Team,Opponent,Week,Day,Date,Time,Home_Team,Unnamed: 7,Points For,Points Against,YdsW,TOW,YdsL,TOL,WDVOA,Betting Spread
ARI,OAK,11,Sun,November 18,4:05PM,1,boxscore,21,23,325,0,282,2,-27.8%,-4.5
ATL,DAL,11,Sun,November 18,1:00PM,1,boxscore,19,22,323,0,354,1,-7.9%,-3.5
BAL,CIN,11,Sun,November 18,1:00PM,1,boxscore,24,21,403,1,255,0,13.9%,-6.5
CAR,DET,11,Sun,November 18,1:00PM,0,boxscore,19,20,309,0,387,1,10.3%,-4.0
CHI,MIN,11,Sun,November 18,8:20PM,1,boxscore,25,20,308,3,268,3,22.6%,-2.5
CIN,BAL,11,Sun,November 18,1:00PM,0,boxscore,21,24,403,1,255,0,-10.2%,6.5
DAL,ATL,11,Sun,November 18,1:00PM,0,boxscore,22,19,323,0,354,1,-12.9%,3.5
DEN,LAC,11,Sun,November 18,4:05PM,0,boxscore,23,22,325,0,479,2,12.6%,7.5
DET,CAR,11,Sun,November 18,1:00PM,1,boxscore,20,19,309,0,387,1,-22.8%,4.0
GB,SEA,11,Thu,November 15,8:20PM,0,boxscore,24,27,378,1,359,0,11.4%,3.0
HOU,WAS,11,Sun,November 18,1:00PM,0,boxscore,23,21,320,3,278,2,6.3%,-3.0
IND,TEN,11,Sun,November 18,1:00PM,1,boxscore,38,10,397,0,267,2,2.4%,-1.0
JAX,PIT,11,Sun,November 18,1:00PM,1,boxscore,16,20,323,3,243,1,-6.8%,4.0
KC,LAR,11,Mon,November 19,8:15PM,0,boxscore,51,54,455,2,546,5,41.7%,3.0
LAC,DEN,11,Sun,November 18,4:05PM,1,boxscore,22,23,325,0,479,2,23.2%,-7.5
LAR,KC,11,Mon,November 19,8:15PM,1,boxscore,54,51,455,2,546,5,31.8%,-3.0
MIN,CHI,11,Sun,November 18,8:20PM,0,boxscore,20,25,308,3,268,3,2.5%,2.5
NO,PHI,11,Sun,November 18,4:25PM,1,boxscore,48,7,546,0,196,3,20.8%,-7.0
NYG,TB,11,Sun,November 18,1:00PM,1,boxscore,38,35,359,0,510,4,-11.6%,-3.0
OAK,ARI,11,Sun,November 18,4:05PM,0,boxscore,23,21,325,0,282,2,-31.3%,4.5
PHI,NO,11,Sun,November 18,4:25PM,0,boxscore,7,48,546,0,196,3,-5.4%,7.0
PIT,JAX,11,Sun,November 18,1:00PM,0,boxscore,20,16,323,3,243,1,23.5%,-4.0
SEA,GB,11,Thu,November 15,8:20PM,1,boxscore,27,24,378,1,359,0,12.9%,-3.0
TB,NYG,11,Sun,November 18,1:00PM,0,boxscore,35,38,359,0,510,4,-25.7%,3.0
TEN,IND,11,Sun,November 18,1:00PM,0,boxscore,10,38,397,0,267,2,1.3%,1.0
WAS,HOU,11,Sun,November 18,1:00PM,1,boxscore,21,23,320,3,278,2,-5.6%,3.0
