Team,Week,Year,Spread,Over/Under,Game Scoring Margin,Spread to Result Difference,Spread Result Class,Home Team,Short Week,Off Bye Week,Opponent,W-L% Rating,Point Differential Per Game Rating,Time of Poss Per Game Rating,Yards For per Play Rating,Yards Against per Play Rating,Penalty Yards Margin Per Game Rating,3rd Down %_For Rating,3rd Down % Against Rating,Total Yard Margin Per Game Rating,Turnover Margin Per Game Rating,Line For Rating,Line Against Rating,Rushing For Rating,Rushing Against Rating,Passing For Rating,Passing Against Rating,Opp Home Team,Opp Short Week,Opp Off Bye Week,Opp W-L% Rating,Opp Point Differential Per Game Rating,Opp Sacks Against Per Game Rating,Opp Sacks For Per Game Rating,Opp Yards per Rush For Rating,Opp Rushing Yards For Per Game Rating,Opp Yards per Rush Against Rating,Opp Rushing Yards Against Per Game Rating,Opp Passer Rating For Rating,Opp Passing Yards For Per Game Rating,Opp Passer Rating Against Rating,Opp Passing Yards Against Per Game Rating,Opp Time of Poss Per Game Rating,Opp Yards For per Play Rating,Opp Yards Against per Play Rating,Opp Penalty Yards Margin Per Game Rating,Opp 3rd Down %_For Rating,Opp 3rd Down % Against Rating,Opp Total Yard Margin Per Game Rating,Opp Turnover Margin Per Game Rating,Opp Line For Rating,Opp Line Against Rating,Opp Rushing For Rating,Opp Rushing Against Rating,Opp Passing For Rating,Opp Passing Against Rating
DET,2,2010,6.5,41.0,-3,3.5,1,1,0,0,PHI,0.0,40.0,24.0,0.0,3.0,16.0,35.0,42.0,0.0,25.0,67.0,67.0,0.0,66.0,25.0,16.0,0,0,0,0.0,36.0,0.0,50.0,100.0,54.0,53.0,53.0,51.0,31.0,62.0,70.0,41.0,63.0,60.0,87.0,51.0,42.0,54.0,25.0,50.0,0.0,54.0,53.0,31.0,70.0
GNB,2,2010,-13.0,43.0,27,14.0,1,1,0,0,BUF,100.0,64.0,59.0,40.0,37.0,13.0,58.0,49.0,46.0,75.0,100.0,50.0,47.0,46.0,30.0,69.0,0,0,0,0.0,40.0,50.0,50.0,31.0,13.0,58.0,53.0,38.0,16.0,60.0,71.0,12.0,3.0,71.0,61.0,24.0,40.0,28.0,50.0,50.0,50.0,13.0,53.0,16.0,71.0
HOU,2,2010,-3.0,42.5,3,0.0,0,0,0,0,WAS,100.0,70.0,53.0,76.0,0.0,37.0,76.0,57.0,32.0,50.0,33.0,67.0,100.0,90.0,11.0,0.0,1,0,0,100.0,62.0,83.0,17.0,45.0,29.0,43.0,65.0,29.0,28.0,50.0,40.0,24.0,40.0,36.0,28.0,26.0,49.0,28.0,25.0,17.0,83.0,29.0,65.0,28.0,40.0
IND,2,2010,-4.0,48.5,24,20.0,1,1,0,0,NYG,0.0,30.0,47.0,100.0,24.0,63.0,43.0,24.0,68.0,50.0,33.0,67.0,10.0,0.0,100.0,89.0,0,0,0,100.0,76.0,83.0,67.0,36.0,41.0,58.0,71.0,51.0,55.0,100.0,75.0,76.0,71.0,78.0,68.0,46.0,35.0,74.0,25.0,67.0,83.0,41.0,71.0,55.0,75.0
JAX,2,2010,7.0,45.0,-25,-18.0,-1,0,0,0,SDG,100.0,64.0,47.0,64.0,20.0,37.0,37.0,63.0,39.0,0.0,50.0,83.0,48.0,71.0,29.0,40.0,1,0,0,0.0,36.0,67.0,17.0,43.0,38.0,35.0,51.0,60.0,61.0,67.0,99.0,94.0,69.0,71.0,47.0,32.0,96.0,83.0,75.0,17.0,67.0,38.0,51.0,61.0,99.0
KAN,2,2010,3.0,38.0,2,5.0,1,0,0,0,CLE,100.0,64.0,6.0,29.0,31.0,53.0,4.0,68.0,17.0,25.0,33.0,83.0,49.0,62.0,1.0,39.0,1,0,0,0.0,44.0,100.0,50.0,55.0,35.0,54.0,58.0,27.0,49.0,48.0,70.0,35.0,70.0,53.0,45.0,51.0,45.0,59.0,75.0,50.0,100.0,35.0,58.0,49.0,70.0
MIA,2,2010,6.0,41.0,4,10.0,1,0,0,0,MIN,100.0,60.0,88.0,29.0,97.0,39.0,60.0,76.0,72.0,50.0,50.0,50.0,47.0,87.0,29.0,84.0,1,0,0,0.0,40.0,83.0,17.0,46.0,30.0,66.0,75.0,36.0,28.0,37.0,53.0,29.0,54.0,46.0,73.0,51.0,67.0,41.0,75.0,17.0,83.0,30.0,75.0,28.0,53.0
MIN,2,2010,-6.0,41.0,-4,-10.0,-1,1,0,0,MIA,0.0,40.0,29.0,54.0,46.0,73.0,51.0,67.0,41.0,75.0,17.0,83.0,30.0,75.0,28.0,53.0,0,0,0,100.0,60.0,50.0,50.0,42.0,47.0,69.0,87.0,40.0,29.0,62.0,84.0,88.0,29.0,97.0,39.0,60.0,76.0,72.0,50.0,50.0,50.0,47.0,87.0,29.0,84.0
NOR,2,2010,-5.0,43.5,3,-2.0,-1,0,0,0,SFO,100.0,60.0,71.0,54.0,46.0,27.0,33.0,49.0,59.0,25.0,17.0,83.0,25.0,70.0,47.0,72.0,1,0,0,0.0,0.0,67.0,17.0,25.0,12.0,63.0,76.0,19.0,43.0,31.0,71.0,65.0,28.0,41.0,64.0,0.0,38.0,54.0,75.0,17.0,67.0,12.0,76.0,43.0,71.0
NWE,2,2010,-3.0,39.5,-14,-17.0,-1,0,0,0,NYJ,100.0,78.0,41.0,94.0,29.0,64.0,100.0,25.0,41.0,0.0,17.0,100.0,41.0,72.0,55.0,22.0,1,0,0,0.0,48.0,67.0,33.0,70.0,41.0,93.0,88.0,23.0,0.0,72.0,52.0,0.0,28.0,78.0,100.0,4.0,18.0,32.0,0.0,33.0,67.0,41.0,88.0,0.0,52.0
NYG,2,2010,4.0,48.5,-24,-20.0,-1,0,0,0,IND,100.0,76.0,76.0,71.0,78.0,68.0,46.0,35.0,74.0,25.0,67.0,83.0,41.0,71.0,55.0,75.0,1,0,0,0.0,30.0,67.0,33.0,53.0,10.0,20.0,0.0,71.0,100.0,67.0,89.0,47.0,100.0,24.0,63.0,43.0,24.0,68.0,50.0,33.0,67.0,10.0,0.0,100.0,89.0
NYJ,2,2010,3.0,39.5,14,17.0,1,1,0,0,NWE,0.0,48.0,0.0,28.0,78.0,100.0,4.0,18.0,32.0,0.0,33.0,67.0,41.0,88.0,0.0,52.0,0,0,0,100.0,78.0,100.0,17.0,64.0,41.0,61.0,72.0,80.0,55.0,45.0,22.0,41.0,94.0,29.0,64.0,100.0,25.0,41.0,0.0,17.0,100.0,41.0,72.0,55.0,22.0
OAK,2,2010,-3.0,37.5,2,-1.0,-1,1,0,0,STL,0.0,0.0,41.0,35.0,20.0,48.0,24.0,25.0,40.0,75.0,33.0,33.0,49.0,22.0,25.0,78.0,0,0,0,0.0,42.0,67.0,33.0,40.0,27.0,33.0,61.0,20.0,50.0,52.0,43.0,65.0,28.0,21.0,32.0,53.0,49.0,41.0,50.0,33.0,67.0,27.0,61.0,50.0,43.0
PHI,2,2010,-6.5,41.0,3,-3.5,-1,0,0,0,DET,0.0,36.0,41.0,63.0,60.0,87.0,51.0,42.0,54.0,25.0,50.0,0.0,54.0,53.0,31.0,70.0,1,0,0,0.0,40.0,67.0,67.0,0.0,0.0,64.0,66.0,26.0,25.0,31.0,16.0,24.0,0.0,3.0,16.0,35.0,42.0,0.0,25.0,67.0,67.0,0.0,66.0,25.0,16.0
PIT,2,2010,6.0,37.0,8,14.0,1,0,0,0,TEN,100.0,62.0,65.0,78.0,68.0,51.0,35.0,51.0,60.0,50.0,33.0,50.0,52.0,84.0,42.0,51.0,1,0,0,100.0,100.0,67.0,67.0,66.0,78.0,34.0,51.0,100.0,22.0,65.0,75.0,59.0,80.0,65.0,52.0,75.0,76.0,60.0,25.0,67.0,67.0,78.0,51.0,22.0,75.0
SDG,2,2010,-7.0,45.0,25,18.0,1,1,0,0,JAX,0.0,36.0,94.0,69.0,71.0,47.0,32.0,96.0,83.0,75.0,17.0,67.0,38.0,51.0,61.0,99.0,0,0,0,100.0,64.0,83.0,50.0,46.0,48.0,60.0,71.0,97.0,29.0,47.0,40.0,47.0,64.0,20.0,37.0,37.0,63.0,39.0,0.0,50.0,83.0,48.0,71.0,29.0,40.0
SEA,2,2010,3.5,41.0,-17,-13.5,-1,0,0,0,DEN,100.0,100.0,35.0,59.0,72.0,36.0,62.0,100.0,46.0,25.0,33.0,83.0,24.0,88.0,29.0,57.0,1,0,0,0.0,36.0,50.0,17.0,40.0,29.0,54.0,52.0,53.0,60.0,3.0,71.0,53.0,80.0,36.0,63.0,37.0,63.0,61.0,100.0,17.0,50.0,29.0,52.0,60.0,71.0
SFO,2,2010,5.0,43.5,-3,2.0,1,1,0,0,NOR,0.0,0.0,65.0,28.0,41.0,64.0,0.0,38.0,54.0,75.0,17.0,67.0,12.0,76.0,43.0,71.0,0,0,0,100.0,60.0,83.0,17.0,34.0,25.0,54.0,70.0,63.0,47.0,64.0,72.0,71.0,54.0,46.0,27.0,33.0,49.0,59.0,25.0,17.0,83.0,25.0,70.0,47.0,72.0
STL,2,2010,3.0,37.5,-2,1.0,1,0,0,0,OAK,0.0,42.0,65.0,28.0,21.0,32.0,53.0,49.0,41.0,50.0,33.0,67.0,27.0,61.0,50.0,43.0,1,0,0,0.0,0.0,33.0,33.0,66.0,49.0,34.0,22.0,35.0,25.0,0.0,78.0,41.0,35.0,20.0,48.0,24.0,25.0,40.0,75.0,33.0,33.0,49.0,22.0,25.0,78.0
TAM,2,2010,4.0,37.5,13,17.0,1,0,0,0,CAR,100.0,56.0,65.0,47.0,30.0,55.0,55.0,49.0,41.0,25.0,0.0,50.0,42.0,65.0,30.0,51.0,1,0,0,0.0,24.0,33.0,17.0,42.0,29.0,64.0,59.0,0.0,25.0,49.0,45.0,24.0,22.0,29.0,32.0,65.0,54.0,26.0,75.0,17.0,33.0,29.0,59.0,25.0,45.0
TEN,2,2010,-6.0,37.0,-8,-14.0,-1,1,0,0,PIT,100.0,100.0,59.0,80.0,65.0,52.0,75.0,76.0,60.0,25.0,67.0,67.0,78.0,51.0,22.0,75.0,0,0,0,100.0,62.0,50.0,33.0,56.0,52.0,79.0,84.0,45.0,42.0,67.0,51.0,65.0,78.0,68.0,51.0,35.0,51.0,60.0,50.0,33.0,50.0,52.0,84.0,42.0,51.0
WAS,2,2010,3.0,42.5,-3,0.0,0,1,0,0,HOU,100.0,62.0,24.0,40.0,36.0,28.0,26.0,49.0,28.0,25.0,17.0,83.0,29.0,65.0,28.0,40.0,0,0,0,100.0,70.0,67.0,33.0,80.0,100.0,47.0,90.0,33.0,11.0,29.0,0.0,53.0,76.0,0.0,37.0,76.0,57.0,32.0,50.0,33.0,67.0,100.0,90.0,11.0,0.0
ARI,3,2010,-5.5,39.0,1,-4.5,-1,1,0,0,OAK,50.0,3.0,0.0,73.0,60.0,88.0,8.0,5.0,27.0,67.0,22.0,70.0,59.0,22.0,48.0,55.0,0,0,0,50.0,14.0,50.0,44.0,52.0,97.0,28.0,30.0,32.0,41.0,7.0,84.0,78.0,44.0,50.0,49.0,31.0,34.0,70.0,67.0,44.0,50.0,97.0,30.0,41.0,84.0
ATL,3,2010,3.0,49.5,3,6.0,1,0,0,0,NOR,50.0,91.0,96.0,50.0,34.0,34.0,82.0,89.0,67.0,33.0,44.0,80.0,83.0,36.0,57.0,71.0,1,0,0,100.0,61.0,80.0,0.0,4.0,11.0,26.0,45.0,81.0,59.0,60.0,59.0,83.0,43.0,23.0,39.0,41.0,20.0,35.0,8.0,0.0,80.0,11.0,45.0,59.0,59.0
BAL,3,2010,-12.5,36.5,7,-5.5,-1,1,0,0,CLE,50.0,42.0,74.0,19.0,87.0,0.0,62.0,100.0,66.0,100.0,22.0,80.0,25.0,52.0,42.0,93.0,0,0,0,0.0,41.0,100.0,33.0,27.0,34.0,48.0,37.0,33.0,58.0,76.0,74.0,30.0,62.0,65.0,74.0,37.0,40.0,54.0,58.0,33.0,100.0,34.0,37.0,58.0,74.0
BUF,3,2010,14.5,43.0,-8,6.5,1,0,0,0,NWE,0.0,0.0,22.0,0.0,56.0,56.0,16.0,8.0,0.0,67.0,22.0,40.0,32.0,48.0,0.0,62.0,1,0,0,50.0,48.0,100.0,33.0,35.0,30.0,44.0,48.0,70.0,65.0,15.0,43.0,35.0,75.0,43.0,77.0,100.0,8.0,32.0,58.0,33.0,100.0,30.0,48.0,65.0,43.0
CAR,3,2010,3.5,37.0,-13,-9.5,-1,1,0,0,CIN,0.0,9.0,30.0,22.0,51.0,45.0,50.0,35.0,26.0,83.0,0.0,30.0,49.0,51.0,26.0,59.0,0,0,0,50.0,35.0,90.0,0.0,18.0,36.0,22.0,47.0,49.0,66.0,75.0,64.0,83.0,44.0,48.0,45.0,34.0,17.0,55.0,33.0,0.0,90.0,36.0,47.0,66.0,64.0
CHI,3,2010,3.0,46.5,3,6.0,1,1,0,0,GNB,100.0,67.0,61.0,95.0,69.0,63.0,19.0,41.0,79.0,33.0,11.0,60.0,15.0,100.0,92.0,46.0,0,0,0,100.0,100.0,80.0,100.0,30.0,56.0,15.0,32.0,67.0,50.0,75.0,90.0,65.0,58.0,71.0,25.0,78.0,44.0,70.0,42.0,100.0,80.0,56.0,32.0,50.0,90.0
CIN,3,2010,-3.5,37.0,13,9.5,1,0,0,0,CAR,50.0,35.0,83.0,44.0,48.0,45.0,34.0,17.0,55.0,33.0,0.0,90.0,36.0,47.0,66.0,64.0,1,0,0,0.0,9.0,30.0,0.0,28.0,49.0,63.0,51.0,0.0,26.0,36.0,59.0,30.0,22.0,51.0,45.0,50.0,35.0,26.0,83.0,0.0,30.0,49.0,51.0,26.0,59.0
CLE,3,2010,12.5,36.5,-7,5.5,1,0,0,0,BAL,0.0,41.0,30.0,62.0,65.0,74.0,37.0,40.0,54.0,58.0,33.0,100.0,34.0,37.0,58.0,74.0,1,0,0,50.0,42.0,80.0,22.0,6.0,25.0,41.0,52.0,3.0,42.0,90.0,93.0,74.0,19.0,87.0,0.0,62.0,100.0,66.0,100.0,22.0,80.0,25.0,52.0,42.0,93.0
DAL,3,2010,2.5,47.5,14,16.5,1,0,0,0,HOU,0.0,29.0,87.0,68.0,46.0,95.0,57.0,93.0,86.0,83.0,11.0,100.0,15.0,78.0,96.0,60.0,1,0,0,100.0,68.0,40.0,44.0,54.0,100.0,80.0,98.0,77.0,79.0,0.0,0.0,100.0,87.0,0.0,33.0,73.0,66.0,47.0,58.0,44.0,40.0,100.0,98.0,79.0,0.0
DEN,3,2010,6.0,47.0,-14,-8.0,-1,1,0,0,IND,50.0,64.0,87.0,64.0,36.0,49.0,96.0,14.0,63.0,33.0,11.0,70.0,23.0,42.0,81.0,66.0,0,0,0,50.0,70.0,80.0,56.0,33.0,47.0,7.0,0.0,100.0,100.0,58.0,90.0,74.0,89.0,45.0,81.0,38.0,31.0,90.0,33.0,56.0,80.0,47.0,0.0,100.0,90.0
DET,3,2010,13.0,43.0,-14,-1.0,-1,0,0,0,MIN,0.0,36.0,30.0,43.0,18.0,7.0,37.0,26.0,5.0,58.0,89.0,70.0,13.0,36.0,61.0,33.0,1,0,0,0.0,35.0,70.0,22.0,46.0,67.0,49.0,55.0,21.0,39.0,18.0,75.0,65.0,52.0,57.0,89.0,43.0,43.0,61.0,75.0,22.0,70.0,67.0,55.0,39.0,75.0
GNB,3,2010,-3.0,46.5,-3,-6.0,-1,0,0,0,CHI,100.0,100.0,65.0,58.0,71.0,25.0,78.0,44.0,70.0,42.0,100.0,80.0,56.0,32.0,50.0,90.0,1,0,0,100.0,67.0,60.0,11.0,8.0,15.0,100.0,100.0,100.0,92.0,70.0,46.0,61.0,95.0,69.0,63.0,19.0,41.0,79.0,33.0,11.0,60.0,15.0,100.0,92.0,46.0
HOU,3,2010,-2.5,47.5,-14,-16.5,-1,1,0,0,DAL,100.0,68.0,100.0,87.0,0.0,33.0,73.0,66.0,47.0,58.0,44.0,40.0,100.0,98.0,79.0,0.0,0,0,0,0.0,29.0,100.0,11.0,20.0,15.0,64.0,78.0,53.0,96.0,25.0,60.0,87.0,68.0,46.0,95.0,57.0,93.0,86.0,83.0,11.0,100.0,15.0,78.0,96.0,60.0
IND,3,2010,-6.0,47.0,14,8.0,1,0,0,0,DEN,50.0,70.0,74.0,89.0,45.0,81.0,38.0,31.0,90.0,33.0,56.0,80.0,47.0,0.0,100.0,90.0,1,0,0,50.0,64.0,70.0,11.0,0.0,23.0,31.0,42.0,79.0,81.0,43.0,66.0,87.0,64.0,36.0,49.0,96.0,14.0,63.0,33.0,11.0,70.0,23.0,42.0,81.0,66.0
JAX,3,2010,3.0,45.0,-25,-22.0,-1,1,0,0,PHI,50.0,21.0,52.0,58.0,1.0,44.0,54.0,36.0,16.0,58.0,33.0,80.0,47.0,43.0,54.0,34.0,0,0,0,50.0,42.0,0.0,44.0,91.0,98.0,38.0,40.0,72.0,49.0,64.0,50.0,48.0,72.0,47.0,100.0,53.0,30.0,45.0,25.0,44.0,0.0,98.0,40.0,49.0,50.0
KAN,3,2010,3.0,38.0,21,24.0,1,1,0,0,SFO,100.0,62.0,35.0,32.0,45.0,29.0,6.0,63.0,18.0,42.0,22.0,90.0,81.0,61.0,11.0,49.0,0,0,0,0.0,6.0,90.0,22.0,42.0,40.0,71.0,78.0,32.0,63.0,7.0,65.0,57.0,65.0,62.0,58.0,11.0,24.0,72.0,92.0,22.0,90.0,40.0,78.0,63.0,65.0
MIA,3,2010,-2.5,36.0,-8,-10.5,-1,1,0,0,NYJ,100.0,62.0,61.0,33.0,78.0,26.0,64.0,63.0,46.0,33.0,56.0,60.0,70.0,53.0,19.0,76.0,0,0,0,50.0,68.0,60.0,22.0,53.0,70.0,90.0,86.0,70.0,17.0,76.0,54.0,30.0,42.0,74.0,88.0,23.0,0.0,38.0,8.0,22.0,60.0,70.0,86.0,17.0,54.0
MIN,3,2010,-13.0,43.0,14,1.0,1,1,0,0,DET,0.0,35.0,65.0,52.0,57.0,89.0,43.0,43.0,61.0,75.0,22.0,70.0,67.0,55.0,39.0,75.0,0,0,0,0.0,36.0,70.0,89.0,10.0,13.0,34.0,36.0,36.0,61.0,9.0,33.0,30.0,43.0,18.0,7.0,37.0,26.0,5.0,58.0,89.0,70.0,13.0,36.0,61.0,33.0
NOR,3,2010,-3.0,49.5,-3,-6.0,-1,1,0,0,ATL,100.0,61.0,83.0,43.0,23.0,39.0,41.0,20.0,35.0,8.0,0.0,80.0,11.0,45.0,59.0,59.0,0,0,0,50.0,91.0,80.0,44.0,36.0,83.0,0.0,36.0,60.0,57.0,100.0,71.0,96.0,50.0,34.0,34.0,82.0,89.0,67.0,33.0,44.0,80.0,83.0,36.0,57.0,71.0
NWE,3,2010,-14.5,43.0,8,-6.5,-1,1,0,0,BUF,50.0,48.0,35.0,75.0,43.0,77.0,100.0,8.0,32.0,58.0,33.0,100.0,30.0,48.0,65.0,43.0,0,0,0,0.0,0.0,40.0,22.0,26.0,32.0,52.0,48.0,24.0,0.0,31.0,62.0,22.0,0.0,56.0,56.0,16.0,8.0,0.0,67.0,22.0,40.0,32.0,48.0,0.0,62.0
NYG,3,2010,-3.0,43.5,-19,-22.0,-1,1,0,0,TEN,50.0,32.0,52.0,59.0,59.0,53.0,30.0,26.0,45.0,58.0,44.0,60.0,63.0,40.0,44.0,65.0,0,0,0,50.0,74.0,50.0,78.0,39.0,69.0,40.0,42.0,57.0,31.0,79.0,100.0,43.0,48.0,100.0,74.0,55.0,91.0,76.0,92.0,78.0,50.0,69.0,42.0,31.0,100.0
NYJ,3,2010,2.5,36.0,8,10.5,1,0,0,0,MIA,50.0,68.0,30.0,42.0,74.0,88.0,23.0,0.0,38.0,8.0,22.0,60.0,70.0,86.0,17.0,54.0,1,0,0,100.0,62.0,60.0,56.0,33.0,70.0,40.0,53.0,56.0,19.0,91.0,76.0,61.0,33.0,78.0,26.0,64.0,63.0,46.0,33.0,56.0,60.0,70.0,53.0,19.0,76.0
OAK,3,2010,5.5,39.0,-1,4.5,1,0,0,0,ARI,50.0,14.0,78.0,44.0,50.0,49.0,31.0,34.0,70.0,67.0,44.0,50.0,97.0,30.0,41.0,84.0,1,0,0,50.0,3.0,70.0,22.0,100.0,59.0,33.0,22.0,26.0,48.0,61.0,55.0,0.0,73.0,60.0,88.0,8.0,5.0,27.0,67.0,22.0,70.0,59.0,22.0,48.0,55.0
PHI,3,2010,-3.0,45.0,25,22.0,1,0,0,0,JAX,50.0,42.0,48.0,72.0,47.0,100.0,53.0,30.0,45.0,25.0,44.0,0.0,98.0,40.0,49.0,50.0,1,0,0,50.0,21.0,80.0,33.0,25.0,47.0,34.0,43.0,54.0,54.0,16.0,34.0,52.0,58.0,1.0,44.0,54.0,36.0,16.0,58.0,33.0,80.0,47.0,43.0,54.0,34.0
PIT,3,2010,-3.0,33.0,25,22.0,1,0,0,0,TAM,100.0,70.0,78.0,28.0,82.0,33.0,0.0,51.0,39.0,0.0,56.0,40.0,68.0,85.0,11.0,60.0,1,0,0,100.0,73.0,80.0,33.0,21.0,51.0,43.0,48.0,66.0,34.0,96.0,66.0,70.0,42.0,59.0,47.0,56.0,48.0,38.0,17.0,33.0,80.0,51.0,48.0,34.0,66.0
SDG,3,2010,-4.0,44.0,-7,-11.0,-1,0,0,0,SEA,50.0,76.0,87.0,100.0,64.0,45.0,38.0,58.0,100.0,33.0,22.0,80.0,74.0,53.0,87.0,74.0,1,0,0,50.0,61.0,90.0,22.0,44.0,38.0,86.0,82.0,43.0,44.0,54.0,47.0,9.0,70.0,69.0,55.0,90.0,26.0,39.0,75.0,22.0,90.0,38.0,82.0,44.0,47.0
SEA,3,2010,4.0,44.0,7,11.0,1,1,0,0,SDG,50.0,61.0,9.0,70.0,69.0,55.0,90.0,26.0,39.0,75.0,22.0,90.0,38.0,82.0,44.0,47.0,0,0,0,50.0,76.0,80.0,22.0,46.0,74.0,40.0,53.0,83.0,87.0,94.0,74.0,87.0,100.0,64.0,45.0,38.0,58.0,100.0,33.0,22.0,80.0,74.0,53.0,87.0,74.0
