Season,Team,Opponent,Week,Day,Time,Home_Team,WDVOA,Betting Spread,Scoring Margin,SRD
2019,ARI,TB,10,Sun,1:00PM,0,-15.6%,5.5,-3,2.5
2019,ATL,NO,10,Sun,1:00PM,0,-21.3%,14.0,17,31.0
2019,BAL,CIN,10,Sun,1:00PM,0,18.4%,-10.5,36,25.5
2019,BUF,CLE,10,Sun,1:00PM,0,-12.0%,3.0,-3,0.0
2019,CAR,GB,10,Sun,4:25PM,0,2.3%,5.0,-8,-3.0
2019,CHI,DET,10,Sun,1:00PM,1,-4.2%,-6.0,7,1.0
2019,CIN,BAL,10,Sun,1:00PM,1,-39.2%,10.5,-36,-25.5
2019,CLE,BUF,10,Sun,1:00PM,1,-11.0%,-3.0,3,0.0
2019,DAL,MIN,10,Sun,8:20PM,1,25.9%,-3.5,-4,-7.5
2019,DET,CHI,10,Sun,1:00PM,0,1.7%,6.0,-7,-1.0
2019,GB,CAR,10,Sun,4:25PM,1,14.2%,-5.0,8,3.0
2019,IND,MIA,10,Sun,4:05PM,1,6.5%,-11.0,-4,-15.0
2019,KC,TEN,10,Sun,1:00PM,0,29.5%,-5.0,-3,-8.0
2019,LAC,OAK,10,Thu,8:20PM,0,-1.0%,-1.0,-2,-3.0
2019,LAR,PIT,10,Sun,4:25PM,0,10.0%,-4.0,-5,-9.0
2019,MIA,IND,10,Sun,4:05PM,0,-58.6%,11.0,4,15.0
2019,MIN,DAL,10,Sun,8:20PM,0,21.5%,3.5,4,7.5
2019,NO,ATL,10,Sun,1:00PM,1,22.5%,-14.0,-17,-31.0
2019,NYG,NYJ,10,Sun,1:00PM,0,-19.1%,-3.0,-7,-10.0
2019,NYJ,NYG,10,Sun,1:00PM,1,-41.8%,3.0,7,10.0
2019,OAK,LAC,10,Thu,8:20PM,1,2.2%,1.0,2,3.0
2019,PIT,LAR,10,Sun,4:25PM,1,-3.7%,4.0,5,9.0
2019,SEA,SF,10,Mon,8:15PM,0,10.7%,6.5,3,9.5
2019,SF,SEA,10,Mon,8:15PM,1,36.1%,-6.5,-3,-9.5
2019,TB,ARI,10,Sun,1:00PM,1,-0.9%,-5.5,3,-2.5
2019,TEN,KC,10,Sun,1:00PM,1,-10.2%,5.0,3,8.0
