Opening Spread,Team 1,Team 2,Game Time,Betting Spread
+5.5 / -5.5,ARI,TAM,-,+5.5 / -5.5
+14.0 / -14.0,ATL,NOR,-,+14.0 / -14.0
-10.5 / 10.5,BAL,CIN,-,-10.5 / 10.5
+3.0 / -3.0,BUF,CLE,-,+3.0 / -3.0
+5.0 / -5.0,CAR,GNB,-,+5.0 / -5.0
+6.0 / -6.0,DET,CHI,-,+6.0 / -6.0
-5.0 / 5.0,KAN,TEN,-,-5.0 / 5.0
-1.0 / 1.0,LAC,OAK,-,-1.0 / 1.0
-4.0 / 4.0,LAR,PIT,-,-4.0 / 4.0
+11.0 / -11.0,MIA,IND,-,+11.0 / -11.0
+3.5 / -3.5,MIN,DAL,-,+3.5 / -3.5
-3.0 / 3.0,NYG,NYJ,-,-3.0 / 3.0
+6.5 / -6.5,SEA,SFO,-,+6.5 / -6.5
