Team,Opponent,Week,Day,Date,Time,Home_Team,Unnamed: 7,Points For,Points Against,YdsW,TOW,YdsL,TOL,WDVOA,Betting Spread
ARI,STL,9,Sun,November 2,1:00PM,0,boxscore,34,13,510,0,231,3,16.9%,-3.0
ATL,OAK,9,Sun,November 2,4:15PM,0,boxscore,24,0,453,1,77,2,3.9%,-3.0
BAL,CLE,9,Sun,November 2,1:02PM,0,boxscore,37,27,429,0,274,2,22.9%,2.5
BUF,NYJ,9,Sun,November 2,1:02PM,1,boxscore,17,26,297,1,292,3,6.9%,-5.0
CHI,DET,9,Sun,November 2,1:02PM,1,boxscore,27,23,320,2,333,3,14.2%,-12.5
CIN,JAC,9,Sun,November 2,1:02PM,1,boxscore,21,19,312,2,282,1,-45.8%,7.5
CLE,BAL,9,Sun,November 2,1:02PM,1,boxscore,27,37,429,0,274,2,-14.2%,-2.5
DAL,NYG,9,Sun,November 2,4:15PM,0,boxscore,14,35,319,3,183,4,-6.0%,8.5
DEN,MIA,9,Sun,November 2,4:05PM,1,boxscore,17,26,341,1,319,3,-8.2%,-4.0
DET,CHI,9,Sun,November 2,1:02PM,0,boxscore,23,27,320,2,333,3,-41.3%,12.5
GB,TEN,9,Sun,November 2,1:02PM,0,boxscore,16,19,347,0,390,2,13.7%,3.5
HOU,MIN,9,Sun,November 2,1:05PM,0,boxscore,21,28,345,1,389,3,-8.7%,5.5
IND,NE,9,Sun,November 2,8:23PM,1,boxscore,18,15,301,0,342,2,7.4%,-6.5
JAC,CIN,9,Sun,November 2,1:02PM,0,boxscore,19,21,312,2,282,1,-4.0%,-7.5
KC,TB,9,Sun,November 2,1:03PM,1,boxscore,27,30,423,4,384,1,-53.1%,9.5
MIA,DEN,9,Sun,November 2,4:05PM,0,boxscore,26,17,341,1,319,3,13.6%,4.0
MIN,HOU,9,Sun,November 2,1:05PM,1,boxscore,28,21,345,1,389,3,-3.0%,-5.5
NE,IND,9,Sun,November 2,8:23PM,0,boxscore,15,18,301,0,342,2,-8.1%,6.5
NYG,DAL,9,Sun,November 2,4:15PM,1,boxscore,35,14,319,3,183,4,37.2%,-8.5
NYJ,BUF,9,Sun,November 2,1:02PM,0,boxscore,26,17,297,1,292,3,-6.3%,5.0
OAK,ATL,9,Sun,November 2,4:15PM,1,boxscore,0,24,453,1,77,2,-25.8%,3.0
PHI,SEA,9,Sun,November 2,4:16PM,0,boxscore,26,7,419,1,233,0,38.6%,-6.5
PIT,WAS,9,Mon,November 3,8:41PM,0,boxscore,23,6,224,1,221,2,17.6%,2.5
SEA,PHI,9,Sun,November 2,4:16PM,1,boxscore,7,26,419,1,233,0,-19.2%,6.5
STL,ARI,9,Sun,November 2,1:00PM,1,boxscore,13,34,510,0,231,3,-31.3%,3.0
TB,KC,9,Sun,November 2,1:03PM,0,boxscore,30,27,423,4,384,1,20.1%,-9.5
TEN,GB,9,Sun,November 2,1:02PM,1,boxscore,19,16,347,0,390,2,27.6%,-3.5
WAS,PIT,9,Mon,November 3,8:41PM,1,boxscore,6,23,224,1,221,2,20.4%,-2.5
