Game,EGO,Spread,Spread Target,Pick
BUF @ NYG,0.16,3.0,"[3.5, 1.5]",BUF
CAR @ ATL,-5.77,3.5,"[4.5, 2.0]",ATL
IND @ CIN,-7.3,4.5,"[6.0, 3.5]",CIN
JAC @ PIT,-11.53,12.5,"[15.0, 13.0]",
STL @ GB,-13.27,14.0,"[17.0, 15.0]",
SF @ DET,0.29,5.0,"[3.5, 1.0]",
PHI @ WAS,-2.03,-3.0,"[0.5, -1.5]",
CLE @ OAK,-5.24,6.5,"[9.0, 6.5]",CLE
HOU @ BAL,-4.18,7.0,"[8.0, 5.5]",HOU
DAL @ NE,-8.22,7.0,"[6.5, 4.5]",
NO @ TB,3.06,-6.5,"[-4.5, -7.0]",TB
MIN @ CHI,1.96,2.5,"[1.5, -0.5]",
MIA @ NYJ,-7.7,7.5,"[11.5, 9.0]",
