Team,Opponent,Week,Day,Date,Time,Home_Team,Unnamed: 7,Points For,Points Against,YdsW,TOW,YdsL,TOL,WDVOA,Betting Spread
ATL,CAR,6,Sun,October 16,1:02PM,1,boxscore,31,17,325,0,368,3,4.5%,-3.5
BAL,HOU,6,Sun,October 16,4:06PM,1,boxscore,29,14,402,2,293,0,19.1%,-7.0
BUF,NYG,6,Sun,October 16,1:02PM,0,boxscore,24,27,414,0,374,2,23.3%,3.0
CAR,ATL,6,Sun,October 16,1:02PM,0,boxscore,17,31,325,0,368,3,-11.9%,3.5
CHI,MIN,6,Sun,October 16,8:30PM,1,boxscore,39,10,377,1,286,0,-8.2%,-2.5
CIN,IND,6,Sun,October 16,1:02PM,1,boxscore,27,17,358,0,273,3,2.9%,-4.5
CLE,OAK,6,Sun,October 16,4:05PM,0,boxscore,17,24,329,1,268,1,-6.1%,6.5
DAL,NE,6,Sun,October 16,4:15PM,0,boxscore,16,20,371,4,377,2,-0.4%,7.0
DET,SF,6,Sun,October 16,1:03PM,1,boxscore,19,25,314,2,310,0,8.9%,-5.0
GB,STL,6,Sun,October 16,1:02PM,1,boxscore,24,3,399,1,424,1,22.8%,-14.0
HOU,BAL,6,Sun,October 16,4:06PM,0,boxscore,14,29,402,2,293,0,10.1%,7.0
IND,CIN,6,Sun,October 16,1:02PM,0,boxscore,17,27,358,0,273,3,-20.7%,4.5
JAC,PIT,6,Sun,October 16,1:02PM,0,boxscore,13,17,370,0,209,0,-23.3%,12.5
MIA,NYJ,6,Mon,October 17,8:40PM,0,boxscore,6,24,296,1,308,3,-6.5%,7.5
MIN,CHI,6,Sun,October 16,8:30PM,0,boxscore,10,39,377,1,286,0,10.6%,2.5
NE,DAL,6,Sun,October 16,4:15PM,1,boxscore,20,16,371,4,377,2,27.6%,-7.0
NO,TB,6,Sun,October 16,4:15PM,0,boxscore,20,26,420,0,453,4,16.2%,-6.5
NYG,BUF,6,Sun,October 16,1:02PM,1,boxscore,27,24,414,0,374,2,12.5%,-3.0
NYJ,MIA,6,Mon,October 17,8:40PM,1,boxscore,24,6,296,1,308,3,19.0%,-7.5
OAK,CLE,6,Sun,October 16,4:05PM,1,boxscore,24,17,329,1,268,1,7.8%,-6.5
PHI,WAS,6,Sun,October 16,1:05PM,0,boxscore,20,13,422,2,287,4,0.8%,-3.0
PIT,JAC,6,Sun,October 16,1:02PM,1,boxscore,17,13,370,0,209,0,20.7%,-12.5
SF,DET,6,Sun,October 16,1:03PM,0,boxscore,25,19,314,2,310,0,20.3%,5.0
STL,GB,6,Sun,October 16,1:02PM,0,boxscore,3,24,399,1,424,1,-29.9%,14.0
TB,NO,6,Sun,October 16,4:15PM,1,boxscore,26,20,420,0,453,4,-7.5%,6.5
WAS,PHI,6,Sun,October 16,1:05PM,1,boxscore,13,20,422,2,287,4,-0.1%,3.0
