Season,Team,Opponent,Week,Day,Time,Home_Team,WDVOA,Betting Spread,Scoring Margin,SRD
2017,ARI,SEA,10,Thu,8:25PM,1,-23.9%,6.0,-6,0.0
2017,ATL,DAL,10,Sun,4:25PM,1,-3.1%,-3.5,20,16.5
2017,BUF,NO,10,Sun,1:00PM,1,-0.3%,2.0,-37,-35.0
2017,CAR,MIA,10,Mon,8:30PM,1,7.5%,-8.0,24,16.0
2017,CHI,GB,10,Sun,1:00PM,1,-23.4%,-4.5,-7,-11.5
2017,CIN,TEN,10,Sun,1:00PM,0,-6.8%,4.5,-4,0.5
2017,CLE,DET,10,Sun,1:00PM,0,-32.9%,10.5,-14,-3.5
2017,DAL,ATL,10,Sun,4:25PM,0,15.0%,3.5,-20,-16.5
2017,DEN,NE,10,Sun,8:30PM,1,-9.2%,7.0,-25,-18.0
2017,DET,CLE,10,Sun,1:00PM,1,9.4%,-10.5,14,3.5
2017,GB,CHI,10,Sun,1:00PM,0,6.1%,4.5,7,11.5
2017,HOU,LARM,10,Sun,4:05PM,0,9.8%,12.0,-26,-14.0
2017,IND,PIT,10,Sun,1:00PM,1,-26.3%,10.5,-3,7.5
2017,JAC,LACH,10,Sun,1:00PM,1,24.0%,-5.0,3,-2.0
2017,LACH,JAC,10,Sun,1:00PM,0,-7.6%,5.0,-3,2.0
2017,LARM,HOU,10,Sun,4:05PM,1,32.2%,-12.0,26,14.0
2017,MIA,CAR,10,Mon,8:30PM,0,-29.0%,8.0,-24,-16.0
2017,MIN,WAS,10,Sun,1:00PM,0,18.8%,-1.0,8,7.0
2017,NE,DEN,10,Sun,8:30PM,0,10.3%,-7.0,25,18.0
2017,NO,BUF,10,Sun,1:00PM,0,24.8%,-2.0,37,35.0
2017,NYG,SF,10,Sun,4:25PM,0,-26.4%,-3.0,-10,-13.0
2017,NYJ,TB,10,Sun,1:00PM,0,-14.5%,1.0,-5,-4.0
2017,PIT,IND,10,Sun,1:00PM,0,29.7%,-10.5,3,-7.5
2017,SEA,ARI,10,Thu,8:25PM,0,14.8%,-6.0,6,0.0
2017,SF,NYG,10,Sun,4:25PM,1,-27.6%,3.0,10,13.0
2017,TB,NYJ,10,Sun,1:00PM,1,-22.5%,-1.0,5,4.0
2017,TEN,CIN,10,Sun,1:00PM,1,-0.1%,-4.5,4,-0.5
2017,WAS,MIN,10,Sun,1:00PM,1,6.0%,1.0,-8,-7.0
