Season,Game,Week,Day,Time,WDVOA,Betting Spread,Scoring Margin,SRD,WDVOA Delta,EGO,Spread to EGO Diff,Margin to EGO Diff,Target Spreads,Make Pick,Pick,Pick Right
2017,CIN @ TEN,10,Sun,1:00PM,-6.8%,4.5,-4,0.5,-6.7,-3.69,0.81,-0.31000000000000005,"[[7.5, 5.0], [2.0, -0.0]]",0,,1
2017,CLE @ DET,10,Sun,1:00PM,-32.9%,10.5,-14,-3.5,-42.3,-11.19,-0.6899999999999995,-2.8100000000000005,"[[15.0, 12.5], [9.5, 7.5]]",0,,1
2017,DAL @ ATL,10,Sun,4:25PM,15.0%,3.5,-20,-16.5,18.1,1.8,5.3,-21.8,"[[2.0, -0.5], [-3.5, -5.5]]",0,,0
2017,GB @ CHI,10,Sun,1:00PM,6.1%,4.5,7,11.5,29.5,4.39,8.89,2.6100000000000003,"[[-0.5, -3.0], [-6.0, -8.0]]",0,,1
2017,HOU @ LARM,10,Sun,4:05PM,9.8%,12.0,-26,-14.0,-22.400000000000002,-7.05,4.95,-18.95,"[[11.0, 8.5], [5.5, 3.5]]",0,,0
2017,LACH @ JAC,10,Sun,1:00PM,-7.6%,5.0,-3,2.0,-31.6,-8.98,-3.9800000000000004,5.98,"[[12.5, 10.5], [7.5, 5.5]]",0,,0
2017,MIA @ CAR,10,Mon,8:30PM,-29.0%,8.0,-24,-16.0,-36.5,-9.99,-1.9900000000000002,-14.01,"[[13.5, 11.5], [8.5, 6.5]]",1,CAR,1
2017,MIN @ WAS,10,Sun,1:00PM,18.8%,-1.0,8,7.0,12.8,0.61,-0.39,7.39,"[[3.0, 1.0], [-2.0, -4.5]]",0,,0
2017,NE @ DEN,10,Sun,8:30PM,10.3%,-7.0,25,18.0,19.5,2.12,-4.88,22.88,"[[1.5, -0.5], [-3.5, -6.0]]",0,,0
2017,NO @ BUF,10,Sun,1:00PM,24.8%,-2.0,37,35.0,25.1,3.38,1.38,33.62,"[[0.5, -2.0], [-5.0, -7.0]]",1,NO,1
2017,NYG @ SF,10,Sun,4:25PM,-26.4%,-3.0,-10,-13.0,1.2000000000000028,-1.96,-4.96,-8.04,"[[5.5, 3.5], [0.5, -1.5]]",0,,1
2017,NYJ @ TB,10,Sun,1:00PM,-14.5%,1.0,-5,-4.0,8.0,-0.46,0.54,-4.54,"[[4.0, 2.0], [-1.0, -3.0]]",0,,0
2017,PIT @ IND,10,Sun,1:00PM,29.7%,-10.5,3,-7.5,56.0,10.62,0.11999999999999922,-7.619999999999999,"[[-7.0, -9.0], [-12.0, -14.5]]",0,,0
2017,SEA @ ARI,10,Thu,8:25PM,14.8%,-6.0,6,0.0,38.7,6.51,0.5099999999999998,-0.5099999999999998,"[[-3.0, -5.0], [-8.0, -10.0]]",0,,1
