Season,Team,Opponent,Week,Day,Time,Home_Team,WDVOA,Betting Spread,Scoring Margin,SRD
2014,ARI,WAS,6,Sun,4:25PM,1,-1.5%,-5.5,10,4.5
2014,ATL,CHI,6,Sun,4:25PM,1,12.5%,-3.5,-14,-17.5
2014,BAL,TB,6,Sun,1:02PM,0,15.2%,-3.0,31,28.0
2014,BUF,NE,6,Sun,1:02PM,1,2.6%,-1.0,-15,-16.0
2014,CAR,CIN,6,Sun,1:03PM,0,-5.5%,7.0,0,7.0
2014,CHI,ATL,6,Sun,4:25PM,0,3.0%,3.5,14,17.5
2014,CIN,CAR,6,Sun,1:03PM,1,13.3%,-7.0,0,-7.0
2014,CLE,PIT,6,Sun,1:02PM,1,-4.1%,-1.5,21,19.5
2014,DAL,SEA,6,Sun,4:26PM,0,2.6%,9.5,7,16.5
2014,DEN,NYJ,6,Sun,1:02PM,0,34.5%,-9.5,14,4.5
2014,DET,MIN,6,Sun,1:02PM,0,4.5%,1.5,14,15.5
2014,GB,MIA,6,Sun,1:02PM,0,25.8%,-1.5,3,1.5
2014,HOU,IND,6,Thu,8:26PM,1,-9.4%,2.5,-5,-2.5
2014,IND,HOU,6,Thu,8:26PM,0,2.7%,-2.5,5,2.5
2014,JAC,TEN,6,Sun,1:02PM,0,-39.9%,4.0,-2,2.0
2014,MIA,GB,6,Sun,1:02PM,1,-4.3%,1.5,-3,-1.5
2014,MIN,DET,6,Sun,1:02PM,1,-20.6%,-1.5,-14,-15.5
2014,NE,BUF,6,Sun,1:02PM,0,8.9%,1.0,15,16.0
2014,NYG,PHI,6,Sun,8:41PM,0,6.2%,1.5,-27,-25.5
2014,NYJ,DEN,6,Sun,1:02PM,1,-18.3%,9.5,-14,-4.5
2014,OAK,SD,6,Sun,4:05PM,1,-27.2%,7.5,-3,4.5
2014,PHI,NYG,6,Sun,8:41PM,1,5.6%,-1.5,27,25.5
2014,PIT,CLE,6,Sun,1:02PM,0,5.5%,1.5,-21,-19.5
2014,SD,OAK,6,Sun,4:05PM,0,14.7%,-7.5,3,-4.5
2014,SEA,DAL,6,Sun,4:26PM,1,29.4%,-9.5,-7,-16.5
2014,SF,STL,6,Mon,8:30PM,0,5.5%,-3.5,14,10.5
2014,STL,SF,6,Mon,8:30PM,1,-16.0%,3.5,-14,-10.5
2014,TB,BAL,6,Sun,1:02PM,1,-29.4%,3.0,-31,-28.0
2014,TEN,JAC,6,Sun,1:02PM,1,-17.9%,-4.0,2,-2.0
2014,WAS,ARI,6,Sun,4:25PM,0,-8.3%,5.5,-10,-4.5
