Team,Week,Year,Spread,Over/Under,Game Scoring Margin,Spread to Result Difference,Spread Result Class,Home Team,Short Week,Off Bye Week,Opponent,W-L% Rating,Point Differential Per Game Rating,Time of Poss Per Game Rating,Yards For per Play Rating,Yards Against per Play Rating,Penalty Yards Margin Per Game Rating,3rd Down %_For Rating,3rd Down % Against Rating,Total Yard Margin Per Game Rating,Turnover Margin Per Game Rating,Line For Rating,Line Against Rating,Rushing For Rating,Rushing Against Rating,Passing For Rating,Passing Against Rating,Opp Home Team,Opp Short Week,Opp Off Bye Week,Opp W-L% Rating,Opp Point Differential Per Game Rating,Opp Sacks Against Per Game Rating,Opp Sacks For Per Game Rating,Opp Yards per Rush For Rating,Opp Rushing Yards For Per Game Rating,Opp Yards per Rush Against Rating,Opp Rushing Yards Against Per Game Rating,Opp Passer Rating For Rating,Opp Passing Yards For Per Game Rating,Opp Passer Rating Against Rating,Opp Passing Yards Against Per Game Rating,Opp Time of Poss Per Game Rating,Opp Yards For per Play Rating,Opp Yards Against per Play Rating,Opp Penalty Yards Margin Per Game Rating,Opp 3rd Down %_For Rating,Opp 3rd Down % Against Rating,Opp Total Yard Margin Per Game Rating,Opp Turnover Margin Per Game Rating,Opp Line For Rating,Opp Line Against Rating,Opp Rushing For Rating,Opp Rushing Against Rating,Opp Passing For Rating,Opp Passing Against Rating
GNB,2,2013,-8.0,48.5,18,10.0,1,1,0,0,WAS,0.0,38.0,0.0,74.0,27.0,14.0,58.0,24.0,21.0,70.0,33.0,67.0,18.0,71.0,64.0,12.0,0,0,0,0.0,38.0,50.0,50.0,60.0,22.0,17.0,0.0,40.0,59.0,27.0,78.0,35.0,52.0,42.0,59.0,23.0,30.0,34.0,60.0,50.0,50.0,22.0,0.0,59.0,78.0
HOU,2,2013,-9.0,42.5,6,-3.0,-1,1,0,0,TEN,100.0,56.0,88.0,62.0,53.0,66.0,69.0,24.0,100.0,50.0,33.0,67.0,41.0,75.0,66.0,78.0,0,0,0,100.0,63.0,83.0,83.0,33.0,38.0,78.0,95.0,36.0,3.0,61.0,83.0,76.0,20.0,80.0,61.0,58.0,58.0,59.0,30.0,83.0,83.0,38.0,95.0,3.0,83.0
IND,2,2013,-3.0,43.5,-4,-7.0,-1,1,0,0,MIA,100.0,58.0,35.0,47.0,40.0,32.0,94.0,17.0,24.0,30.0,17.0,33.0,44.0,38.0,12.0,72.0,0,0,0,100.0,75.0,33.0,100.0,0.0,0.0,49.0,89.0,44.0,44.0,88.0,59.0,65.0,30.0,73.0,68.0,76.0,100.0,46.0,30.0,100.0,33.0,0.0,89.0,44.0,59.0
JAX,2,2013,5.0,40.5,-10,-5.0,-1,0,0,0,OAK,0.0,0.0,41.0,0.0,61.0,59.0,34.0,54.0,19.0,70.0,17.0,0.0,21.0,58.0,0.0,81.0,1,0,0,0.0,42.0,83.0,67.0,80.0,62.0,26.0,56.0,33.0,28.0,13.0,88.0,65.0,60.0,53.0,68.0,83.0,6.0,76.0,70.0,67.0,83.0,62.0,56.0,28.0,88.0
KAN,2,2013,-3.0,45.0,1,-2.0,-1,1,0,0,DAL,100.0,100.0,59.0,39.0,100.0,41.0,46.0,66.0,81.0,30.0,100.0,83.0,42.0,79.0,19.0,100.0,0,0,0,100.0,60.0,67.0,50.0,54.0,28.0,50.0,88.0,52.0,41.0,37.0,5.0,94.0,35.0,0.0,39.0,46.0,16.0,10.0,0.0,50.0,67.0,28.0,88.0,41.0,5.0
MIA,2,2013,3.0,43.5,4,7.0,1,0,0,0,IND,100.0,75.0,65.0,30.0,73.0,68.0,76.0,100.0,46.0,30.0,100.0,33.0,0.0,89.0,44.0,59.0,1,0,0,100.0,58.0,33.0,17.0,74.0,44.0,20.0,38.0,87.0,12.0,67.0,72.0,35.0,47.0,40.0,32.0,94.0,17.0,24.0,30.0,17.0,33.0,44.0,38.0,12.0,72.0
MIN,2,2013,6.5,41.0,-1,5.5,1,0,0,0,CHI,0.0,31.0,12.0,66.0,36.0,18.0,23.0,44.0,13.0,70.0,0.0,50.0,35.0,62.0,35.0,26.0,1,0,0,100.0,56.0,100.0,17.0,37.0,25.0,61.0,82.0,54.0,40.0,42.0,50.0,59.0,50.0,35.0,28.0,63.0,0.0,45.0,30.0,17.0,100.0,25.0,82.0,40.0,50.0
NOR,2,2013,-4.0,48.5,2,-2.0,-1,0,0,0,TAM,100.0,62.0,82.0,68.0,26.0,83.0,69.0,64.0,64.0,40.0,50.0,67.0,24.0,72.0,69.0,49.0,1,0,0,0.0,48.0,50.0,83.0,32.0,19.0,59.0,71.0,30.0,23.0,60.0,68.0,35.0,30.0,71.0,100.0,54.0,44.0,35.0,50.0,83.0,50.0,19.0,71.0,23.0,68.0
NWE,2,2013,-11.5,43.0,3,-8.5,-1,1,1,0,NYJ,100.0,54.0,94.0,41.0,61.0,16.0,85.0,58.0,89.0,60.0,0.0,50.0,57.0,52.0,49.0,87.0,0,1,0,100.0,52.0,17.0,50.0,41.0,29.0,68.0,81.0,40.0,32.0,70.0,77.0,65.0,29.0,70.0,0.0,56.0,46.0,65.0,50.0,50.0,17.0,29.0,81.0,32.0,77.0
NYG,2,2013,4.0,52.5,-18,-14.0,-1,1,0,0,DEN,0.0,40.0,6.0,100.0,65.0,61.0,84.0,54.0,90.0,100.0,33.0,50.0,12.0,72.0,95.0,59.0,0,0,0,100.0,92.0,50.0,67.0,36.0,19.0,65.0,84.0,100.0,100.0,68.0,33.0,29.0,89.0,64.0,57.0,82.0,48.0,81.0,50.0,67.0,50.0,19.0,84.0,100.0,33.0
NYJ,2,2013,11.5,43.0,-3,8.5,1,0,1,0,NWE,100.0,52.0,65.0,29.0,70.0,0.0,56.0,46.0,65.0,50.0,50.0,17.0,29.0,81.0,32.0,77.0,1,1,0,100.0,54.0,50.0,0.0,70.0,57.0,42.0,52.0,38.0,49.0,34.0,87.0,94.0,41.0,61.0,16.0,85.0,58.0,89.0,60.0,0.0,50.0,57.0,52.0,49.0,87.0
OAK,2,2013,-5.0,40.5,10,5.0,1,1,0,0,JAX,0.0,42.0,65.0,60.0,53.0,68.0,83.0,6.0,76.0,70.0,67.0,83.0,62.0,56.0,28.0,88.0,0,0,0,0.0,0.0,0.0,17.0,41.0,21.0,33.0,58.0,0.0,0.0,45.0,81.0,41.0,0.0,61.0,59.0,34.0,54.0,19.0,70.0,17.0,0.0,21.0,58.0,0.0,81.0
PHI,2,2013,-7.5,51.0,-3,-10.5,-1,1,0,0,SDG,100.0,62.0,65.0,58.0,48.0,41.0,70.0,77.0,66.0,40.0,50.0,50.0,100.0,78.0,22.0,41.0,0,0,0,0.0,44.0,67.0,33.0,58.0,25.0,37.0,59.0,56.0,22.0,30.0,34.0,12.0,47.0,38.0,34.0,76.0,31.0,0.0,50.0,33.0,67.0,25.0,59.0,22.0,34.0
PIT,2,2013,6.5,40.0,-10,-3.5,-1,0,0,0,CIN,0.0,37.0,24.0,20.0,80.0,39.0,42.0,42.0,41.0,70.0,17.0,17.0,5.0,62.0,17.0,97.0,1,0,0,0.0,44.0,83.0,0.0,39.0,18.0,63.0,75.0,58.0,50.0,46.0,60.0,41.0,65.0,50.0,72.0,100.0,37.0,55.0,70.0,0.0,83.0,18.0,75.0,50.0,60.0
SDG,2,2013,7.5,51.0,3,10.5,1,0,0,0,PHI,0.0,44.0,12.0,47.0,38.0,34.0,76.0,31.0,0.0,50.0,33.0,67.0,25.0,59.0,22.0,34.0,1,0,0,100.0,62.0,50.0,50.0,83.0,100.0,40.0,78.0,73.0,22.0,60.0,41.0,65.0,58.0,48.0,41.0,70.0,77.0,66.0,40.0,50.0,50.0,100.0,78.0,22.0,41.0
SEA,2,2013,-2.5,43.5,26,23.5,1,1,0,0,SFO,100.0,60.0,53.0,63.0,55.0,96.0,69.0,32.0,81.0,40.0,17.0,67.0,21.0,53.0,57.0,96.0,0,0,0,100.0,62.0,67.0,33.0,33.0,29.0,55.0,82.0,89.0,88.0,37.0,36.0,100.0,73.0,26.0,86.0,76.0,42.0,79.0,30.0,33.0,67.0,29.0,82.0,88.0,36.0
SFO,2,2013,2.5,43.5,-26,-23.5,-1,0,0,0,SEA,100.0,62.0,100.0,73.0,26.0,86.0,76.0,42.0,79.0,30.0,33.0,67.0,29.0,82.0,88.0,36.0,1,0,0,100.0,60.0,67.0,17.0,34.0,21.0,21.0,53.0,76.0,57.0,42.0,96.0,53.0,63.0,55.0,96.0,69.0,32.0,81.0,40.0,17.0,67.0,21.0,53.0,57.0,96.0
STL,2,2013,5.5,47.5,-7,-1.5,-1,0,0,0,ATL,100.0,56.0,41.0,60.0,46.0,42.0,52.0,24.0,44.0,50.0,67.0,100.0,19.0,73.0,57.0,42.0,1,0,0,0.0,38.0,50.0,33.0,100.0,28.0,66.0,76.0,58.0,51.0,26.0,31.0,18.0,74.0,32.0,17.0,36.0,31.0,36.0,60.0,33.0,50.0,28.0,76.0,51.0,31.0
TAM,2,2013,4.0,48.5,-2,2.0,1,1,0,0,NOR,0.0,48.0,35.0,30.0,71.0,100.0,54.0,44.0,35.0,50.0,83.0,50.0,19.0,71.0,23.0,68.0,0,0,0,100.0,62.0,67.0,50.0,34.0,24.0,0.0,72.0,74.0,69.0,42.0,49.0,82.0,68.0,26.0,83.0,69.0,64.0,64.0,40.0,50.0,67.0,24.0,72.0,69.0,49.0
TEN,2,2013,9.0,42.5,-6,3.0,1,0,0,0,HOU,100.0,63.0,76.0,20.0,80.0,61.0,58.0,58.0,59.0,30.0,83.0,83.0,38.0,95.0,3.0,83.0,1,0,0,100.0,56.0,67.0,33.0,63.0,41.0,42.0,75.0,70.0,66.0,44.0,78.0,88.0,62.0,53.0,66.0,69.0,24.0,100.0,50.0,33.0,67.0,41.0,75.0,66.0,78.0
WAS,2,2013,8.0,48.5,-18,-10.0,-1,0,0,0,GNB,0.0,38.0,35.0,52.0,42.0,59.0,23.0,30.0,34.0,60.0,50.0,50.0,22.0,0.0,59.0,78.0,1,0,0,0.0,38.0,67.0,33.0,45.0,18.0,67.0,71.0,63.0,64.0,11.0,12.0,0.0,74.0,27.0,14.0,58.0,24.0,21.0,70.0,33.0,67.0,18.0,71.0,64.0,12.0
ARI,3,2013,7.5,48.5,-24,-16.5,-1,0,0,0,NOR,50.0,49.0,67.0,51.0,43.0,21.0,36.0,53.0,46.0,38.0,0.0,55.0,31.0,89.0,60.0,34.0,1,0,0,100.0,58.0,45.0,38.0,24.0,25.0,11.0,48.0,43.0,73.0,64.0,68.0,90.0,60.0,44.0,24.0,57.0,49.0,62.0,31.0,38.0,45.0,25.0,48.0,73.0,68.0
ATL,3,2013,2.5,45.5,-4,-1.5,-1,0,0,0,MIA,50.0,49.0,33.0,77.0,36.0,27.0,59.0,23.0,26.0,38.0,12.0,55.0,16.0,79.0,73.0,11.0,1,0,0,100.0,70.0,18.0,100.0,6.0,15.0,29.0,69.0,52.0,57.0,88.0,37.0,67.0,44.0,62.0,45.0,71.0,65.0,28.0,23.0,100.0,18.0,15.0,69.0,57.0,37.0
BAL,3,2013,1.0,44.5,21,22.0,1,1,0,0,HOU,50.0,29.0,76.0,26.0,39.0,43.0,60.0,32.0,26.0,46.0,88.0,45.0,26.0,85.0,53.0,21.0,0,0,0,100.0,59.0,64.0,62.0,81.0,68.0,53.0,63.0,50.0,68.0,46.0,84.0,100.0,62.0,85.0,38.0,55.0,40.0,100.0,54.0,62.0,64.0,68.0,63.0,68.0,84.0
BUF,3,2013,2.5,41.0,-7,-4.5,-1,0,0,0,NYJ,50.0,46.0,0.0,50.0,80.0,69.0,48.0,5.0,36.0,38.0,100.0,91.0,65.0,37.0,36.0,56.0,1,0,0,50.0,45.0,18.0,38.0,37.0,45.0,89.0,88.0,0.0,29.0,79.0,74.0,86.0,25.0,96.0,34.0,46.0,60.0,61.0,69.0,38.0,18.0,45.0,88.0,29.0,74.0
CAR,3,2013,3.0,46.5,38,41.0,1,1,0,0,NYG,0.0,39.0,71.0,28.0,37.0,11.0,66.0,20.0,0.0,38.0,25.0,36.0,57.0,57.0,10.0,31.0,0,0,0,0.0,17.0,64.0,12.0,0.0,0.0,53.0,65.0,28.0,100.0,45.0,38.0,29.0,80.0,63.0,0.0,35.0,23.0,56.0,100.0,12.0,64.0,0.0,65.0,100.0,38.0
CHI,3,2013,-2.5,40.5,17,14.5,1,0,0,0,PIT,100.0,53.0,67.0,59.0,43.0,36.0,79.0,0.0,46.0,31.0,12.0,91.0,42.0,67.0,52.0,47.0,1,0,0,0.0,25.0,36.0,0.0,6.0,1.0,69.0,51.0,27.0,28.0,67.0,67.0,10.0,27.0,80.0,15.0,26.0,30.0,13.0,69.0,0.0,36.0,1.0,51.0,28.0,67.0
CIN,3,2013,3.0,49.5,4,7.0,1,1,0,0,GNB,50.0,57.0,76.0,54.0,60.0,75.0,79.0,46.0,62.0,38.0,12.0,91.0,36.0,86.0,58.0,52.0,0,0,0,50.0,63.0,45.0,25.0,67.0,40.0,49.0,64.0,95.0,97.0,23.0,6.0,24.0,100.0,12.0,10.0,55.0,28.0,46.0,54.0,25.0,45.0,40.0,64.0,97.0,6.0
CLE,3,2013,7.0,40.0,4,11.0,1,0,0,0,MIN,0.0,20.0,38.0,20.0,88.0,31.0,0.0,5.0,35.0,46.0,62.0,0.0,12.0,88.0,36.0,57.0,1,0,0,0.0,33.0,64.0,0.0,52.0,48.0,48.0,51.0,16.0,39.0,46.0,21.0,24.0,60.0,33.0,24.0,42.0,10.0,7.0,46.0,0.0,64.0,48.0,51.0,39.0,21.0
DAL,3,2013,-3.5,47.5,24,20.5,1,1,0,0,STL,50.0,53.0,95.0,37.0,26.0,30.0,33.0,27.0,16.0,15.0,75.0,55.0,16.0,74.0,52.0,24.0,0,0,0,50.0,42.0,100.0,62.0,28.0,19.0,76.0,87.0,51.0,76.0,33.0,17.0,48.0,60.0,38.0,39.0,53.0,0.0,39.0,46.0,62.0,100.0,19.0,87.0,76.0,17.0
DEN,3,2013,-16.5,48.5,16,-0.5,-1,1,0,0,OAK,100.0,100.0,29.0,78.0,67.0,93.0,87.0,65.0,63.0,15.0,50.0,73.0,31.0,100.0,95.0,12.0,0,0,0,50.0,55.0,64.0,100.0,100.0,100.0,57.0,75.0,24.0,13.0,36.0,74.0,76.0,58.0,79.0,34.0,57.0,10.0,69.0,62.0,100.0,64.0,100.0,75.0,13.0,74.0
DET,3,2013,-1.0,48.5,7,6.0,1,0,0,0,WAS,50.0,55.0,81.0,62.0,46.0,82.0,39.0,100.0,56.0,23.0,38.0,91.0,27.0,65.0,72.0,50.0,1,0,0,0.0,16.0,64.0,75.0,80.0,34.0,5.0,0.0,46.0,70.0,0.0,25.0,29.0,71.0,10.0,62.0,16.0,21.0,4.0,46.0,75.0,64.0,34.0,0.0,70.0,25.0
GNB,3,2013,-3.0,49.5,-4,-7.0,-1,0,0,0,CIN,50.0,63.0,24.0,100.0,12.0,10.0,55.0,28.0,46.0,54.0,25.0,45.0,40.0,64.0,97.0,6.0,1,0,0,50.0,57.0,91.0,12.0,33.0,36.0,78.0,86.0,45.0,58.0,63.0,52.0,76.0,54.0,60.0,75.0,79.0,46.0,62.0,38.0,12.0,91.0,36.0,86.0,58.0,52.0
HOU,3,2013,-1.0,44.5,-21,-22.0,-1,0,0,0,BAL,100.0,59.0,100.0,62.0,85.0,38.0,55.0,40.0,100.0,54.0,62.0,64.0,68.0,63.0,68.0,84.0,1,0,0,50.0,29.0,45.0,88.0,15.0,26.0,73.0,85.0,31.0,53.0,18.0,21.0,76.0,26.0,39.0,43.0,60.0,32.0,26.0,46.0,88.0,45.0,26.0,85.0,53.0,21.0
IND,3,2013,10.0,45.5,20,30.0,1,0,0,0,SFO,50.0,47.0,43.0,59.0,38.0,40.0,84.0,10.0,31.0,23.0,62.0,36.0,58.0,40.0,40.0,48.0,1,0,0,50.0,21.0,55.0,62.0,35.0,36.0,58.0,52.0,36.0,50.0,55.0,59.0,62.0,54.0,58.0,75.0,55.0,46.0,43.0,54.0,62.0,55.0,36.0,52.0,50.0,59.0
JAX,3,2013,20.0,39.0,-28,-8.0,-1,0,0,0,SEA,0.0,0.0,38.0,0.0,62.0,63.0,39.0,56.0,6.0,46.0,38.0,0.0,10.0,17.0,14.0,89.0,1,0,0,100.0,88.0,45.0,38.0,30.0,52.0,16.0,52.0,55.0,32.0,100.0,100.0,86.0,42.0,78.0,49.0,50.0,45.0,70.0,0.0,38.0,45.0,52.0,52.0,32.0,100.0
KAN,3,2013,3.5,50.0,10,13.5,1,0,1,0,PHI,100.0,83.0,52.0,36.0,100.0,46.0,36.0,67.0,56.0,8.0,100.0,55.0,50.0,92.0,23.0,69.0,1,1,0,50.0,51.0,55.0,38.0,84.0,90.0,44.0,63.0,82.0,64.0,42.0,6.0,19.0,89.0,32.0,57.0,70.0,10.0,44.0,15.0,38.0,55.0,90.0,63.0,64.0,6.0
MIA,3,2013,-2.5,45.5,4,1.5,1,1,0,0,ATL,100.0,70.0,67.0,44.0,62.0,45.0,71.0,65.0,28.0,23.0,100.0,18.0,15.0,69.0,57.0,37.0,0,0,0,50.0,49.0,55.0,12.0,52.0,16.0,70.0,79.0,70.0,73.0,45.0,11.0,33.0,77.0,36.0,27.0,59.0,23.0,26.0,38.0,12.0,55.0,16.0,79.0,73.0,11.0
MIN,3,2013,-7.0,40.0,-4,-11.0,-1,1,0,0,CLE,0.0,33.0,24.0,60.0,33.0,24.0,42.0,10.0,7.0,46.0,0.0,64.0,48.0,51.0,39.0,21.0,0,0,0,0.0,20.0,0.0,62.0,32.0,12.0,100.0,88.0,8.0,36.0,57.0,57.0,38.0,20.0,88.0,31.0,0.0,5.0,35.0,46.0,62.0,0.0,12.0,88.0,36.0,57.0
NOR,3,2013,-7.5,48.5,24,16.5,1,1,0,0,ARI,100.0,58.0,90.0,60.0,44.0,24.0,57.0,49.0,62.0,31.0,38.0,45.0,25.0,48.0,73.0,68.0,0,0,0,50.0,49.0,55.0,0.0,32.0,31.0,83.0,89.0,41.0,60.0,37.0,34.0,67.0,51.0,43.0,21.0,36.0,53.0,46.0,38.0,0.0,55.0,31.0,89.0,60.0,34.0
NWE,3,2013,-7.5,44.5,20,12.5,1,1,0,0,TAM,100.0,54.0,71.0,26.0,78.0,12.0,54.0,52.0,48.0,15.0,38.0,64.0,43.0,43.0,38.0,78.0,0,0,0,0.0,43.0,64.0,100.0,45.0,47.0,63.0,74.0,11.0,10.0,75.0,46.0,33.0,31.0,73.0,100.0,50.0,38.0,15.0,38.0,100.0,64.0,47.0,74.0,10.0,46.0
NYG,3,2013,-3.0,46.5,-38,-41.0,-1,0,0,0,CAR,0.0,17.0,29.0,80.0,63.0,0.0,35.0,23.0,56.0,100.0,12.0,64.0,0.0,65.0,100.0,38.0,1,0,0,0.0,39.0,36.0,25.0,61.0,57.0,54.0,57.0,42.0,10.0,41.0,31.0,71.0,28.0,37.0,11.0,66.0,20.0,0.0,38.0,25.0,36.0,57.0,57.0,10.0,31.0
NYJ,3,2013,-2.5,41.0,7,4.5,1,1,0,0,BUF,50.0,45.0,86.0,25.0,96.0,34.0,46.0,60.0,61.0,69.0,38.0,18.0,45.0,88.0,29.0,74.0,0,0,0,50.0,46.0,91.0,100.0,55.0,65.0,38.0,37.0,54.0,36.0,69.0,56.0,0.0,50.0,80.0,69.0,48.0,5.0,36.0,38.0,100.0,91.0,65.0,37.0,36.0,56.0
OAK,3,2013,16.5,48.5,-16,0.5,1,0,0,0,DEN,50.0,55.0,76.0,58.0,79.0,34.0,57.0,10.0,69.0,62.0,100.0,64.0,100.0,75.0,13.0,74.0,1,0,0,100.0,100.0,73.0,50.0,30.0,31.0,100.0,100.0,100.0,95.0,88.0,12.0,29.0,78.0,67.0,93.0,87.0,65.0,63.0,15.0,50.0,73.0,31.0,100.0,95.0,12.0
PHI,3,2013,-3.5,50.0,-10,-13.5,-1,1,1,0,KAN,50.0,51.0,19.0,89.0,32.0,57.0,70.0,10.0,44.0,15.0,38.0,55.0,90.0,63.0,64.0,6.0,0,1,0,100.0,83.0,55.0,100.0,62.0,50.0,80.0,92.0,53.0,23.0,81.0,69.0,52.0,36.0,100.0,46.0,36.0,67.0,56.0,8.0,100.0,55.0,50.0,92.0,23.0,69.0
PIT,3,2013,2.5,40.5,-17,-14.5,-1,1,0,0,CHI,0.0,25.0,10.0,27.0,80.0,15.0,26.0,30.0,13.0,69.0,0.0,36.0,1.0,51.0,28.0,67.0,0,0,0,100.0,53.0,91.0,12.0,42.0,42.0,61.0,67.0,54.0,52.0,58.0,47.0,67.0,59.0,43.0,36.0,79.0,0.0,46.0,31.0,12.0,91.0,42.0,67.0,52.0,47.0
SDG,3,2013,3.0,43.0,-3,0.0,0,0,0,0,TEN,50.0,47.0,71.0,68.0,0.0,17.0,100.0,16.0,12.0,54.0,38.0,73.0,41.0,57.0,65.0,0.0,1,0,0,50.0,49.0,55.0,75.0,23.0,49.0,26.0,62.0,40.0,0.0,71.0,59.0,81.0,10.0,67.0,60.0,36.0,49.0,12.0,8.0,75.0,55.0,49.0,62.0,0.0,59.0
SEA,3,2013,-20.0,39.0,28,8.0,1,1,0,0,JAX,100.0,88.0,86.0,42.0,78.0,49.0,50.0,45.0,70.0,0.0,38.0,45.0,52.0,52.0,32.0,100.0,0,0,0,0.0,0.0,0.0,38.0,8.0,10.0,0.0,17.0,11.0,14.0,58.0,89.0,38.0,0.0,62.0,63.0,39.0,56.0,6.0,46.0,38.0,0.0,10.0,17.0,14.0,89.0
