Season,Game,Week,Day,Time,WDVOA,Betting Spread,Scoring Margin,SRD,WDVOA Delta,EGO,Spread to EGO Diff,Margin to EGO Diff,Target Spreads,Make Pick,Pick,Pick Right
2019,BAL @ LAR,12,Mon,8:15PM,33.5%,-3.5,39,35.5,32.9,5.17,1.67,33.83,"[[-1.5, -3.5], [-6.5, -9.0]]",1,BAL,1
2019,CAR @ NO,12,Sun,1:00PM,-16.0%,10.0,-3,7.0,-39.9,-10.69,-0.6899999999999995,7.6899999999999995,"[[14.5, 12.0], [9.0, 7.0]]",0,,0
2019,DAL @ NE,12,Sun,4:25PM,26.2%,5.5,-4,1.5,-9.500000000000004,-4.29,1.21,0.29000000000000004,"[[8.0, 6.0], [3.0, 0.5]]",0,,1
2019,DEN @ BUF,12,Sun,1:00PM,-2.9%,3.5,-17,-13.5,5.799999999999999,-0.95,2.55,-16.05,"[[4.5, 2.5], [-0.5, -3.0]]",1,DEN,0
2019,DET @ WAS,12,Sun,1:00PM,1.2%,-4.0,-3,-7.0,43.1,7.54,3.54,-10.54,"[[-4.0, -6.0], [-9.0, -11.0]]",1,DET,0
2019,GB @ SF,12,Sun,8:20PM,13.4%,3.0,-29,-26.0,-11.299999999999999,-4.68,-1.6799999999999997,-24.32,"[[8.5, 6.0], [3.0, 1.0]]",1,SF,1
2019,IND @ HOU,12,Thu,8:20PM,1.5%,3.5,-3,0.5,4.7,-1.19,2.31,-1.81,"[[5.0, 2.5], [-0.5, -2.5]]",1,IND,1
2019,JAX @ TEN,12,Sun,4:05PM,-3.0%,4.5,-22,-17.5,5.6,-0.99,3.51,-21.01,"[[4.5, 2.5], [-0.5, -2.5]]",1,JAX,0
2019,MIA @ CLE,12,Sun,1:00PM,-45.3%,11.0,-17,-6.0,-40.599999999999994,-10.84,0.16000000000000014,-6.16,"[[14.5, 12.5], [9.5, 7.0]]",0,,0
2019,NYG @ CHI,12,Sun,1:00PM,-23.4%,6.0,-5,1.0,-21.099999999999998,-6.77,-0.7699999999999996,1.7699999999999996,"[[10.5, 8.5], [5.5, 3.0]]",0,,0
2019,OAK @ NYJ,12,Sun,1:00PM,4.6%,-3.5,-31,-34.5,27.700000000000003,3.98,0.48,-34.98,"[[-0.5, -2.5], [-5.5, -7.5]]",0,,0
2019,PIT @ CIN,12,Sun,1:00PM,-4.7%,-5.5,6,0.5,32.4,5.06,-0.4400000000000004,0.9400000000000004,"[[-1.5, -3.5], [-6.5, -9.0]]",0,,0
2019,SEA @ PHI,12,Sun,1:00PM,15.5%,-1.0,8,7.0,1.3000000000000007,-1.94,-2.94,9.94,"[[5.5, 3.5], [0.5, -2.0]]",1,PHI,0
2019,TB @ ATL,12,Sun,1:00PM,-11.6%,3.5,13,16.5,-2.5,-2.77,0.73,15.77,"[[6.5, 4.5], [1.5, -1.0]]",0,,1
