Team,Opponent,Week,Day,Date,Time,Home_Team,Unnamed: 7,Points For,Points Against,YdsW,TOW,YdsL,TOL,WDVOA,Betting Spread
ARI,GB,8,Sun,October 29,1:02PM,0,boxscore,14,31,383,0,218,1,-20.7%,4.0
ATL,CIN,8,Sun,October 29,1:02PM,0,boxscore,29,27,420,0,331,1,2.9%,4.5
BAL,NO,8,Sun,October 29,1:04PM,0,boxscore,35,22,293,1,403,5,15.0%,2.0
CAR,DAL,8,Sun,October 29,8:20PM,1,boxscore,14,35,414,1,204,3,7.4%,-5.5
CHI,SF,8,Sun,October 29,1:03PM,1,boxscore,41,10,402,0,248,5,39.0%,-16.5
CIN,ATL,8,Sun,October 29,1:02PM,1,boxscore,27,29,420,0,331,1,9.4%,-4.5
CLE,NYJ,8,Sun,October 29,4:16PM,1,boxscore,20,13,267,1,193,3,-17.8%,-1.5
DAL,CAR,8,Sun,October 29,8:20PM,0,boxscore,35,14,414,1,204,3,13.7%,5.5
DEN,IND,8,Sun,October 29,4:15PM,1,boxscore,31,34,437,0,396,1,12.3%,-3.0
GB,ARI,8,Sun,October 29,1:02PM,1,boxscore,31,14,383,0,218,1,-18.3%,-4.0
HOU,TEN,8,Sun,October 29,1:02PM,0,boxscore,22,28,197,0,427,5,-35.0%,3.0
IND,DEN,8,Sun,October 29,4:15PM,0,boxscore,34,31,437,0,396,1,14.1%,3.0
JAC,PHI,8,Sun,October 29,1:07PM,0,boxscore,13,6,285,1,227,0,23.0%,8.0
KC,SEA,8,Sun,October 29,1:00PM,1,boxscore,35,28,499,3,240,2,5.5%,-5.0
MIN,NE,8,Mon,October 30,8:38PM,1,boxscore,7,31,430,2,284,4,-5.1%,2.5
NE,MIN,8,Mon,October 30,8:38PM,0,boxscore,31,7,430,2,284,4,9.3%,-2.5
NO,BAL,8,Sun,October 29,1:04PM,1,boxscore,22,35,293,1,403,5,4.0%,-2.0
NYG,TB,8,Sun,October 29,1:04PM,1,boxscore,17,3,251,0,174,1,18.8%,-9.5
NYJ,CLE,8,Sun,October 29,4:16PM,0,boxscore,13,20,267,1,193,3,-23.3%,1.5
OAK,PIT,8,Sun,October 29,4:15PM,1,boxscore,20,13,98,1,360,4,-38.0%,9.0
PHI,JAC,8,Sun,October 29,1:07PM,1,boxscore,6,13,285,1,227,0,31.1%,-8.0
PIT,OAK,8,Sun,October 29,4:15PM,0,boxscore,13,20,98,1,360,4,17.5%,-9.0
SD,STL,8,Sun,October 29,4:05PM,1,boxscore,38,24,419,0,412,1,39.1%,-9.0
SEA,KC,8,Sun,October 29,1:00PM,0,boxscore,28,35,499,3,240,2,13.5%,5.0
SF,CHI,8,Sun,October 29,1:03PM,0,boxscore,10,41,402,0,248,5,-26.1%,16.5
STL,SD,8,Sun,October 29,4:05PM,0,boxscore,24,38,419,0,412,1,5.8%,9.0
TB,NYG,8,Sun,October 29,1:04PM,0,boxscore,3,17,251,0,174,1,-14.3%,9.5
TEN,HOU,8,Sun,October 29,1:02PM,1,boxscore,28,22,197,0,427,5,-35.3%,-3.0
