Team,Opponent,Week,Day,Date,Time,Home_Team,Unnamed: 7,Points For,Points Against,YdsW,TOW,YdsL,TOL,WDVOA,Betting Spread
ARI,SF,12,Sun,November 29,4:05PM,0,boxscore,19,13,337,0,368,2,26.2%,-9.5
ATL,MIN,12,Sun,November 29,1:02PM,1,boxscore,10,20,365,1,326,3,-6.7%,-2.5
BAL,CLE,12,Mon,November 30,8:30PM,0,boxscore,33,27,336,2,338,0,-5.0%,3.5
BUF,KC,12,Sun,November 29,1:03PM,0,boxscore,22,30,413,0,415,2,8.1%,5.5
CAR,DAL,12,Thu,November 26,4:31PM,0,boxscore,33,14,294,0,210,3,31.1%,1.5
CHI,GB,12,Thu,November 26,8:30PM,0,boxscore,17,13,290,0,365,2,-10.1%,8.5
CIN,STL,12,Sun,November 29,1:02PM,1,boxscore,31,7,376,1,345,3,30.0%,-8.5
CLE,BAL,12,Mon,November 30,8:30PM,1,boxscore,27,33,336,2,338,0,-21.3%,-3.5
DAL,CAR,12,Thu,November 26,4:31PM,1,boxscore,14,33,294,0,210,3,-14.2%,-1.5
DEN,NE,12,Sun,November 29,8:30PM,1,boxscore,30,24,433,1,301,1,12.3%,2.5
DET,PHI,12,Thu,November 26,12:35PM,1,boxscore,45,14,430,0,227,1,-16.1%,-2.0
GB,CHI,12,Thu,November 26,8:30PM,1,boxscore,13,17,290,0,365,2,9.8%,-8.5
HOU,NO,12,Sun,November 29,1:02PM,1,boxscore,24,6,362,1,268,1,-9.0%,-3.0
IND,TB,12,Sun,November 29,1:02PM,1,boxscore,25,12,336,0,344,1,-5.8%,-3.0
JAC,SD,12,Sun,November 29,1:03PM,1,boxscore,25,31,369,0,420,1,-12.3%,-4.5
KC,BUF,12,Sun,November 29,1:03PM,1,boxscore,30,22,413,0,415,2,24.4%,-5.5
MIA,NYJ,12,Sun,November 29,1:02PM,0,boxscore,20,38,411,0,333,2,-5.2%,4.0
MIN,ATL,12,Sun,November 29,1:02PM,0,boxscore,20,10,365,1,326,3,-2.9%,2.5
NE,DEN,12,Sun,November 29,8:30PM,0,boxscore,24,30,433,1,301,1,32.0%,-2.5
NO,HOU,12,Sun,November 29,1:02PM,0,boxscore,6,24,362,1,268,1,-19.1%,3.0
NYG,WAS,12,Sun,November 29,1:03PM,0,boxscore,14,20,407,0,332,3,1.9%,-2.5
NYJ,MIA,12,Sun,November 29,1:02PM,1,boxscore,38,20,411,0,333,2,8.2%,-4.0
OAK,TEN,12,Sun,November 29,1:02PM,0,boxscore,24,21,407,2,249,2,-1.9%,-1.0
PHI,DET,12,Thu,November 26,12:35PM,0,boxscore,14,45,430,0,227,1,-1.3%,2.0
PIT,SEA,12,Sun,November 29,4:26PM,0,boxscore,30,39,436,0,538,4,14.8%,3.5
SD,JAC,12,Sun,November 29,1:03PM,0,boxscore,31,25,369,0,420,1,-19.4%,4.5
SEA,PIT,12,Sun,November 29,4:26PM,1,boxscore,39,30,436,0,538,4,24.1%,-3.5
SF,ARI,12,Sun,November 29,4:05PM,1,boxscore,13,19,337,0,368,2,-39.3%,9.5
STL,CIN,12,Sun,November 29,1:02PM,0,boxscore,7,31,376,1,345,3,-6.7%,8.5
TB,IND,12,Sun,November 29,1:02PM,0,boxscore,12,25,336,0,344,1,-0.2%,3.0
TEN,OAK,12,Sun,November 29,1:02PM,1,boxscore,21,24,407,2,249,2,-13.6%,1.0
WAS,NYG,12,Sun,November 29,1:03PM,1,boxscore,20,14,407,0,332,3,-5.8%,2.5
