Season,Game,Week,Day,Time,WDVOA,Betting Spread,Scoring Margin,SRD,WDVOA Delta,EGO,Spread to EGO Diff,Margin to EGO Diff,Target Spreads,Make Pick,Pick,Pick Right
2012,ARI @ GB,9,Sun,1:02PM,-10.8%,10.5,-14,-3.5,-39.3,-10.57,-0.07000000000000028,-3.4299999999999997,"[[14.5, 12.0], [9.0, 7.0]]",0,,1
2012,BAL @ CLE,9,Sun,1:03PM,4.3%,-3.5,10,6.5,29.3,4.34,0.8399999999999999,5.66,"[[-0.5, -3.0], [-6.0, -8.0]]",0,,1
2012,BUF @ HOU,9,Sun,1:02PM,-16.6%,11.5,-12,-0.5,-41.5,-11.02,0.4800000000000004,-0.9800000000000004,"[[14.5, 12.5], [9.5, 7.5]]",0,,0
2012,CAR @ WAS,9,Sun,1:05PM,-10.7%,3.0,8,11.0,-5.6,-3.45,-0.4500000000000002,11.45,"[[7.0, 5.0], [2.0, -0.0]]",0,,0
2012,CHI @ TEN,9,Sun,1:04PM,28.9%,-5.0,31,26.0,64.8,12.73,7.73,18.27,"[[-9.0, -11.0], [-14.0, -16.5]]",0,,1
2012,DAL @ ATL,9,Sun,8:31PM,1.6%,4.5,-6,-1.5,-19.4,-6.41,-1.9100000000000001,0.41000000000000014,"[[10.0, 8.0], [5.0, 2.5]]",1,ATL,1
2012,DEN @ CIN,9,Sun,1:02PM,36.7%,-5.5,8,2.5,52.5,9.78,4.279999999999999,-1.7799999999999994,"[[-6.0, -8.5], [-11.5, -13.5]]",0,,1
2012,DET @ JAC,9,Sun,1:04PM,-0.9%,-6.0,17,11.0,34.7,5.59,-0.41000000000000014,11.41,"[[-2.0, -4.0], [-7.0, -9.5]]",0,,0
2012,KC @ SD,9,Thu,8:27PM,-41.4%,7.0,-18,-11.0,-28.0,-8.22,-1.2200000000000006,-9.78,"[[12.0, 9.5], [6.5, 4.5]]",0,,1
2012,MIA @ IND,9,Sun,1:02PM,12.2%,-2.0,-3,-5.0,38.099999999999994,6.37,4.37,-9.370000000000001,"[[-2.5, -5.0], [-8.0, -10.0]]",0,,0
2012,MIN @ SEA,9,Sun,4:06PM,3.2%,4.0,-10,-6.0,-17.1,-5.92,-1.92,-4.08,"[[9.5, 7.5], [4.5, 2.0]]",1,SEA,1
2012,PHI @ NO,9,Mon,8:40PM,-9.8%,3.0,-15,-12.0,1.6999999999999993,-1.85,1.15,-13.15,"[[5.5, 3.5], [0.5, -2.0]]",0,,0
2012,PIT @ NYG,9,Sun,4:26PM,4.0%,3.5,4,7.5,-28.4,-8.31,-4.8100000000000005,12.31,"[[12.0, 10.0], [7.0, 4.5]]",0,,0
2012,TB @ OAK,9,Sun,4:05PM,-3.0%,1.0,10,11.0,9.4,-0.15,0.85,10.15,"[[4.0, 1.5], [-1.5, -3.5]]",0,,1
