Season,Team,Opponent,Week,Day,Time,Home_Team,WDVOA,Betting Spread,Scoring Margin,SRD
2012,ARI,GB,9,Sun,1:02PM,0,-10.8%,10.5,-14,-3.5
2012,ATL,DAL,9,Sun,8:31PM,1,21.0%,-4.5,6,1.5
2012,BAL,CLE,9,Sun,1:03PM,0,4.3%,-3.5,10,6.5
2012,BUF,HOU,9,Sun,1:02PM,0,-16.6%,11.5,-12,-0.5
2012,CAR,WAS,9,Sun,1:05PM,0,-10.7%,3.0,8,11.0
2012,CHI,TEN,9,Sun,1:04PM,0,28.9%,-5.0,31,26.0
2012,CIN,DEN,9,Sun,1:02PM,1,-15.8%,5.5,-8,-2.5
2012,CLE,BAL,9,Sun,1:03PM,1,-25.0%,3.5,-10,-6.5
2012,DAL,ATL,9,Sun,8:31PM,0,1.6%,4.5,-6,-1.5
2012,DEN,CIN,9,Sun,1:02PM,0,36.7%,-5.5,8,2.5
2012,DET,JAC,9,Sun,1:04PM,0,-0.9%,-6.0,17,11.0
2012,GB,ARI,9,Sun,1:02PM,1,28.5%,-10.5,14,3.5
2012,HOU,BUF,9,Sun,1:02PM,1,24.9%,-11.5,12,0.5
2012,IND,MIA,9,Sun,1:02PM,1,-25.9%,2.0,3,5.0
2012,JAC,DET,9,Sun,1:04PM,1,-35.6%,6.0,-17,-11.0
2012,KC,SD,9,Thu,8:27PM,0,-41.4%,7.0,-18,-11.0
2012,MIA,IND,9,Sun,1:02PM,0,12.2%,-2.0,-3,-5.0
2012,MIN,SEA,9,Sun,4:06PM,0,3.2%,4.0,-10,-6.0
2012,NO,PHI,9,Mon,8:40PM,1,-11.5%,-3.0,15,12.0
2012,NYG,PIT,9,Sun,4:26PM,1,32.4%,-3.5,-4,-7.5
2012,OAK,TB,9,Sun,4:05PM,1,-12.4%,-1.0,-10,-11.0
2012,PHI,NO,9,Mon,8:40PM,0,-9.8%,3.0,-15,-12.0
2012,PIT,NYG,9,Sun,4:26PM,0,4.0%,3.5,4,7.5
2012,SD,KC,9,Thu,8:27PM,1,-13.4%,-7.0,18,11.0
2012,SEA,MIN,9,Sun,4:06PM,1,20.3%,-4.0,10,6.0
2012,TB,OAK,9,Sun,4:05PM,0,-3.0%,1.0,10,11.0
2012,TEN,CHI,9,Sun,1:04PM,1,-35.9%,5.0,-31,-26.0
2012,WAS,CAR,9,Sun,1:05PM,1,-5.1%,-3.0,-8,-11.0
