Team,Opponent,Week,Day,Date,Time,Home_Team,Unnamed: 7,Points For,Points Against,YdsW,TOW,YdsL,TOL,WDVOA,Betting Spread
ARI,MIN,14,Thu,December 10,8:25PM,1,boxscore,23,20,393,0,389,3,25.5%,-8.5
ATL,CAR,14,Sun,December 13,1:03PM,0,boxscore,0,38,424,0,230,4,-13.8%,7.5
BAL,SEA,14,Sun,December 13,1:02PM,1,boxscore,6,35,424,1,302,2,-5.1%,11.0
BUF,PHI,14,Sun,December 13,1:01PM,0,boxscore,20,23,348,1,412,2,4.5%,1.0
CAR,ATL,14,Sun,December 13,1:03PM,1,boxscore,38,0,424,0,230,4,25.7%,-7.5
CHI,WAS,14,Sun,December 13,1:02PM,1,boxscore,21,24,374,1,377,1,-4.4%,-3.5
CIN,PIT,14,Sun,December 13,1:02PM,1,boxscore,20,33,354,1,385,3,32.1%,-2.5
CLE,SF,14,Sun,December 13,1:02PM,1,boxscore,24,10,481,2,221,0,-24.5%,-1.5
DAL,GB,14,Sun,December 13,4:25PM,0,boxscore,7,28,435,0,270,1,-14.2%,6.5
DEN,OAK,14,Sun,December 13,4:05PM,1,boxscore,12,15,126,0,310,2,19.4%,-6.5
DET,STL,14,Sun,December 13,1:02PM,0,boxscore,14,21,317,2,331,1,-0.5%,-3.5
GB,DAL,14,Sun,December 13,4:25PM,1,boxscore,28,7,435,0,270,1,3.3%,-6.5
HOU,NE,14,Sun,December 13,8:31PM,1,boxscore,6,27,313,1,189,1,-1.5%,3.5
IND,JAC,14,Sun,December 13,1:02PM,0,boxscore,16,51,380,2,322,2,-11.7%,1.5
JAC,IND,14,Sun,December 13,1:02PM,1,boxscore,51,16,380,2,322,2,-14.6%,-1.5
KC,SD,14,Sun,December 13,1:03PM,1,boxscore,10,3,329,2,280,1,34.5%,-10.5
MIA,NYG,14,Mon,December 14,8:30PM,1,boxscore,24,31,429,1,363,1,-13.8%,1.0
MIN,ARI,14,Thu,December 10,8:25PM,0,boxscore,20,23,393,0,389,3,2.7%,8.5
NE,HOU,14,Sun,December 13,8:31PM,0,boxscore,27,6,313,1,189,1,22.3%,-3.5
NO,TB,14,Sun,December 13,1:02PM,0,boxscore,24,17,388,0,291,0,-18.1%,4.5
NYG,MIA,14,Mon,December 14,8:30PM,0,boxscore,31,24,429,1,363,1,-6.2%,-1.0
NYJ,TEN,14,Sun,December 13,1:02PM,1,boxscore,30,8,439,0,292,1,6.5%,-7.0
OAK,DEN,14,Sun,December 13,4:05PM,0,boxscore,15,12,126,0,310,2,4.6%,6.5
PHI,BUF,14,Sun,December 13,1:01PM,1,boxscore,23,20,348,1,412,2,-7.6%,-1.0
PIT,CIN,14,Sun,December 13,1:02PM,0,boxscore,33,20,354,1,385,3,22.0%,2.5
SD,KC,14,Sun,December 13,1:03PM,0,boxscore,3,10,329,2,280,1,-21.5%,10.5
SEA,BAL,14,Sun,December 13,1:02PM,0,boxscore,35,6,424,1,302,2,37.8%,-11.0
SF,CLE,14,Sun,December 13,1:02PM,0,boxscore,10,24,481,2,221,0,-31.4%,1.5
STL,DET,14,Sun,December 13,1:02PM,1,boxscore,21,14,317,2,331,1,-14.5%,3.5
TB,NO,14,Sun,December 13,1:02PM,1,boxscore,17,24,388,0,291,0,4.3%,-4.5
TEN,NYJ,14,Sun,December 13,1:02PM,0,boxscore,8,30,439,0,292,1,-25.4%,7.0
WAS,CHI,14,Sun,December 13,1:02PM,0,boxscore,24,21,374,1,377,1,-2.7%,3.5
