Season,Team,Opponent,Week,Day,Time,Home_Team,WDVOA,Betting Spread,Scoring Margin,SRD
2018,ARI,DEN,7,Thu,8:20PM,1,-21.3%,1.0,-35,-34.0
2018,ATL,NYG,7,Mon,8:15PM,1,-8.5%,-4.5,3,-1.5
2018,BAL,NO,7,Sun,4:05PM,1,18.9%,-2.5,-1,-3.5
2018,BUF,IND,7,Sun,1:00PM,0,-31.9%,7.0,-32,-25.0
2018,CAR,PHI,7,Sun,1:00PM,0,4.1%,5.0,4,9.0
2018,CHI,NE,7,Sun,1:00PM,1,12.3%,1.0,-7,-6.0
2018,CIN,KC,7,Sun,8:20PM,0,3.7%,6.5,-35,-28.5
2018,CLE,TB,7,Sun,1:00PM,0,-14.3%,3.5,-3,0.5
2018,DAL,WAS,7,Sun,4:25PM,0,-1.1%,-1.0,-3,-4.0
2018,DEN,ARI,7,Thu,8:20PM,0,1.6%,-1.0,35,34.0
2018,DET,MIA,7,Sun,1:00PM,0,-15.7%,-3.0,11,8.0
2018,HOU,JAX,7,Sun,1:00PM,0,-1.1%,3.5,13,16.5
2018,IND,BUF,7,Sun,1:00PM,1,-3.4%,-7.0,32,25.0
2018,JAX,HOU,7,Sun,1:00PM,1,0.8%,-3.5,-13,-16.5
2018,KC,CIN,7,Sun,8:20PM,1,23.3%,-6.5,35,28.5
2018,LAC,TEN,7,Sun,9:30AM,1,16.1%,-6.5,1,-5.5
2018,LAR,SF,7,Sun,4:25PM,0,26.2%,-8.0,29,21.0
2018,MIA,DET,7,Sun,1:00PM,1,9.5%,3.0,-11,-8.0
2018,MIN,NYJ,7,Sun,1:00PM,0,-1.4%,-3.5,20,16.5
2018,NE,CHI,7,Sun,1:00PM,0,11.8%,-1.0,7,6.0
2018,NO,BAL,7,Sun,4:05PM,0,15.5%,2.5,1,3.5
2018,NYG,ATL,7,Mon,8:15PM,0,-12.1%,4.5,-3,1.5
2018,NYJ,MIN,7,Sun,1:00PM,1,-1.8%,3.5,-20,-16.5
2018,PHI,CAR,7,Sun,1:00PM,1,2.8%,-5.0,-4,-9.0
2018,SF,LAR,7,Sun,4:25PM,1,-16.4%,8.0,-29,-21.0
2018,TB,CLE,7,Sun,1:00PM,1,-11.7%,-3.5,3,-0.5
2018,TEN,LAC,7,Sun,9:30AM,0,-10.4%,6.5,-1,5.5
2018,WAS,DAL,7,Sun,4:25PM,1,-4.8%,1.0,3,4.0
