Season,Game,Week,Day,Time,WDVOA,Betting Spread,Scoring Margin,SRD,WDVOA Delta,EGO,Spread to EGO Diff,Margin to EGO Diff,Target Spreads,Make Pick,Pick,Pick Right
2012,ATL @ PHI,8,Sun,1:03PM,18.5%,3.0,13,16.0,25.8,3.54,6.54,9.46,"[[0.0, -2.0], [-5.0, -7.0]]",0,,1
2012,CAR @ CHI,8,Sun,1:03PM,-7.4%,7.5,-1,6.5,-35.7,-9.83,-2.33,8.83,"[[13.5, 11.5], [8.5, 6.0]]",1,CHI,0
2012,IND @ TEN,8,Sun,1:06PM,-20.7%,3.0,6,9.0,14.2,0.92,3.92,5.08,"[[3.0, 0.5], [-2.5, -4.5]]",1,IND,1
2012,JAC @ GB,8,Sun,1:05PM,-32.3%,16.0,-9,7.0,-65.5,-15.81,0.1899999999999995,6.8100000000000005,"[[19.5, 17.5], [14.5, 12.0]]",0,,1
2012,MIA @ NYJ,8,Sun,1:06PM,7.6%,1.0,21,22.0,11.2,0.25,1.25,20.75,"[[3.5, 1.0], [-2.0, -4.0]]",1,MIA,1
2012,NE @ STL,8,Sun,1:06PM,28.7%,-7.0,38,31.0,32.0,4.96,-2.04,33.04,"[[-1.5, -3.5], [-6.5, -8.5]]",1,STL,0
2012,NO @ DEN,8,Sun,8:30PM,-1.8%,6.5,-20,-13.5,-27.7,-8.16,-1.6600000000000001,-11.84,"[[12.0, 9.5], [6.5, 4.5]]",1,DEN,1
2012,NYG @ DAL,8,Sun,4:25PM,30.0%,-2.5,5,2.5,32.9,5.17,2.67,-0.16999999999999993,"[[-1.5, -3.5], [-6.5, -9.0]]",1,NYG,1
2012,OAK @ KC,8,Sun,4:06PM,-16.5%,1.0,10,11.0,18.9,1.98,2.98,8.02,"[[1.5, -0.5], [-3.5, -5.5]]",1,OAK,1
2012,SD @ CLE,8,Sun,1:06PM,-12.4%,-3.0,-1,-4.0,11.1,0.23,-2.77,-1.23,"[[3.5, 1.5], [-1.5, -4.0]]",1,CLE,1
2012,SEA @ DET,8,Sun,1:03PM,18.5%,3.0,-4,-1.0,20.8,2.41,5.41,-6.41,"[[1.5, -1.0], [-4.0, -6.0]]",0,,0
2012,SF @ ARI,8,Mon,8:40PM,32.0%,-7.0,21,14.0,40.0,6.81,-0.1900000000000004,14.190000000000001,"[[-3.0, -5.5], [-8.5, -10.5]]",0,,0
2012,TB @ MIN,8,Thu,8:29PM,-6.0%,5.5,19,24.5,-14.1,-5.28,0.21999999999999975,24.28,"[[9.0, 7.0], [4.0, 1.5]]",0,,1
2012,WAS @ PIT,8,Sun,1:02PM,0.7%,4.5,-15,-10.5,-0.6000000000000001,-2.36,2.14,-12.64,"[[6.0, 4.0], [1.0, -1.5]]",1,WAS,0
