Team,Opponent,Week,Day,Date,Time,Home_Team,Unnamed: 7,Points For,Points Against,YdsW,TOW,YdsL,TOL,WDVOA,Betting Spread
ARI,SF,8,Mon,October 29,8:40PM,1,boxscore,3,24,317,0,265,1,-8.0%,7.0
ATL,PHI,8,Sun,October 28,1:03PM,0,boxscore,30,17,392,0,270,0,18.5%,3.0
CAR,CHI,8,Sun,October 28,1:03PM,0,boxscore,22,23,210,3,416,2,-7.4%,7.5
CHI,CAR,8,Sun,October 28,1:03PM,1,boxscore,23,22,210,3,416,2,28.3%,-7.5
CLE,SD,8,Sun,October 28,1:06PM,1,boxscore,7,6,250,0,265,1,-23.5%,3.0
DAL,NYG,8,Sun,October 28,4:25PM,1,boxscore,24,29,293,2,434,6,-2.9%,2.5
DEN,NO,8,Sun,October 28,8:30PM,1,boxscore,34,14,530,1,252,1,25.9%,-6.5
DET,SEA,8,Sun,October 28,1:03PM,1,boxscore,28,24,415,1,369,2,-2.3%,-3.0
GB,JAC,8,Sun,October 28,1:05PM,1,boxscore,24,15,238,1,341,1,33.2%,-16.0
IND,TEN,8,Sun,October 28,1:06PM,0,boxscore,19,13,457,1,339,0,-20.7%,3.0
JAC,GB,8,Sun,October 28,1:05PM,0,boxscore,15,24,238,1,341,1,-32.3%,16.0
KC,OAK,8,Sun,October 28,4:06PM,1,boxscore,16,26,344,1,299,4,-35.4%,-1.0
MIA,NYJ,8,Sun,October 28,1:06PM,0,boxscore,30,9,236,1,363,2,7.6%,1.0
MIN,TB,8,Thu,October 25,8:29PM,1,boxscore,17,36,416,0,369,3,8.1%,-5.5
NE,STL,8,Sun,October 28,1:06PM,0,boxscore,45,7,473,0,326,2,28.7%,-7.0
NO,DEN,8,Sun,October 28,8:30PM,0,boxscore,14,34,530,1,252,1,-1.8%,6.5
NYG,DAL,8,Sun,October 28,4:25PM,0,boxscore,29,24,293,2,434,6,30.0%,-2.5
NYJ,MIA,8,Sun,October 28,1:06PM,1,boxscore,9,30,236,1,363,2,-3.6%,-1.0
OAK,KC,8,Sun,October 28,4:06PM,0,boxscore,26,16,344,1,299,4,-16.5%,1.0
PHI,ATL,8,Sun,October 28,1:03PM,1,boxscore,17,30,392,0,270,0,-7.3%,-3.0
PIT,WAS,8,Sun,October 28,1:02PM,1,boxscore,27,12,355,0,255,0,1.3%,-4.5
SD,CLE,8,Sun,October 28,1:06PM,0,boxscore,6,7,250,0,265,1,-12.4%,-3.0
SEA,DET,8,Sun,October 28,1:03PM,0,boxscore,24,28,415,1,369,2,18.5%,3.0
SF,ARI,8,Mon,October 29,8:40PM,0,boxscore,24,3,317,0,265,1,32.0%,-7.0
STL,NE,8,Sun,October 28,1:06PM,1,boxscore,7,45,473,0,326,2,-3.3%,7.0
TB,MIN,8,Thu,October 25,8:29PM,0,boxscore,36,17,416,0,369,3,-6.0%,5.5
TEN,IND,8,Sun,October 28,1:06PM,1,boxscore,13,19,457,1,339,0,-34.9%,-3.0
WAS,PIT,8,Sun,October 28,1:02PM,0,boxscore,12,27,355,0,255,0,0.7%,4.5
