Season,Team,Opponent,Week,Day,Time,Home_Team,WDVOA,Betting Spread,Scoring Margin,SRD
2014,ARI,SEA,12,Sun,4:06PM,0,4.6%,7.0,-16,-9.0
2014,ATL,CLE,12,Sun,1:02PM,1,-6.6%,-2.5,-2,-4.5
2014,BAL,NO,12,Mon,8:30PM,0,23.3%,3.0,7,10.0
2014,BUF,NYJ,12,Mon,7:05PM,1,5.9%,-2.5,35,32.5
2014,CHI,TB,12,Sun,1:02PM,1,-15.2%,-4.5,8,3.5
2014,CIN,HOU,12,Sun,1:02PM,0,-2.9%,2.5,9,11.5
2014,CLE,ATL,12,Sun,1:02PM,0,-4.6%,2.5,2,4.5
2014,DAL,NYG,12,Sun,8:30PM,0,6.0%,-5.0,3,-2.0
2014,DEN,MIA,12,Sun,4:25PM,1,30.4%,-7.0,3,-4.0
2014,DET,NE,12,Sun,1:02PM,0,8.6%,7.0,-25,-18.0
2014,GB,MIN,12,Sun,1:03PM,0,24.9%,-7.5,3,-4.5
2014,HOU,CIN,12,Sun,1:02PM,1,-7.9%,-2.5,-9,-11.5
2014,IND,JAC,12,Sun,1:02PM,1,5.3%,-13.5,20,6.5
2014,JAC,IND,12,Sun,1:02PM,0,-24.6%,13.5,-20,-6.5
2014,KC,OAK,12,Thu,8:26PM,0,20.0%,-7.0,-4,-11.0
2014,MIA,DEN,12,Sun,4:25PM,0,22.1%,7.0,-3,4.0
2014,MIN,GB,12,Sun,1:03PM,1,-13.7%,7.5,-3,4.5
2014,NE,DET,12,Sun,1:02PM,1,20.6%,-7.0,25,18.0
2014,NO,BAL,12,Mon,8:30PM,1,3.2%,-3.0,-7,-10.0
2014,NYG,DAL,12,Sun,8:30PM,1,-13.9%,5.0,-3,2.0
2014,NYJ,BUF,12,Mon,7:05PM,0,-10.7%,2.5,-35,-32.5
2014,OAK,KC,12,Thu,8:26PM,1,-23.4%,7.0,4,11.0
2014,PHI,TEN,12,Sun,1:02PM,1,9.8%,-11.0,19,8.0
2014,SD,STL,12,Sun,4:05PM,1,-3.8%,-5.0,3,-2.0
2014,SEA,ARI,12,Sun,4:06PM,1,12.2%,-7.0,16,9.0
2014,SF,WAS,12,Sun,4:25PM,1,7.3%,-9.5,4,-5.5
2014,STL,SD,12,Sun,4:05PM,0,-9.6%,5.0,-3,2.0
2014,TB,CHI,12,Sun,1:02PM,0,-25.2%,4.5,-8,-3.5
2014,TEN,PHI,12,Sun,1:02PM,0,-15.7%,11.0,-19,-8.0
2014,WAS,SF,12,Sun,4:25PM,0,-20.5%,9.5,-4,5.5
