Team,Opponent,Week,Day,Date,Time,Home_Team,Unnamed: 7,Points For,Points Against,YdsW,TOW,YdsL,TOL,WDVOA,Betting Spread
ARI,DET,11,Sun,November 16,4:25PM,1,boxscore,14,6,352,2,262,1,2.8%,-1.0
ATL,CAR,11,Sun,November 16,1:03PM,0,boxscore,19,17,346,1,391,2,-4.5%,-1.5
BUF,MIA,11,Thu,November 13,8:26PM,0,boxscore,9,22,330,2,237,0,5.2%,5.0
CAR,ATL,11,Sun,November 16,1:03PM,1,boxscore,17,19,346,1,391,2,-23.8%,1.5
CHI,MIN,11,Sun,November 16,1:02PM,1,boxscore,21,13,468,2,243,1,-18.6%,-2.5
CIN,NO,11,Sun,November 16,1:02PM,0,boxscore,27,10,405,0,330,1,-7.4%,7.0
CLE,HOU,11,Sun,November 16,1:03PM,1,boxscore,7,23,424,1,375,2,-1.0%,-3.5
DEN,STL,11,Sun,November 16,1:00PM,0,boxscore,7,22,337,0,397,2,36.2%,-9.5
DET,ARI,11,Sun,November 16,4:25PM,0,boxscore,6,14,352,2,262,1,10.5%,1.0
GB,PHI,11,Sun,November 16,4:25PM,1,boxscore,53,20,475,0,429,4,21.3%,-5.5
HOU,CLE,11,Sun,November 16,1:03PM,0,boxscore,23,7,424,1,375,2,-12.0%,3.5
IND,NE,11,Sun,November 16,8:31PM,1,boxscore,20,42,503,2,322,1,14.5%,-3.0
KC,SEA,11,Sun,November 16,1:04PM,1,boxscore,24,20,298,2,372,0,13.5%,-0.0
MIA,BUF,11,Thu,November 13,8:26PM,1,boxscore,22,9,330,2,237,0,16.6%,-5.0
MIN,CHI,11,Sun,November 16,1:02PM,0,boxscore,13,21,468,2,243,1,-14.1%,2.5
NE,IND,11,Sun,November 16,8:31PM,0,boxscore,42,20,503,2,322,1,12.7%,3.0
NO,CIN,11,Sun,November 16,1:02PM,1,boxscore,10,27,405,0,330,1,8.8%,-7.0
NYG,SF,11,Sun,November 16,1:03PM,1,boxscore,10,16,333,1,330,5,-5.5%,4.0
OAK,SD,11,Sun,November 16,4:05PM,0,boxscore,6,13,300,0,233,1,-21.1%,10.0
PHI,GB,11,Sun,November 16,4:25PM,0,boxscore,20,53,475,0,429,4,21.0%,5.5
PIT,TEN,11,Mon,November 17,8:30PM,0,boxscore,27,24,386,1,312,1,9.7%,-5.5
SD,OAK,11,Sun,November 16,4:05PM,1,boxscore,13,6,300,0,233,1,-3.0%,-10.0
SEA,KC,11,Sun,November 16,1:04PM,0,boxscore,20,24,298,2,372,0,19.4%,0.0
SF,NYG,11,Sun,November 16,1:03PM,0,boxscore,16,10,333,1,330,5,-0.1%,-4.0
STL,DEN,11,Sun,November 16,1:00PM,1,boxscore,22,7,337,0,397,2,-17.4%,9.5
TB,WAS,11,Sun,November 16,1:03PM,0,boxscore,27,7,329,1,322,3,-35.5%,7.5
TEN,PIT,11,Mon,November 17,8:30PM,1,boxscore,24,27,386,1,312,1,-19.0%,5.5
WAS,TB,11,Sun,November 16,1:03PM,1,boxscore,7,27,329,1,322,3,-9.6%,-7.5
