Season,Team,Opponent,Week,Day,Time,Home_Team,WDVOA,Betting Spread,Scoring Margin,SRD
2014,ARI,DET,11,Sun,4:25PM,1,2.8%,-1.0,8,7.0
2014,ATL,CAR,11,Sun,1:03PM,0,-4.5%,-1.5,2,0.5
2014,BUF,MIA,11,Thu,8:26PM,0,5.2%,5.0,-13,-8.0
2014,CAR,ATL,11,Sun,1:03PM,1,-23.8%,1.5,-2,-0.5
2014,CHI,MIN,11,Sun,1:02PM,1,-18.6%,-2.5,8,5.5
2014,CIN,NO,11,Sun,1:02PM,0,-7.4%,7.0,17,24.0
2014,CLE,HOU,11,Sun,1:03PM,1,-1.0%,-3.5,-16,-19.5
2014,DEN,STL,11,Sun,1:00PM,0,36.2%,-9.5,-15,-24.5
2014,DET,ARI,11,Sun,4:25PM,0,10.5%,1.0,-8,-7.0
2014,GB,PHI,11,Sun,4:25PM,1,21.3%,-5.5,33,27.5
2014,HOU,CLE,11,Sun,1:03PM,0,-12.0%,3.5,16,19.5
2014,IND,NE,11,Sun,8:31PM,1,14.5%,-3.0,-22,-25.0
2014,KC,SEA,11,Sun,1:04PM,1,13.5%,-0.0,4,4.0
2014,MIA,BUF,11,Thu,8:26PM,1,16.6%,-5.0,13,8.0
2014,MIN,CHI,11,Sun,1:02PM,0,-14.1%,2.5,-8,-5.5
2014,NE,IND,11,Sun,8:31PM,0,12.7%,3.0,22,25.0
2014,NO,CIN,11,Sun,1:02PM,1,8.8%,-7.0,-17,-24.0
2014,NYG,SF,11,Sun,1:03PM,1,-5.5%,4.0,-6,-2.0
2014,OAK,SD,11,Sun,4:05PM,0,-21.1%,10.0,-7,3.0
2014,PHI,GB,11,Sun,4:25PM,0,21.0%,5.5,-33,-27.5
2014,PIT,TEN,11,Mon,8:30PM,0,9.7%,-5.5,3,-2.5
2014,SD,OAK,11,Sun,4:05PM,1,-3.0%,-10.0,7,-3.0
2014,SEA,KC,11,Sun,1:04PM,0,19.4%,0.0,-4,-4.0
2014,SF,NYG,11,Sun,1:03PM,0,-0.1%,-4.0,6,2.0
2014,STL,DEN,11,Sun,1:00PM,1,-17.4%,9.5,15,24.5
2014,TB,WAS,11,Sun,1:03PM,0,-35.5%,7.5,20,27.5
2014,TEN,PIT,11,Mon,8:30PM,1,-19.0%,5.5,-3,2.5
2014,WAS,TB,11,Sun,1:03PM,1,-9.6%,-7.5,-20,-27.5
