Season,Game,Week,Day,Time,WDVOA,Betting Spread,Scoring Margin,SRD,WDVOA Delta,EGO,Spread to EGO Diff,Margin to EGO Diff,Target Spreads,Make Pick,Pick,Pick Right
2014,ATL @ CAR,11,Sun,1:03PM,-4.5%,-1.5,2,0.5,19.3,2.07,0.5699999999999998,-0.06999999999999984,"[[1.5, -0.5], [-3.5, -6.0]]",0,,1
2014,BUF @ MIA,11,Thu,8:26PM,5.2%,5.0,-13,-8.0,-11.400000000000002,-4.7,0.2999999999999998,-8.3,"[[8.5, 6.0], [3.0, 1.0]]",0,,0
2014,CIN @ NO,11,Sun,1:02PM,-7.4%,7.0,17,24.0,-16.200000000000003,-5.73,1.2699999999999996,22.73,"[[9.5, 7.0], [4.0, 2.0]]",1,CIN,1
2014,DEN @ STL,11,Sun,1:00PM,36.2%,-9.5,-15,-24.5,53.6,10.04,0.5399999999999991,-25.04,"[[-6.5, -8.5], [-11.5, -13.5]]",0,,0
2014,DET @ ARI,11,Sun,4:25PM,10.5%,1.0,-8,-7.0,7.7,-0.53,0.47,-7.47,"[[4.0, 2.0], [-1.0, -3.0]]",0,,0
2014,HOU @ CLE,11,Sun,1:03PM,-12.0%,3.5,16,19.5,-11.0,-4.62,-1.12,20.62,"[[8.5, 6.0], [3.0, 1.0]]",0,,0
2014,MIN @ CHI,11,Sun,1:02PM,-14.1%,2.5,-8,-5.5,4.500000000000002,-1.23,1.27,-6.77,"[[5.0, 2.5], [-0.5, -2.5]]",1,MIN,0
2014,NE @ IND,11,Sun,8:31PM,12.7%,3.0,22,25.0,-1.8000000000000007,-2.62,0.3799999999999999,24.62,"[[6.5, 4.0], [1.0, -1.0]]",0,,1
2014,OAK @ SD,11,Sun,4:05PM,-21.1%,10.0,-7,3.0,-18.1,-6.13,3.87,-0.8700000000000001,"[[10.0, 7.5], [4.5, 2.5]]",1,OAK,1
2014,PHI @ GB,11,Sun,4:25PM,21.0%,5.5,-33,-27.5,-0.3000000000000007,-2.29,3.21,-30.71,"[[6.0, 4.0], [1.0, -1.5]]",1,PHI,0
2014,PIT @ TEN,11,Mon,8:30PM,9.7%,-5.5,3,-2.5,28.7,4.21,-1.29,-1.21,"[[-0.5, -2.5], [-5.5, -8.0]]",1,TEN,1
2014,SEA @ KC,11,Sun,1:04PM,19.4%,0.0,-4,-4.0,5.899999999999999,-0.93,-0.93,-3.07,"[[4.5, 2.5], [-0.5, -3.0]]",0,,1
2014,SF @ NYG,11,Sun,1:03PM,-0.1%,-4.0,6,2.0,5.4,-1.04,-5.04,7.04,"[[4.5, 2.5], [-0.5, -2.5]]",0,,0
2014,TB @ WAS,11,Sun,1:03PM,-35.5%,7.5,20,27.5,-25.9,-7.78,-0.28000000000000025,27.78,"[[11.5, 9.5], [6.5, 4.0]]",0,,0
