Season,Team,Opponent,Week,Day,Time,Home_Team,WDVOA,Betting Spread,Scoring Margin,SRD
2019,ARI,CIN,5,Sun,1:00PM,0,-17.0%,3.0,3,6.0
2019,ATL,HOU,5,Sun,1:00PM,0,-3.3%,4.0,-21,-17.0
2019,BAL,PIT,5,Sun,1:00PM,0,10.8%,-3.5,3,-0.5
2019,BUF,TEN,5,Sun,1:00PM,0,-6.4%,3.5,7,10.5
2019,CAR,JAX,5,Sun,1:00PM,1,4.1%,-3.0,7,4.0
2019,CHI,OAK,5,Sun,1:00PM,0,6.9%,-6.5,-3,-9.5
2019,CIN,ARI,5,Sun,1:00PM,1,-28.9%,-3.0,-3,-6.0
2019,CLE,SF,5,Mon,8:15PM,0,2.9%,5.0,-28,-23.0
2019,DAL,GB,5,Sun,4:25PM,1,19.1%,-3.5,-10,-13.5
2019,DEN,LAC,5,Sun,4:05PM,0,-12.7%,4.0,7,11.0
2019,GB,DAL,5,Sun,4:25PM,0,6.1%,3.5,10,13.5
2019,HOU,ATL,5,Sun,1:00PM,1,4.1%,-4.0,21,17.0
2019,IND,KC,5,Sun,8:20PM,0,-10.1%,10.5,6,16.5
2019,JAX,CAR,5,Sun,1:00PM,0,-6.0%,3.0,-7,-4.0
2019,KC,IND,5,Sun,8:20PM,1,21.4%,-10.5,-6,-16.5
2019,LAC,DEN,5,Sun,4:05PM,1,8.9%,-4.0,-7,-11.0
2019,LAR,SEA,5,Thu,8:20PM,0,11.5%,1.5,-1,0.5
2019,MIN,NYG,5,Sun,1:00PM,0,3.2%,-5.5,18,12.5
2019,NE,WAS,5,Sun,1:00PM,0,33.6%,-15.5,26,10.5
2019,NO,TB,5,Sun,1:00PM,1,11.0%,-3.0,7,4.0
2019,NYG,MIN,5,Sun,1:00PM,1,-13.1%,5.5,-18,-12.5
2019,NYJ,PHI,5,Sun,1:00PM,0,-9.6%,14.0,-25,-11.0
2019,OAK,CHI,5,Sun,1:00PM,1,-10.3%,6.5,3,9.5
2019,PHI,NYJ,5,Sun,1:00PM,1,10.1%,-14.0,25,11.0
2019,PIT,BAL,5,Sun,1:00PM,1,-3.4%,3.5,-3,0.5
2019,SEA,LAR,5,Thu,8:20PM,1,8.5%,-1.5,1,-0.5
2019,SF,CLE,5,Mon,8:15PM,1,14.0%,-5.0,28,23.0
2019,TB,NO,5,Sun,1:00PM,0,-2.0%,3.0,-7,-4.0
2019,TEN,BUF,5,Sun,1:00PM,1,3.9%,-3.5,-7,-10.5
2019,WAS,NE,5,Sun,1:00PM,1,-19.4%,15.5,-26,-10.5
