Team,Week,Year,Spread,Over/Under,Game Scoring Margin,Spread to Result Difference,Spread Result Class,Home Team,Short Week,Off Bye Week,Opponent,W-L% Rating,Point Differential Per Game Rating,Time of Poss Per Game Rating,Yards For per Play Rating,Yards Against per Play Rating,Penalty Yards Margin Per Game Rating,3rd Down %_For Rating,3rd Down % Against Rating,Total Yard Margin Per Game Rating,Turnover Margin Per Game Rating,Line For Rating,Line Against Rating,Rushing For Rating,Rushing Against Rating,Passing For Rating,Passing Against Rating,Opp Home Team,Opp Short Week,Opp Off Bye Week,Opp W-L% Rating,Opp Point Differential Per Game Rating,Opp Sacks Against Per Game Rating,Opp Sacks For Per Game Rating,Opp Yards per Rush For Rating,Opp Rushing Yards For Per Game Rating,Opp Yards per Rush Against Rating,Opp Rushing Yards Against Per Game Rating,Opp Passer Rating For Rating,Opp Passing Yards For Per Game Rating,Opp Passer Rating Against Rating,Opp Passing Yards Against Per Game Rating,Opp Time of Poss Per Game Rating,Opp Yards For per Play Rating,Opp Yards Against per Play Rating,Opp Penalty Yards Margin Per Game Rating,Opp 3rd Down %_For Rating,Opp 3rd Down % Against Rating,Opp Total Yard Margin Per Game Rating,Opp Turnover Margin Per Game Rating,Opp Line For Rating,Opp Line Against Rating,Opp Rushing For Rating,Opp Rushing Against Rating,Opp Passing For Rating,Opp Passing Against Rating
DET,2,2016,-6.0,48.0,-1,-7.0,-1,1,0,0,TEN,100.0,57.0,53.0,83.0,25.0,64.0,80.0,18.0,49.0,50.0,29.0,86.0,57.0,71.0,73.0,16.0,0,0,0,0.0,34.0,71.0,0.0,23.0,13.0,90.0,86.0,54.0,48.0,56.0,56.0,53.0,38.0,61.0,34.0,84.0,48.0,55.0,100.0,0.0,71.0,13.0,86.0,48.0,56.0
GNB,2,2016,-1.5,43.0,-3,-4.5,-1,0,0,0,MIN,100.0,57.0,42.0,39.0,57.0,20.0,68.0,85.0,32.0,33.0,43.0,86.0,39.0,100.0,32.0,37.0,1,0,0,100.0,66.0,100.0,29.0,10.0,14.0,77.0,87.0,44.0,44.0,46.0,52.0,47.0,39.0,62.0,66.0,52.0,16.0,45.0,0.0,29.0,100.0,14.0,87.0,44.0,52.0
HOU,2,2016,1.0,41.5,7,8.0,1,1,0,0,KAN,100.0,66.0,84.0,36.0,64.0,71.0,90.0,76.0,79.0,50.0,71.0,71.0,68.0,79.0,37.0,72.0,0,0,0,100.0,61.0,57.0,14.0,55.0,29.0,35.0,10.0,65.0,73.0,35.0,57.0,58.0,60.0,46.0,59.0,35.0,40.0,58.0,67.0,14.0,57.0,29.0,10.0,73.0,57.0
IND,2,2016,6.0,47.0,-14,-8.0,-1,0,0,0,DEN,0.0,43.0,47.0,75.0,17.0,36.0,82.0,20.0,51.0,50.0,14.0,71.0,29.0,43.0,84.0,27.0,1,0,0,100.0,52.0,71.0,43.0,71.0,84.0,33.0,8.0,36.0,20.0,64.0,75.0,37.0,49.0,62.0,16.0,68.0,10.0,41.0,83.0,43.0,71.0,84.0,8.0,20.0,75.0
JAX,2,2016,3.0,47.5,-24,-21.0,-1,0,0,0,SDG,0.0,43.0,58.0,43.0,61.0,80.0,15.0,32.0,68.0,67.0,14.0,57.0,0.0,61.0,63.0,68.0,1,0,0,0.0,39.0,86.0,43.0,65.0,90.0,45.0,71.0,65.0,43.0,35.0,27.0,74.0,54.0,40.0,41.0,60.0,65.0,42.0,33.0,43.0,86.0,90.0,71.0,43.0,27.0
KAN,2,2016,-1.0,41.5,-7,-8.0,-1,0,0,0,HOU,100.0,61.0,58.0,60.0,46.0,59.0,35.0,40.0,58.0,67.0,14.0,57.0,29.0,10.0,73.0,57.0,1,0,0,100.0,66.0,71.0,71.0,40.0,68.0,61.0,79.0,57.0,37.0,57.0,72.0,84.0,36.0,64.0,71.0,90.0,76.0,79.0,50.0,71.0,71.0,68.0,79.0,37.0,72.0
LAR,2,2016,5.5,38.0,6,11.5,1,1,0,0,SEA,0.0,0.0,37.0,0.0,77.0,100.0,0.0,39.0,4.0,67.0,0.0,71.0,14.0,14.0,8.0,77.0,0,0,0,100.0,54.0,57.0,71.0,36.0,54.0,70.0,87.0,45.0,45.0,58.0,83.0,74.0,30.0,81.0,66.0,26.0,93.0,97.0,83.0,71.0,57.0,54.0,87.0,45.0,83.0
MIA,2,2016,5.5,42.0,-7,-1.5,-1,0,0,0,NWE,0.0,46.0,26.0,19.0,70.0,34.0,7.0,74.0,3.0,17.0,43.0,29.0,13.0,46.0,17.0,55.0,1,0,0,100.0,54.0,71.0,43.0,34.0,49.0,35.0,63.0,74.0,50.0,27.0,52.0,68.0,51.0,42.0,56.0,96.0,32.0,56.0,83.0,43.0,71.0,49.0,63.0,50.0,52.0
MIN,2,2016,1.5,43.0,3,4.5,1,1,0,0,GNB,100.0,66.0,47.0,39.0,62.0,66.0,52.0,16.0,45.0,0.0,29.0,100.0,14.0,87.0,44.0,52.0,0,0,0,100.0,57.0,86.0,43.0,43.0,39.0,100.0,100.0,63.0,32.0,47.0,37.0,42.0,39.0,57.0,20.0,68.0,85.0,32.0,33.0,43.0,86.0,39.0,100.0,32.0,37.0
NOR,2,2016,3.5,54.0,-3,0.5,1,0,0,0,NYG,0.0,48.0,47.0,100.0,4.0,2.0,37.0,63.0,57.0,67.0,0.0,86.0,34.0,0.0,100.0,31.0,1,0,0,100.0,52.0,71.0,0.0,63.0,55.0,67.0,55.0,78.0,33.0,64.0,59.0,16.0,59.0,73.0,45.0,68.0,12.0,46.0,67.0,0.0,71.0,55.0,55.0,33.0,59.0
NWE,2,2016,-5.5,42.0,7,1.5,1,1,0,0,MIA,100.0,54.0,68.0,51.0,42.0,56.0,96.0,32.0,56.0,83.0,43.0,71.0,49.0,63.0,50.0,52.0,0,0,0,0.0,46.0,29.0,43.0,30.0,13.0,64.0,46.0,42.0,17.0,55.0,55.0,26.0,19.0,70.0,34.0,7.0,74.0,3.0,17.0,43.0,29.0,13.0,46.0,17.0,55.0
NYG,2,2016,-3.5,54.0,3,-0.5,-1,1,0,0,NOR,100.0,52.0,16.0,59.0,73.0,45.0,68.0,12.0,46.0,67.0,0.0,71.0,55.0,55.0,33.0,59.0,0,0,0,0.0,48.0,86.0,0.0,47.0,34.0,0.0,0.0,100.0,100.0,34.0,31.0,47.0,100.0,4.0,2.0,37.0,63.0,57.0,67.0,0.0,86.0,34.0,0.0,100.0,31.0
NYJ,2,2016,1.0,40.5,6,7.0,1,0,1,0,BUF,0.0,48.0,74.0,44.0,21.0,78.0,30.0,84.0,36.0,50.0,100.0,86.0,87.0,92.0,29.0,29.0,1,1,0,0.0,39.0,71.0,57.0,19.0,14.0,76.0,71.0,47.0,0.0,32.0,60.0,37.0,5.0,65.0,79.0,7.0,55.0,0.0,33.0,57.0,71.0,14.0,71.0,0.0,60.0
OAK,2,2016,-4.0,47.5,-7,-11.0,-1,1,0,0,ATL,100.0,52.0,53.0,96.0,0.0,98.0,37.0,63.0,43.0,33.0,14.0,100.0,100.0,66.0,69.0,0.0,0,0,0,0.0,38.0,57.0,0.0,11.0,3.0,70.0,65.0,81.0,70.0,6.0,43.0,63.0,59.0,34.0,64.0,7.0,77.0,51.0,33.0,0.0,57.0,3.0,65.0,70.0,43.0
PHI,2,2016,3.0,42.5,15,18.0,1,0,0,0,CHI,100.0,84.0,100.0,52.0,43.0,67.0,30.0,100.0,89.0,33.0,43.0,71.0,71.0,39.0,54.0,77.0,1,0,0,0.0,34.0,29.0,29.0,39.0,21.0,60.0,32.0,43.0,28.0,43.0,63.0,16.0,36.0,64.0,29.0,24.0,10.0,21.0,50.0,29.0,29.0,21.0,32.0,28.0,63.0
PIT,2,2016,-3.0,48.0,8,5.0,1,1,0,0,CIN,100.0,89.0,68.0,71.0,17.0,64.0,100.0,77.0,68.0,33.0,0.0,86.0,83.0,94.0,60.0,28.0,0,0,0,100.0,52.0,0.0,14.0,25.0,8.0,30.0,13.0,82.0,71.0,56.0,71.0,26.0,79.0,56.0,22.0,16.0,70.0,64.0,50.0,14.0,0.0,8.0,13.0,71.0,71.0
SDG,2,2016,-3.0,47.5,24,21.0,1,1,0,0,JAX,0.0,39.0,74.0,54.0,40.0,41.0,60.0,65.0,42.0,33.0,43.0,86.0,90.0,71.0,43.0,27.0,0,0,0,0.0,43.0,57.0,14.0,0.0,0.0,57.0,61.0,53.0,63.0,37.0,68.0,58.0,43.0,61.0,80.0,15.0,32.0,68.0,67.0,14.0,57.0,0.0,61.0,63.0,68.0
SEA,2,2016,-5.5,38.0,-6,-11.5,-1,0,0,0,LAR,100.0,54.0,74.0,30.0,81.0,66.0,26.0,93.0,97.0,83.0,71.0,57.0,54.0,87.0,45.0,83.0,1,0,0,0.0,0.0,71.0,0.0,21.0,14.0,62.0,14.0,0.0,8.0,49.0,77.0,37.0,0.0,77.0,100.0,0.0,39.0,4.0,67.0,0.0,71.0,14.0,14.0,8.0,77.0
SFO,2,2016,12.0,44.5,-19,-7.0,-1,0,0,0,CAR,100.0,100.0,63.0,23.0,100.0,0.0,61.0,100.0,96.0,33.0,29.0,100.0,86.0,86.0,23.0,92.0,1,0,0,0.0,48.0,57.0,29.0,67.0,92.0,29.0,16.0,36.0,25.0,64.0,80.0,63.0,38.0,51.0,84.0,90.0,32.0,59.0,17.0,29.0,57.0,92.0,16.0,25.0,80.0
TAM,2,2016,7.5,49.5,-33,-25.5,-1,0,0,0,ARI,100.0,62.0,37.0,66.0,41.0,36.0,23.0,93.0,49.0,67.0,43.0,100.0,35.0,97.0,57.0,30.0,1,0,0,0.0,46.0,57.0,29.0,65.0,37.0,66.0,51.0,73.0,48.0,26.0,50.0,32.0,58.0,49.0,44.0,68.0,4.0,44.0,17.0,29.0,57.0,37.0,51.0,48.0,50.0
TEN,2,2016,6.0,48.0,1,7.0,1,0,0,0,DET,0.0,34.0,53.0,38.0,61.0,34.0,84.0,48.0,55.0,100.0,0.0,71.0,13.0,86.0,48.0,56.0,1,0,0,100.0,57.0,86.0,29.0,65.0,57.0,46.0,71.0,97.0,73.0,12.0,16.0,53.0,83.0,25.0,64.0,80.0,18.0,49.0,50.0,29.0,86.0,57.0,71.0,73.0,16.0
WAS,2,2016,-3.5,47.0,-4,-7.5,-1,1,0,0,DAL,0.0,11.0,32.0,83.0,29.0,36.0,23.0,0.0,32.0,67.0,14.0,100.0,6.0,17.0,72.0,40.0,0,0,0,0.0,48.0,100.0,29.0,33.0,45.0,37.0,45.0,36.0,41.0,22.0,67.0,84.0,27.0,41.0,55.0,88.0,32.0,54.0,33.0,29.0,100.0,45.0,45.0,41.0,67.0
ARI,3,2016,-5.0,48.0,-15,-20.0,-1,0,0,0,BUF,50.0,95.0,29.0,70.0,91.0,41.0,70.0,18.0,68.0,0.0,50.0,57.0,43.0,43.0,60.0,70.0,1,0,0,0.0,26.0,86.0,50.0,37.0,24.0,55.0,35.0,65.0,17.0,34.0,45.0,0.0,54.0,58.0,75.0,11.0,23.0,0.0,46.0,50.0,86.0,24.0,35.0,17.0,45.0
ATL,3,2016,2.5,54.0,13,15.5,1,0,0,0,NOR,50.0,45.0,43.0,100.0,47.0,66.0,37.0,63.0,65.0,54.0,0.0,57.0,40.0,16.0,100.0,48.0,1,0,0,0.0,39.0,71.0,12.0,41.0,14.0,33.0,23.0,82.0,88.0,45.0,29.0,29.0,79.0,42.0,34.0,20.0,46.0,28.0,38.0,12.0,71.0,14.0,23.0,88.0,29.0
BAL,3,2016,-2.5,45.0,2,-0.5,-1,0,0,0,JAX,100.0,63.0,57.0,36.0,80.0,15.0,85.0,55.0,78.0,62.0,50.0,57.0,29.0,33.0,51.0,100.0,1,0,0,0.0,0.0,43.0,38.0,29.0,9.0,30.0,16.0,37.0,75.0,21.0,85.0,32.0,54.0,75.0,100.0,3.0,17.0,66.0,77.0,38.0,43.0,9.0,16.0,75.0,85.0
BUF,3,2016,5.0,48.0,15,20.0,1,1,0,0,ARI,0.0,26.0,0.0,54.0,58.0,75.0,11.0,23.0,0.0,46.0,50.0,86.0,24.0,35.0,17.0,45.0,0,0,0,50.0,95.0,57.0,50.0,48.0,43.0,42.0,43.0,81.0,60.0,100.0,70.0,29.0,70.0,91.0,41.0,70.0,18.0,68.0,0.0,50.0,57.0,43.0,43.0,60.0,70.0
CAR,3,2016,-6.0,43.0,-12,-18.0,-1,1,0,0,MIN,50.0,74.0,75.0,63.0,82.0,75.0,90.0,60.0,100.0,46.0,38.0,57.0,100.0,32.0,51.0,87.0,0,0,0,100.0,65.0,57.0,75.0,0.0,0.0,53.0,65.0,64.0,41.0,79.0,80.0,43.0,32.0,97.0,87.0,39.0,17.0,51.0,15.0,75.0,57.0,0.0,65.0,41.0,80.0
CHI,3,2016,6.5,44.5,-14,-7.5,-1,0,0,0,DAL,0.0,6.0,0.0,40.0,98.0,44.0,37.0,44.0,33.0,77.0,38.0,0.0,18.0,24.0,18.0,88.0,1,0,0,50.0,50.0,57.0,38.0,34.0,45.0,11.0,41.0,40.0,45.0,57.0,54.0,79.0,37.0,48.0,48.0,96.0,36.0,42.0,46.0,38.0,57.0,45.0,41.0,45.0,54.0
CIN,3,2016,-3.5,42.0,-12,-15.5,-1,1,0,0,DEN,50.0,34.0,18.0,71.0,80.0,19.0,11.0,59.0,65.0,54.0,12.0,0.0,3.0,0.0,94.0,79.0,0,0,0,100.0,69.0,71.0,88.0,63.0,79.0,17.0,18.0,26.0,23.0,98.0,98.0,39.0,59.0,100.0,7.0,74.0,18.0,74.0,62.0,88.0,71.0,79.0,18.0,23.0,98.0
CLE,3,2016,10.0,42.0,-6,4.0,1,0,0,0,MIA,0.0,6.0,7.0,72.0,70.0,49.0,52.0,28.0,28.0,62.0,12.0,29.0,71.0,32.0,19.0,50.0,1,0,0,0.0,31.0,43.0,50.0,41.0,16.0,35.0,2.0,44.0,53.0,48.0,56.0,4.0,61.0,74.0,31.0,37.0,53.0,21.0,62.0,50.0,43.0,16.0,2.0,53.0,56.0
DAL,3,2016,-6.5,44.5,14,7.5,1,1,0,0,CHI,50.0,50.0,79.0,37.0,48.0,48.0,96.0,36.0,42.0,46.0,38.0,57.0,45.0,41.0,45.0,54.0,0,0,0,0.0,6.0,0.0,38.0,39.0,18.0,49.0,24.0,33.0,18.0,66.0,88.0,0.0,40.0,98.0,44.0,37.0,44.0,33.0,77.0,38.0,0.0,18.0,24.0,18.0,88.0
DEN,3,2016,3.5,42.0,12,15.5,1,0,0,0,CIN,100.0,69.0,39.0,59.0,100.0,7.0,74.0,18.0,74.0,62.0,88.0,71.0,79.0,18.0,23.0,98.0,1,0,0,50.0,34.0,0.0,12.0,20.0,3.0,27.0,0.0,58.0,94.0,81.0,79.0,18.0,71.0,80.0,19.0,11.0,59.0,65.0,54.0,12.0,0.0,3.0,0.0,94.0,79.0
DET,3,2016,6.0,47.5,-7,-1.0,-1,0,0,0,GNB,50.0,50.0,43.0,75.0,46.0,82.0,75.0,23.0,51.0,54.0,50.0,43.0,66.0,28.0,62.0,46.0,1,0,0,50.0,47.0,29.0,75.0,41.0,35.0,100.0,100.0,39.0,11.0,46.0,54.0,39.0,17.0,81.0,0.0,75.0,89.0,35.0,62.0,75.0,29.0,35.0,100.0,11.0,54.0
GNB,3,2016,-6.0,47.5,7,1.0,1,1,0,0,DET,50.0,47.0,39.0,17.0,81.0,0.0,75.0,89.0,35.0,62.0,75.0,29.0,35.0,100.0,11.0,54.0,0,0,0,50.0,50.0,43.0,50.0,79.0,66.0,0.0,28.0,68.0,62.0,28.0,46.0,43.0,75.0,46.0,82.0,75.0,23.0,51.0,54.0,50.0,43.0,66.0,28.0,62.0,46.0
HOU,3,2016,0.0,38.5,-27,-27.0,-1,0,1,0,NWE,100.0,71.0,82.0,31.0,88.0,51.0,68.0,94.0,79.0,46.0,100.0,57.0,55.0,42.0,35.0,96.0,1,1,0,100.0,60.0,57.0,25.0,45.0,72.0,15.0,58.0,92.0,59.0,50.0,36.0,82.0,61.0,37.0,60.0,100.0,23.0,54.0,46.0,25.0,57.0,72.0,58.0,59.0,36.0
IND,3,2016,-1.5,51.5,4,2.5,1,1,0,0,SDG,0.0,16.0,39.0,42.0,40.0,55.0,81.0,23.0,21.0,62.0,12.0,14.0,29.0,13.0,53.0,45.0,0,0,0,50.0,74.0,57.0,50.0,60.0,88.0,2.0,63.0,95.0,27.0,66.0,34.0,75.0,54.0,55.0,14.0,81.0,88.0,38.0,31.0,50.0,57.0,88.0,63.0,27.0,34.0
JAX,3,2016,2.5,45.0,-2,0.5,1,1,0,0,BAL,0.0,0.0,32.0,54.0,75.0,100.0,3.0,17.0,66.0,77.0,38.0,43.0,9.0,16.0,75.0,85.0,0,0,0,100.0,63.0,57.0,50.0,25.0,29.0,19.0,33.0,42.0,51.0,77.0,100.0,57.0,36.0,80.0,15.0,85.0,55.0,78.0,62.0,50.0,57.0,29.0,33.0,51.0,100.0
KAN,3,2016,-3.0,44.5,21,18.0,1,1,0,0,NYJ,50.0,44.0,36.0,47.0,73.0,69.0,19.0,62.0,43.0,69.0,25.0,14.0,45.0,12.0,44.0,68.0,0,0,0,50.0,53.0,86.0,75.0,51.0,76.0,39.0,67.0,61.0,59.0,27.0,38.0,96.0,69.0,20.0,66.0,75.0,86.0,61.0,54.0,75.0,86.0,76.0,67.0,59.0,38.0
LAR,3,2016,3.5,40.5,5,8.5,1,0,0,0,TAM,50.0,10.0,36.0,0.0,96.0,72.0,0.0,53.0,18.0,54.0,12.0,43.0,14.0,30.0,0.0,85.0,1,0,0,50.0,3.0,71.0,38.0,38.0,34.0,60.0,60.0,23.0,44.0,27.0,37.0,39.0,33.0,52.0,42.0,37.0,72.0,27.0,100.0,38.0,71.0,34.0,60.0,44.0,37.0
MIA,3,2016,-10.0,42.0,6,-4.0,-1,1,0,0,CLE,0.0,31.0,4.0,61.0,74.0,31.0,37.0,53.0,21.0,62.0,50.0,43.0,16.0,2.0,53.0,56.0,0,0,0,0.0,6.0,29.0,12.0,93.0,71.0,45.0,32.0,18.0,19.0,69.0,50.0,7.0,72.0,70.0,49.0,52.0,28.0,28.0,62.0,12.0,29.0,71.0,32.0,19.0,50.0
MIN,3,2016,6.0,43.0,12,18.0,1,0,0,0,CAR,100.0,65.0,43.0,32.0,97.0,87.0,39.0,17.0,51.0,15.0,75.0,57.0,0.0,65.0,41.0,80.0,1,0,0,50.0,74.0,57.0,38.0,66.0,100.0,36.0,32.0,55.0,51.0,98.0,87.0,75.0,63.0,82.0,75.0,90.0,60.0,100.0,46.0,38.0,57.0,100.0,32.0,51.0,87.0
NOR,3,2016,-2.5,54.0,-13,-15.5,-1,1,0,0,ATL,0.0,39.0,29.0,79.0,42.0,34.0,20.0,46.0,28.0,38.0,12.0,71.0,14.0,23.0,88.0,29.0,0,0,0,50.0,45.0,57.0,0.0,42.0,40.0,15.0,16.0,100.0,100.0,17.0,48.0,43.0,100.0,47.0,66.0,37.0,63.0,65.0,54.0,0.0,57.0,40.0,16.0,100.0,48.0
NWE,3,2016,0.0,38.5,27,27.0,1,1,1,0,HOU,100.0,60.0,82.0,61.0,37.0,60.0,100.0,23.0,54.0,46.0,25.0,57.0,72.0,58.0,59.0,36.0,0,1,0,100.0,71.0,57.0,100.0,31.0,55.0,6.0,42.0,34.0,35.0,90.0,96.0,82.0,31.0,88.0,51.0,68.0,94.0,79.0,46.0,100.0,57.0,55.0,42.0,35.0,96.0
NYG,3,2016,-3.5,47.0,-2,-5.5,-1,1,0,0,WAS,100.0,52.0,36.0,56.0,94.0,24.0,75.0,43.0,73.0,85.0,12.0,57.0,34.0,68.0,58.0,71.0,0,0,0,0.0,3.0,86.0,50.0,64.0,18.0,28.0,14.0,33.0,91.0,34.0,51.0,21.0,92.0,50.0,43.0,41.0,0.0,49.0,62.0,50.0,86.0,18.0,14.0,91.0,51.0
NYJ,3,2016,3.0,44.5,-21,-18.0,-1,0,0,0,KAN,50.0,53.0,96.0,69.0,20.0,66.0,75.0,86.0,61.0,54.0,75.0,86.0,76.0,67.0,59.0,38.0,1,0,0,50.0,44.0,14.0,25.0,78.0,45.0,38.0,12.0,43.0,44.0,72.0,68.0,36.0,47.0,73.0,69.0,19.0,62.0,43.0,69.0,25.0,14.0,45.0,12.0,44.0,68.0
OAK,3,2016,-1.5,47.0,7,5.5,1,0,0,0,TEN,50.0,35.0,57.0,97.0,0.0,79.0,49.0,44.0,31.0,38.0,12.0,100.0,95.0,25.0,75.0,0.0,1,0,0,50.0,32.0,43.0,38.0,57.0,45.0,34.0,37.0,57.0,37.0,85.0,71.0,50.0,48.0,75.0,15.0,81.0,43.0,50.0,77.0,38.0,43.0,45.0,37.0,37.0,71.0
PHI,3,2016,3.5,46.5,31,34.5,1,1,0,0,PIT,100.0,100.0,100.0,28.0,63.0,51.0,13.0,82.0,72.0,23.0,62.0,57.0,58.0,46.0,30.0,89.0,0,0,0,100.0,94.0,86.0,0.0,50.0,74.0,50.0,88.0,59.0,54.0,79.0,24.0,68.0,57.0,49.0,69.0,85.0,91.0,52.0,46.0,0.0,86.0,74.0,88.0,54.0,24.0
PIT,3,2016,-3.5,46.5,-31,-34.5,-1,0,0,0,PHI,100.0,94.0,68.0,57.0,49.0,69.0,85.0,91.0,52.0,46.0,0.0,86.0,74.0,88.0,54.0,24.0,1,0,0,100.0,100.0,57.0,62.0,37.0,58.0,12.0,46.0,57.0,30.0,94.0,89.0,100.0,28.0,63.0,51.0,13.0,82.0,72.0,23.0,62.0,57.0,58.0,46.0,30.0,89.0
SDG,3,2016,1.5,51.5,-4,-2.5,-1,0,0,0,IND,50.0,74.0,75.0,54.0,55.0,14.0,81.0,88.0,38.0,31.0,50.0,57.0,88.0,63.0,27.0,34.0,1,0,0,0.0,16.0,14.0,12.0,51.0,29.0,17.0,13.0,57.0,53.0,37.0,45.0,39.0,42.0,40.0,55.0,81.0,23.0,21.0,62.0,12.0,14.0,29.0,13.0,53.0,45.0
