Team,Week,Year,Spread,Over/Under,Game Scoring Margin,Spread to Result Difference,Spread Result Class,Home Team,Short Week,Off Bye Week,Opponent,W-L% Rating,Point Differential Per Game Rating,Time of Poss Per Game Rating,Yards For per Play Rating,Yards Against per Play Rating,Penalty Yards Margin Per Game Rating,3rd Down %_For Rating,3rd Down % Against Rating,Total Yard Margin Per Game Rating,Turnover Margin Per Game Rating,Line For Rating,Line Against Rating,Rushing For Rating,Rushing Against Rating,Passing For Rating,Passing Against Rating,Opp Home Team,Opp Short Week,Opp Off Bye Week,Opp W-L% Rating,Opp Point Differential Per Game Rating,Opp Sacks Against Per Game Rating,Opp Sacks For Per Game Rating,Opp Yards per Rush For Rating,Opp Rushing Yards For Per Game Rating,Opp Yards per Rush Against Rating,Opp Rushing Yards Against Per Game Rating,Opp Passer Rating For Rating,Opp Passing Yards For Per Game Rating,Opp Passer Rating Against Rating,Opp Passing Yards Against Per Game Rating,Opp Time of Poss Per Game Rating,Opp Yards For per Play Rating,Opp Yards Against per Play Rating,Opp Penalty Yards Margin Per Game Rating,Opp 3rd Down %_For Rating,Opp 3rd Down % Against Rating,Opp Total Yard Margin Per Game Rating,Opp Turnover Margin Per Game Rating,Opp Line For Rating,Opp Line Against Rating,Opp Rushing For Rating,Opp Rushing Against Rating,Opp Passing For Rating,Opp Passing Against Rating
GNB,2,2008,-3.0,47.0,23,20.0,1,0,0,0,DET,100.0,57.0,33.0,63.0,63.0,97.0,55.0,40.0,45.0,40.0,14.0,100.0,37.0,46.0,28.0,82.0,1,0,0,0.0,31.0,57.0,14.0,25.0,13.0,0.0,0.0,68.0,49.0,0.0,86.0,53.0,46.0,0.0,27.0,31.0,54.0,28.0,60.0,14.0,57.0,13.0,0.0,49.0,86.0
IND,2,2008,-1.0,43.5,3,2.0,1,0,0,0,MIN,0.0,27.0,40.0,25.0,63.0,38.0,63.0,14.0,46.0,60.0,29.0,71.0,7.0,47.0,47.0,93.0,1,0,0,0.0,43.0,86.0,0.0,66.0,54.0,43.0,63.0,26.0,25.0,26.0,79.0,67.0,38.0,38.0,3.0,60.0,45.0,55.0,60.0,0.0,86.0,54.0,63.0,25.0,79.0
JAX,2,2008,-4.0,37.0,-4,-8.0,-1,1,0,0,BUF,0.0,40.0,60.0,2.0,58.0,59.0,49.0,68.0,33.0,60.0,14.0,0.0,0.0,64.0,22.0,81.0,0,0,0,100.0,84.0,86.0,71.0,31.0,26.0,63.0,82.0,73.0,45.0,100.0,82.0,60.0,46.0,89.0,40.0,34.0,74.0,62.0,30.0,71.0,86.0,26.0,82.0,45.0,82.0
KAN,2,2008,-3.5,36.0,-15,-18.5,-1,1,0,0,OAK,0.0,40.0,53.0,28.0,52.0,41.0,69.0,26.0,42.0,40.0,29.0,43.0,24.0,67.0,30.0,67.0,0,0,0,0.0,11.0,57.0,0.0,54.0,41.0,61.0,62.0,75.0,22.0,6.0,38.0,53.0,39.0,19.0,100.0,23.0,31.0,31.0,60.0,0.0,57.0,41.0,62.0,22.0,38.0
MIA,2,2008,6.5,40.5,-21,-14.5,-1,0,0,0,ARI,0.0,41.0,40.0,23.0,61.0,62.0,32.0,47.0,48.0,50.0,43.0,43.0,6.0,72.0,44.0,78.0,1,0,0,100.0,64.0,57.0,57.0,15.0,27.0,39.0,74.0,58.0,28.0,68.0,77.0,100.0,16.0,35.0,62.0,43.0,48.0,49.0,0.0,57.0,57.0,27.0,74.0,28.0,77.0
MIN,2,2008,1.0,43.5,-3,-2.0,-1,1,0,0,IND,0.0,43.0,67.0,38.0,38.0,3.0,60.0,45.0,55.0,60.0,0.0,86.0,54.0,63.0,25.0,79.0,0,0,0,0.0,27.0,71.0,29.0,28.0,7.0,51.0,47.0,47.0,47.0,65.0,93.0,40.0,25.0,63.0,38.0,63.0,14.0,46.0,60.0,29.0,71.0,7.0,47.0,47.0,93.0
NOR,2,2008,1.0,43.5,-5,-4.0,-1,0,0,0,WAS,100.0,56.0,60.0,78.0,55.0,41.0,53.0,77.0,62.0,50.0,29.0,86.0,24.0,60.0,77.0,69.0,1,0,0,0.0,37.0,86.0,29.0,28.0,18.0,49.0,58.0,47.0,12.0,91.0,71.0,13.0,17.0,63.0,28.0,32.0,31.0,30.0,40.0,29.0,86.0,18.0,58.0,12.0,71.0
NWE,2,2008,1.0,37.0,9,10.0,1,0,0,0,NYJ,100.0,60.0,47.0,49.0,74.0,59.0,74.0,31.0,58.0,60.0,57.0,71.0,33.0,76.0,39.0,77.0,1,0,0,100.0,59.0,57.0,57.0,30.0,28.0,83.0,94.0,89.0,29.0,65.0,62.0,60.0,40.0,79.0,38.0,53.0,68.0,52.0,50.0,57.0,57.0,28.0,94.0,29.0,62.0
NYG,2,2008,-8.0,43.5,28,20.0,1,0,0,0,STL,100.0,63.0,87.0,38.0,84.0,72.0,69.0,68.0,70.0,60.0,14.0,71.0,42.0,82.0,35.0,96.0,1,0,0,0.0,0.0,43.0,0.0,8.0,1.0,74.0,74.0,38.0,14.0,11.0,0.0,13.0,11.0,21.0,65.0,0.0,21.0,0.0,50.0,0.0,43.0,1.0,74.0,14.0,0.0
NYJ,2,2008,-1.0,37.0,-9,-10.0,-1,1,0,0,NWE,100.0,59.0,60.0,40.0,79.0,38.0,53.0,68.0,52.0,50.0,57.0,57.0,28.0,94.0,29.0,62.0,0,0,0,100.0,60.0,71.0,57.0,45.0,33.0,67.0,76.0,68.0,39.0,71.0,77.0,47.0,49.0,74.0,59.0,74.0,31.0,58.0,60.0,57.0,71.0,33.0,76.0,39.0,77.0
OAK,2,2008,3.5,36.0,15,18.5,1,0,0,0,KAN,0.0,11.0,53.0,39.0,19.0,100.0,23.0,31.0,31.0,60.0,0.0,57.0,41.0,62.0,22.0,38.0,1,0,0,0.0,40.0,43.0,29.0,33.0,24.0,55.0,67.0,44.0,30.0,40.0,67.0,53.0,28.0,52.0,41.0,69.0,26.0,42.0,40.0,29.0,43.0,24.0,67.0,30.0,67.0
PHI,2,2008,6.5,46.5,-4,2.5,1,0,0,0,DAL,100.0,100.0,87.0,79.0,91.0,35.0,79.0,100.0,100.0,50.0,57.0,100.0,26.0,99.0,100.0,95.0,1,0,0,100.0,76.0,100.0,14.0,61.0,47.0,45.0,80.0,68.0,72.0,76.0,100.0,100.0,86.0,70.0,67.0,100.0,54.0,90.0,60.0,14.0,100.0,47.0,80.0,72.0,100.0
PIT,2,2008,-6.5,43.5,4,-2.5,-1,0,0,0,CLE,100.0,80.0,60.0,39.0,84.0,49.0,83.0,59.0,60.0,30.0,71.0,71.0,53.0,85.0,12.0,85.0,1,0,0,0.0,24.0,86.0,0.0,55.0,20.0,39.0,53.0,40.0,9.0,40.0,31.0,0.0,31.0,14.0,33.0,46.0,0.0,10.0,40.0,0.0,86.0,20.0,53.0,9.0,31.0
SDG,2,2008,1.0,46.5,-1,0.0,0,0,0,0,DEN,0.0,47.0,33.0,50.0,57.0,40.0,46.0,54.0,40.0,50.0,14.0,86.0,25.0,62.0,38.0,56.0,1,0,0,100.0,89.0,100.0,43.0,39.0,38.0,46.0,59.0,95.0,65.0,31.0,86.0,47.0,82.0,62.0,0.0,69.0,77.0,69.0,40.0,43.0,100.0,38.0,59.0,65.0,86.0
SEA,2,2008,-6.5,38.0,-3,-9.5,-1,1,0,0,SFO,0.0,16.0,40.0,13.0,56.0,60.0,26.0,66.0,38.0,70.0,14.0,29.0,18.0,74.0,25.0,61.0,0,0,0,0.0,36.0,43.0,43.0,61.0,26.0,85.0,73.0,46.0,30.0,53.0,79.0,0.0,66.0,86.0,38.0,52.0,57.0,51.0,100.0,43.0,43.0,26.0,73.0,30.0,79.0
SFO,2,2008,6.5,38.0,3,9.5,1,0,0,0,SEA,0.0,36.0,0.0,66.0,86.0,38.0,52.0,57.0,51.0,100.0,43.0,43.0,26.0,73.0,30.0,79.0,1,0,0,0.0,16.0,29.0,14.0,37.0,18.0,69.0,74.0,21.0,25.0,34.0,61.0,40.0,13.0,56.0,60.0,26.0,66.0,38.0,70.0,14.0,29.0,18.0,74.0,25.0,61.0
STL,2,2008,8.0,43.5,-28,-20.0,-1,1,0,0,NYG,0.0,0.0,13.0,11.0,21.0,65.0,0.0,21.0,0.0,50.0,0.0,43.0,1.0,74.0,14.0,0.0,0,0,0,100.0,63.0,71.0,14.0,51.0,42.0,72.0,82.0,28.0,35.0,67.0,96.0,87.0,38.0,84.0,72.0,69.0,68.0,70.0,60.0,14.0,71.0,42.0,82.0,35.0,96.0
TAM,2,2008,-7.0,37.5,15,8.0,1,1,0,0,ATL,0.0,44.0,40.0,47.0,22.0,59.0,23.0,47.0,38.0,50.0,14.0,71.0,40.0,76.0,37.0,26.0,0,0,0,100.0,69.0,86.0,43.0,100.0,100.0,75.0,87.0,100.0,22.0,41.0,56.0,47.0,100.0,56.0,73.0,46.0,69.0,72.0,40.0,43.0,86.0,100.0,87.0,22.0,56.0
TEN,2,2008,1.0,37.0,17,18.0,1,0,0,0,CIN,100.0,60.0,40.0,43.0,100.0,41.0,32.0,51.0,67.0,40.0,100.0,86.0,36.0,100.0,27.0,86.0,1,0,0,0.0,40.0,71.0,0.0,17.0,13.0,46.0,31.0,0.0,0.0,88.0,95.0,7.0,0.0,70.0,35.0,21.0,27.0,21.0,50.0,0.0,71.0,13.0,31.0,0.0,95.0
WAS,2,2008,-1.0,43.5,5,4.0,1,1,0,0,NOR,0.0,37.0,13.0,17.0,63.0,28.0,32.0,31.0,30.0,40.0,29.0,86.0,18.0,58.0,12.0,71.0,0,0,0,100.0,56.0,86.0,29.0,32.0,24.0,5.0,60.0,88.0,77.0,79.0,69.0,60.0,78.0,55.0,41.0,53.0,77.0,62.0,50.0,29.0,86.0,24.0,60.0,77.0,69.0
ARI,3,2008,3.0,43.5,-7,-4.0,-1,0,0,0,WAS,100.0,94.0,81.0,53.0,51.0,63.0,53.0,67.0,80.0,0.0,62.0,58.0,29.0,77.0,71.0,63.0,1,0,0,50.0,59.0,75.0,38.0,47.0,41.0,59.0,69.0,64.0,48.0,71.0,53.0,33.0,51.0,57.0,23.0,23.0,41.0,65.0,22.0,38.0,75.0,41.0,69.0,48.0,53.0
ATL,3,2008,-6.5,37.0,24,17.5,1,1,0,0,KAN,50.0,61.0,33.0,60.0,48.0,54.0,43.0,57.0,67.0,56.0,50.0,58.0,91.0,61.0,16.0,54.0,0,0,0,0.0,41.0,25.0,12.0,27.0,21.0,13.0,4.0,26.0,23.0,57.0,80.0,29.0,9.0,40.0,34.0,48.0,27.0,38.0,44.0,12.0,25.0,21.0,4.0,23.0,80.0
BAL,3,2008,-2.5,37.0,18,15.5,1,1,0,1,CLE,100.0,77.0,100.0,33.0,100.0,74.0,75.0,100.0,100.0,56.0,38.0,100.0,100.0,89.0,10.0,100.0,0,0,0,0.0,41.0,75.0,12.0,25.0,17.0,45.0,47.0,22.0,13.0,36.0,35.0,5.0,14.0,17.0,42.0,54.0,27.0,24.0,67.0,12.0,75.0,17.0,47.0,13.0,35.0
BUF,3,2008,-10.0,37.5,1,-9.0,-1,1,0,0,OAK,100.0,91.0,52.0,49.0,79.0,47.0,45.0,93.0,72.0,22.0,75.0,67.0,27.0,77.0,50.0,70.0,0,0,0,50.0,51.0,75.0,50.0,85.0,98.0,70.0,73.0,53.0,0.0,59.0,45.0,52.0,48.0,50.0,100.0,34.0,54.0,62.0,67.0,50.0,75.0,98.0,73.0,0.0,45.0
CAR,3,2008,3.0,37.5,-10,-7.0,-1,0,0,0,MIN,100.0,68.0,57.0,33.0,58.0,50.0,23.0,52.0,63.0,44.0,12.0,67.0,47.0,66.0,30.0,62.0,1,0,0,0.0,55.0,75.0,12.0,72.0,76.0,74.0,82.0,31.0,17.0,51.0,37.0,62.0,38.0,39.0,0.0,34.0,45.0,61.0,56.0,12.0,75.0,76.0,82.0,17.0,37.0
CHI,3,2008,-3.0,35.0,-3,-6.0,-1,1,0,0,TAM,50.0,76.0,38.0,29.0,74.0,71.0,72.0,69.0,66.0,56.0,50.0,75.0,58.0,81.0,14.0,64.0,0,0,0,50.0,74.0,67.0,50.0,100.0,61.0,69.0,70.0,44.0,31.0,61.0,39.0,33.0,47.0,46.0,74.0,34.0,50.0,58.0,44.0,50.0,67.0,61.0,70.0,31.0,39.0
CIN,3,2008,13.0,42.5,-3,10.0,1,0,0,0,NYG,0.0,39.0,0.0,0.0,61.0,46.0,12.0,37.0,31.0,67.0,0.0,75.0,21.0,10.0,0.0,84.0,1,0,0,100.0,100.0,67.0,75.0,80.0,73.0,67.0,86.0,62.0,50.0,61.0,82.0,76.0,66.0,82.0,81.0,65.0,83.0,98.0,56.0,75.0,67.0,73.0,86.0,50.0,82.0
CLE,3,2008,2.5,37.0,-18,-15.5,-1,0,0,0,BAL,0.0,41.0,5.0,14.0,17.0,42.0,54.0,27.0,24.0,67.0,12.0,75.0,17.0,47.0,13.0,35.0,1,0,1,100.0,77.0,100.0,38.0,65.0,100.0,93.0,89.0,30.0,10.0,100.0,100.0,100.0,33.0,100.0,74.0,75.0,100.0,100.0,56.0,38.0,100.0,100.0,89.0,10.0,100.0
DAL,3,2008,-3.0,51.0,11,8.0,1,0,0,0,GNB,100.0,85.0,71.0,100.0,54.0,93.0,100.0,49.0,92.0,78.0,50.0,100.0,41.0,81.0,91.0,58.0,1,0,0,100.0,91.0,92.0,62.0,55.0,48.0,26.0,61.0,90.0,63.0,77.0,46.0,57.0,76.0,53.0,96.0,69.0,63.0,69.0,22.0,62.0,92.0,48.0,61.0,63.0,46.0
DEN,3,2008,-5.5,52.0,2,-3.5,-1,1,0,0,NOR,100.0,91.0,57.0,87.0,12.0,19.0,60.0,53.0,76.0,44.0,38.0,92.0,55.0,63.0,93.0,25.0,0,0,0,50.0,62.0,75.0,38.0,26.0,21.0,10.0,43.0,67.0,69.0,53.0,29.0,29.0,65.0,29.0,59.0,41.0,86.0,48.0,78.0,38.0,75.0,21.0,43.0,69.0,29.0
DET,3,2008,5.0,47.0,-18,-13.0,-1,0,0,0,SFO,0.0,27.0,19.0,46.0,0.0,25.0,12.0,27.0,30.0,89.0,12.0,33.0,11.0,0.0,64.0,36.0,1,0,0,50.0,56.0,0.0,38.0,57.0,32.0,67.0,48.0,66.0,53.0,71.0,61.0,29.0,67.0,68.0,36.0,44.0,57.0,61.0,89.0,38.0,0.0,32.0,48.0,53.0,61.0
GNB,3,2008,3.0,51.0,-11,-8.0,-1,1,0,0,DAL,100.0,91.0,57.0,76.0,53.0,96.0,69.0,63.0,69.0,22.0,62.0,92.0,48.0,61.0,63.0,46.0,0,0,0,100.0,85.0,100.0,50.0,47.0,41.0,58.0,81.0,85.0,91.0,50.0,58.0,71.0,100.0,54.0,93.0,100.0,49.0,92.0,78.0,50.0,100.0,41.0,81.0,91.0,58.0
HOU,3,2008,5.0,40.0,-19,-14.0,-1,0,0,1,TEN,0.0,21.0,24.0,14.0,51.0,54.0,32.0,0.0,45.0,100.0,38.0,17.0,19.0,22.0,23.0,84.0,1,0,0,100.0,87.0,83.0,88.0,48.0,62.0,99.0,95.0,46.0,17.0,79.0,76.0,48.0,40.0,90.0,41.0,27.0,68.0,79.0,33.0,88.0,83.0,62.0,95.0,17.0,76.0
IND,3,2008,-4.0,42.0,-2,-6.0,-1,1,0,0,JAX,50.0,50.0,19.0,33.0,56.0,61.0,55.0,42.0,59.0,78.0,38.0,67.0,0.0,23.0,70.0,82.0,0,0,0,0.0,52.0,25.0,38.0,17.0,14.0,71.0,68.0,32.0,19.0,48.0,56.0,43.0,6.0,47.0,56.0,29.0,50.0,43.0,78.0,38.0,25.0,14.0,68.0,19.0,56.0
JAX,3,2008,4.0,42.0,2,6.0,1,0,0,0,IND,0.0,52.0,43.0,6.0,47.0,56.0,29.0,50.0,43.0,78.0,38.0,25.0,14.0,68.0,19.0,56.0,1,0,0,50.0,50.0,67.0,38.0,0.0,0.0,38.0,23.0,45.0,70.0,60.0,82.0,19.0,33.0,56.0,61.0,55.0,42.0,59.0,78.0,38.0,67.0,0.0,23.0,70.0,82.0
KAN,3,2008,6.5,37.0,-24,-17.5,-1,0,0,0,ATL,0.0,41.0,29.0,9.0,40.0,34.0,48.0,27.0,38.0,44.0,12.0,25.0,21.0,4.0,23.0,80.0,1,0,0,50.0,61.0,58.0,50.0,90.0,91.0,39.0,61.0,26.0,16.0,47.0,54.0,33.0,60.0,48.0,54.0,43.0,57.0,67.0,56.0,50.0,58.0,91.0,61.0,16.0,54.0
MIA,3,2008,12.5,37.0,25,37.5,1,0,0,0,NWE,0.0,36.0,29.0,18.0,22.0,59.0,21.0,31.0,37.0,56.0,50.0,50.0,11.0,74.0,39.0,23.0,1,0,0,100.0,79.0,58.0,62.0,35.0,40.0,53.0,70.0,68.0,34.0,57.0,66.0,48.0,40.0,58.0,36.0,66.0,22.0,65.0,56.0,62.0,58.0,40.0,70.0,34.0,66.0
MIN,3,2008,-3.0,37.5,10,7.0,1,1,0,0,CAR,0.0,55.0,62.0,38.0,39.0,0.0,34.0,45.0,61.0,56.0,12.0,75.0,76.0,82.0,17.0,37.0,0,0,0,100.0,68.0,67.0,12.0,47.0,47.0,64.0,66.0,40.0,30.0,45.0,62.0,57.0,33.0,58.0,50.0,23.0,52.0,63.0,44.0,12.0,67.0,47.0,66.0,30.0,62.0
NOR,3,2008,5.5,52.0,-2,3.5,1,0,0,0,DEN,50.0,62.0,29.0,65.0,29.0,59.0,41.0,86.0,48.0,78.0,38.0,75.0,21.0,43.0,69.0,29.0,1,0,0,100.0,91.0,92.0,38.0,63.0,55.0,39.0,63.0,89.0,93.0,27.0,25.0,57.0,87.0,12.0,19.0,60.0,53.0,76.0,44.0,38.0,92.0,55.0,63.0,93.0,25.0
NWE,3,2008,-12.5,37.0,-25,-37.5,-1,1,0,0,MIA,100.0,79.0,48.0,40.0,58.0,36.0,66.0,22.0,65.0,56.0,62.0,58.0,40.0,70.0,34.0,66.0,0,0,0,0.0,36.0,50.0,50.0,16.0,11.0,87.0,74.0,45.0,39.0,0.0,23.0,29.0,18.0,22.0,59.0,21.0,31.0,37.0,56.0,50.0,50.0,11.0,74.0,39.0,23.0
NYG,3,2008,-13.0,42.5,3,-10.0,-1,1,0,0,CIN,100.0,100.0,76.0,66.0,82.0,81.0,65.0,83.0,98.0,56.0,75.0,67.0,73.0,86.0,50.0,82.0,0,0,0,0.0,39.0,75.0,0.0,18.0,21.0,42.0,10.0,0.0,0.0,60.0,84.0,0.0,0.0,61.0,46.0,12.0,37.0,31.0,67.0,0.0,75.0,21.0,10.0,0.0,84.0
NYJ,3,2008,8.0,46.5,-19,-11.0,-1,0,0,0,SDG,50.0,60.0,38.0,44.0,70.0,66.0,58.0,60.0,61.0,67.0,75.0,58.0,36.0,85.0,26.0,56.0,1,0,0,0.0,60.0,83.0,12.0,44.0,28.0,21.0,46.0,95.0,81.0,43.0,14.0,10.0,95.0,32.0,41.0,61.0,54.0,49.0,56.0,12.0,83.0,28.0,46.0,81.0,14.0
OAK,3,2008,10.0,37.5,-1,9.0,1,0,0,0,BUF,50.0,51.0,52.0,48.0,50.0,100.0,34.0,54.0,62.0,67.0,50.0,75.0,98.0,73.0,0.0,45.0,1,0,0,100.0,91.0,67.0,75.0,24.0,27.0,67.0,77.0,87.0,50.0,78.0,70.0,52.0,49.0,79.0,47.0,45.0,93.0,72.0,22.0,75.0,67.0,27.0,77.0,50.0,70.0
PHI,3,2008,-3.5,45.0,9,5.5,1,1,0,0,PIT,50.0,94.0,67.0,73.0,43.0,12.0,69.0,70.0,91.0,44.0,38.0,67.0,28.0,100.0,100.0,44.0,0,0,0,100.0,88.0,67.0,75.0,48.0,58.0,95.0,93.0,93.0,16.0,76.0,70.0,48.0,45.0,84.0,49.0,52.0,45.0,74.0,11.0,75.0,67.0,58.0,93.0,16.0,70.0
PIT,3,2008,3.5,45.0,-9,-5.5,-1,0,0,0,PHI,100.0,88.0,48.0,45.0,84.0,49.0,52.0,45.0,74.0,11.0,75.0,67.0,58.0,93.0,16.0,70.0,1,0,0,50.0,94.0,67.0,38.0,26.0,28.0,100.0,100.0,86.0,100.0,41.0,44.0,67.0,73.0,43.0,12.0,69.0,70.0,91.0,44.0,38.0,67.0,28.0,100.0,100.0,44.0
SDG,3,2008,-8.0,46.5,19,11.0,1,1,0,0,NYJ,0.0,60.0,10.0,95.0,32.0,41.0,61.0,54.0,49.0,56.0,12.0,83.0,28.0,46.0,81.0,14.0,0,0,0,50.0,60.0,58.0,75.0,45.0,36.0,89.0,85.0,75.0,26.0,54.0,56.0,38.0,44.0,70.0,66.0,58.0,60.0,61.0,67.0,75.0,58.0,36.0,85.0,26.0,56.0
SEA,3,2008,-8.0,44.5,24,16.0,1,1,0,0,STL,0.0,36.0,33.0,23.0,40.0,66.0,28.0,67.0,49.0,100.0,100.0,50.0,46.0,72.0,30.0,31.0,0,0,0,0.0,0.0,17.0,12.0,25.0,7.0,36.0,39.0,41.0,11.0,16.0,0.0,10.0,6.0,3.0,50.0,0.0,17.0,0.0,67.0,12.0,17.0,7.0,39.0,11.0,0.0
SFO,3,2008,-5.0,47.0,18,13.0,1,1,0,0,DET,50.0,56.0,29.0,67.0,68.0,36.0,44.0,57.0,61.0,89.0,38.0,0.0,32.0,48.0,53.0,61.0,0,0,0,0.0,27.0,33.0,12.0,32.0,11.0,0.0,0.0,45.0,64.0,22.0,36.0,19.0,46.0,0.0,25.0,12.0,27.0,30.0,89.0,12.0,33.0,11.0,0.0,64.0,36.0
STL,3,2008,8.0,44.5,-24,-16.0,-1,0,0,0,SEA,0.0,0.0,10.0,6.0,3.0,50.0,0.0,17.0,0.0,67.0,12.0,17.0,7.0,39.0,11.0,0.0,1,0,0,0.0,36.0,50.0,100.0,56.0,46.0,66.0,72.0,13.0,30.0,34.0,31.0,33.0,23.0,40.0,66.0,28.0,67.0,49.0,100.0,100.0,50.0,46.0,72.0,30.0,31.0
