Season,Team,Opponent,Week,Day,Time,Home_Team,WDVOA,Betting Spread,Scoring Margin,SRD
2012,ATL,NO,10,Sun,1:02PM,0,12.4%,-1.5,-4,-5.5
2012,BAL,OAK,10,Sun,1:02PM,1,5.0%,-7.5,35,27.5
2012,BUF,NE,10,Sun,1:02PM,0,-13.3%,13.5,-6,7.5
2012,CAR,DEN,10,Sun,1:02PM,1,1.7%,4.0,-22,-18.0
2012,CHI,HOU,10,Sun,8:31PM,1,30.6%,-1.0,-7,-8.0
2012,CIN,NYG,10,Sun,1:03PM,1,-12.4%,4.5,18,22.5
2012,DAL,PHI,10,Sun,4:25PM,0,6.3%,-2.5,15,12.5
2012,DEN,CAR,10,Sun,1:02PM,0,32.2%,-4.0,22,18.0
2012,DET,MIN,10,Sun,1:05PM,0,1.6%,-3.0,-10,-13.0
2012,HOU,CHI,10,Sun,8:31PM,0,19.5%,1.0,7,8.0
2012,IND,JAC,10,Thu,8:30PM,0,-22.6%,-3.5,17,13.5
2012,JAC,IND,10,Thu,8:30PM,1,-38.4%,3.5,-17,-13.5
2012,KC,PIT,10,Mon,8:40PM,0,-44.5%,13.0,-3,10.0
2012,MIA,TEN,10,Sun,1:03PM,1,4.0%,-7.0,-34,-41.0
2012,MIN,DET,10,Sun,1:05PM,1,0.7%,3.0,10,13.0
2012,NE,BUF,10,Sun,1:02PM,1,35.3%,-13.5,6,-7.5
2012,NO,ATL,10,Sun,1:02PM,1,-6.3%,1.5,4,5.5
2012,NYG,CIN,10,Sun,1:03PM,0,29.1%,-4.5,-18,-22.5
2012,NYJ,SEA,10,Sun,4:06PM,0,-8.0%,5.5,-21,-15.5
2012,OAK,BAL,10,Sun,1:02PM,0,-22.0%,7.5,-35,-27.5
2012,PHI,DAL,10,Sun,4:25PM,1,-16.3%,2.5,-15,-12.5
2012,PIT,KC,10,Mon,8:40PM,1,9.8%,-13.0,3,-10.0
2012,SD,TB,10,Sun,1:03PM,0,-13.0%,3.0,-10,-7.0
2012,SEA,NYJ,10,Sun,4:06PM,1,30.6%,-5.5,21,15.5
2012,SF,STL,10,Sun,4:25PM,1,36.7%,-13.0,0,-13.0
2012,STL,SF,10,Sun,4:25PM,0,-9.8%,13.0,0,13.0
2012,TB,SD,10,Sun,1:03PM,1,3.9%,-3.0,10,7.0
2012,TEN,MIA,10,Sun,1:03PM,0,-39.0%,7.0,34,41.0
