Team,Opponent,Week,Day,Date,Time,Home_Team,Unnamed: 7,Points For,Points Against,YdsW,TOW,YdsL,TOL,WDVOA,Betting Spread
ATL,NO,10,Sun,November 11,1:02PM,0,boxscore,27,31,440,1,454,1,12.4%,-1.5
BAL,OAK,10,Sun,November 11,1:02PM,1,boxscore,55,20,419,1,422,3,5.0%,-7.5
BUF,NE,10,Sun,November 11,1:02PM,0,boxscore,31,37,347,0,481,3,-13.3%,13.5
CAR,DEN,10,Sun,November 11,1:02PM,1,boxscore,14,36,360,2,250,2,1.7%,4.0
CHI,HOU,10,Sun,November 11,8:31PM,1,boxscore,6,13,215,2,249,4,30.6%,-1.0
CIN,NYG,10,Sun,November 11,1:03PM,1,boxscore,31,13,275,1,318,4,-12.4%,4.5
DAL,PHI,10,Sun,November 11,4:25PM,0,boxscore,38,23,294,0,369,2,6.3%,-2.5
DEN,CAR,10,Sun,November 11,1:02PM,0,boxscore,36,14,360,2,250,2,32.2%,-4.0
DET,MIN,10,Sun,November 11,1:05PM,0,boxscore,24,34,403,0,368,2,1.6%,-3.0
HOU,CHI,10,Sun,November 11,8:31PM,0,boxscore,13,6,215,2,249,4,19.5%,1.0
IND,JAC,10,Thu,November 8,8:30PM,0,boxscore,27,10,359,2,337,3,-22.6%,-3.5
JAC,IND,10,Thu,November 8,8:30PM,1,boxscore,10,27,359,2,337,3,-38.4%,3.5
KC,PIT,10,Mon,November 12,8:40PM,0,boxscore,13,16,249,1,290,1,-44.5%,13.0
MIA,TEN,10,Sun,November 11,1:03PM,1,boxscore,3,37,293,0,255,4,4.0%,-7.0
MIN,DET,10,Sun,November 11,1:05PM,1,boxscore,34,24,403,0,368,2,0.7%,3.0
NE,BUF,10,Sun,November 11,1:02PM,1,boxscore,37,31,347,0,481,3,35.3%,-13.5
NO,ATL,10,Sun,November 11,1:02PM,1,boxscore,31,27,440,1,454,1,-6.3%,1.5
NYG,CIN,10,Sun,November 11,1:03PM,0,boxscore,13,31,275,1,318,4,29.1%,-4.5
NYJ,SEA,10,Sun,November 11,4:06PM,0,boxscore,7,28,363,2,185,3,-8.0%,5.5
OAK,BAL,10,Sun,November 11,1:02PM,0,boxscore,20,55,419,1,422,3,-22.0%,7.5
PHI,DAL,10,Sun,November 11,4:25PM,1,boxscore,23,38,294,0,369,2,-16.3%,2.5
PIT,KC,10,Mon,November 12,8:40PM,1,boxscore,16,13,249,1,290,1,9.8%,-13.0
SD,TB,10,Sun,November 11,1:03PM,0,boxscore,24,34,279,0,426,2,-13.0%,3.0
SEA,NYJ,10,Sun,November 11,4:06PM,1,boxscore,28,7,363,2,185,3,30.6%,-5.5
SF,STL,10,Sun,November 11,4:25PM,1,boxscore,24,24,341,0,458,1,36.7%,-13.0
STL,SF,10,Sun,November 11,4:25PM,0,boxscore,24,24,341,0,458,1,-9.8%,13.0
TB,SD,10,Sun,November 11,1:03PM,1,boxscore,34,24,279,0,426,2,3.9%,-3.0
TEN,MIA,10,Sun,November 11,1:03PM,0,boxscore,37,3,293,0,255,4,-39.0%,7.0
