Season,Game,Week,Day,Time,WDVOA,Betting Spread,Scoring Margin,SRD,WDVOA Delta,EGO,Spread to EGO Diff,Margin to EGO Diff,Target Spreads,Make Pick,Pick,Pick Right
2015,ARI @ SEA,10,Sun,8:35PM,34.7%,3.0,7,10.0,19.200000000000003,2.05,5.05,4.95,"[[1.5, -0.5], [-3.5, -6.0]]",0,,1
2015,BUF @ NYJ,10,Thu,8:26PM,8.0%,2.5,5,7.5,-11.100000000000001,-4.64,-2.1399999999999997,9.64,"[[8.5, 6.0], [3.0, 1.0]]",1,NYJ,0
2015,CAR @ TEN,10,Sun,1:03PM,22.4%,-4.0,17,13.0,39.4,6.67,2.67,10.33,"[[-3.0, -5.0], [-8.0, -10.5]]",1,CAR,1
2015,CHI @ STL,10,Sun,1:00PM,-21.2%,6.5,24,30.5,-24.5,-7.49,-0.9900000000000002,31.490000000000002,"[[11.0, 9.0], [6.0, 4.0]]",0,,0
2015,CLE @ PIT,10,Sun,1:04PM,-16.1%,6.0,-21,-15.0,-33.2,-9.31,-3.3100000000000005,-11.69,"[[13.0, 11.0], [8.0, 5.5]]",1,PIT,1
2015,DAL @ TB,10,Sun,1:05PM,-12.9%,1.0,-4,-3.0,-2.200000000000001,-2.71,-1.71,-1.29,"[[6.5, 4.0], [1.0, -1.0]]",1,TB,1
2015,DET @ GB,10,Sun,1:04PM,-32.7%,10.5,2,12.5,-49.7,-12.67,-2.17,14.67,"[[16.5, 14.0], [11.0, 9.0]]",1,GB,0
2015,HOU @ CIN,10,Mon,8:30PM,-22.9%,10.5,4,14.5,-51.4,-13.01,-2.51,17.009999999999998,"[[16.5, 14.5], [11.5, 9.5]]",1,CIN,0
2015,JAC @ BAL,10,Sun,1:05PM,-9.0%,5.0,2,7.0,-5.3,-3.38,1.62,5.38,"[[7.0, 5.0], [2.0, -0.5]]",1,JAC,1
2015,KC @ DEN,10,Sun,4:30PM,12.9%,4.5,16,20.5,-4.499999999999998,-3.2,1.2999999999999998,19.2,"[[7.0, 4.5], [1.5, -0.5]]",1,KC,1
2015,MIA @ PHI,10,Sun,1:05PM,-8.9%,6.0,1,7.0,-22.9,-7.15,-1.1500000000000004,8.15,"[[11.0, 8.5], [5.5, 3.5]]",0,,0
2015,MIN @ OAK,10,Sun,4:05PM,-12.4%,3.0,16,19.0,-25.700000000000003,-7.74,-4.74,23.740000000000002,"[[11.5, 9.0], [6.0, 4.0]]",0,,0
2015,NE @ NYG,10,Sun,4:31PM,39.7%,-7.5,1,-6.5,39.1,6.6,-0.9000000000000004,-5.6,"[[-3.0, -5.0], [-8.0, -10.5]]",0,,1
2015,NO @ WAS,10,Sun,1:05PM,-11.3%,-1.0,-33,-34.0,-3.200000000000001,-2.92,-3.92,-30.08,"[[6.5, 4.5], [1.5, -1.0]]",1,WAS,1
