Season,Team,Opponent,Week,Day,Time,Home_Team,WDVOA,Betting Spread,Scoring Margin,SRD
2011,ARI,STL,12,Sun,1:00PM,0,-24.6%,2.5,3,5.5
2011,ATL,MIN,12,Sun,1:02PM,1,16.5%,-10.0,10,0.0
2011,BAL,SF,12,Thu,8:29PM,1,15.3%,-3.5,10,6.5
2011,BUF,NYJ,12,Sun,1:02PM,0,-11.5%,9.5,-4,5.5
2011,CAR,IND,12,Sun,1:03PM,0,-16.8%,-3.5,8,4.5
2011,CHI,OAK,12,Sun,4:05PM,0,22.2%,3.0,-5,-2.0
2011,CIN,CLE,12,Sun,1:02PM,1,6.6%,-7.0,3,-4.0
2011,CLE,CIN,12,Sun,1:02PM,0,-13.9%,7.0,-3,4.0
2011,DAL,MIA,12,Thu,4:16PM,1,12.3%,-7.0,1,-6.0
2011,DEN,SD,12,Sun,4:15PM,0,-4.4%,5.5,3,8.5
2011,DET,GB,12,Thu,12:35PM,1,10.9%,4.5,-12,-7.5
2011,GB,DET,12,Thu,12:35PM,0,26.8%,-4.5,12,7.5
2011,HOU,JAC,12,Sun,1:03PM,0,35.9%,-6.5,7,0.5
2011,IND,CAR,12,Sun,1:03PM,1,-46.6%,3.5,-8,-4.5
2011,JAC,HOU,12,Sun,1:03PM,1,-13.2%,6.5,-7,-0.5
2011,KC,PIT,12,Sun,8:31PM,1,-23.7%,10.5,-4,6.5
2011,MIA,DAL,12,Thu,4:16PM,0,1.3%,7.0,-1,6.0
2011,MIN,ATL,12,Sun,1:02PM,0,-18.1%,10.0,-10,0.0
2011,NE,PHI,12,Sun,4:15PM,0,24.3%,-3.5,18,14.5
2011,NO,NYG,12,Mon,8:40PM,1,12.6%,-7.0,25,18.0
2011,NYG,NO,12,Mon,8:40PM,0,18.7%,7.0,-25,-18.0
2011,NYJ,BUF,12,Sun,1:02PM,1,22.1%,-9.5,4,-5.5
2011,OAK,CHI,12,Sun,4:05PM,1,-3.0%,-3.0,5,2.0
2011,PHI,NE,12,Sun,4:15PM,1,12.7%,3.5,-18,-14.5
2011,PIT,KC,12,Sun,8:31PM,0,22.2%,-10.5,4,-6.5
2011,SD,DEN,12,Sun,4:15PM,1,-11.6%,-5.5,-3,-8.5
2011,SEA,WAS,12,Sun,4:07PM,1,-11.6%,-3.0,-6,-9.0
2011,SF,BAL,12,Thu,8:29PM,0,23.5%,3.5,-10,-6.5
2011,STL,ARI,12,Sun,1:00PM,1,-35.0%,-2.5,-3,-5.5
2011,TB,TEN,12,Sun,1:02PM,0,-8.8%,3.0,-6,-3.0
2011,TEN,TB,12,Sun,1:02PM,1,5.0%,-3.0,6,3.0
2011,WAS,SEA,12,Sun,4:07PM,0,-14.0%,3.0,6,9.0
