Season,Game,Week,Day,Time,WDVOA,Betting Spread,Scoring Margin,SRD,WDVOA Delta,EGO,Spread to EGO Diff,Margin to EGO Diff,Target Spreads,Make Pick,Pick,Pick Right
2012,ARI @ ATL,11,Sun,1:03PM,-13.8%,9.5,-4,5.5,-18.700000000000003,-6.26,3.24,2.26,"[[10.0, 8.0], [5.0, 2.5]]",1,ARI,1
2012,BAL @ PIT,11,Sun,8:30PM,14.4%,-3.0,3,0.0,8.100000000000001,-0.44,-3.44,3.44,"[[4.0, 2.0], [-1.0, -3.5]]",1,PIT,1
2012,CHI @ SF,11,Mon,8:40PM,33.9%,5.0,-25,-20.0,3.299999999999997,-1.5,3.5,-23.5,"[[5.0, 3.0], [-0.0, -2.0]]",1,CHI,0
2012,CIN @ KC,11,Sun,1:03PM,-1.0%,-3.0,22,19.0,34.6,5.56,2.5599999999999996,16.44,"[[-2.0, -4.0], [-7.0, -9.5]]",1,CIN,1
2012,CLE @ DAL,11,Sun,1:04PM,-22.5%,7.0,-3,4.0,-30.9,-8.83,-1.83,5.83,"[[12.5, 10.5], [7.5, 5.0]]",1,DAL,0
2012,GB @ DET,11,Sun,1:02PM,31.3%,-3.0,4,1.0,29.1,4.3,1.2999999999999998,-0.2999999999999998,"[[-0.5, -3.0], [-6.0, -8.0]]",1,GB,1
2012,IND @ NE,11,Sun,4:25PM,-21.1%,10.0,-35,-25.0,-55.9,-13.91,-3.91,-21.09,"[[17.5, 15.5], [12.5, 10.0]]",1,NE,1
2012,JAC @ HOU,11,Sun,1:03PM,-39.4%,15.5,-6,9.5,-62.599999999999994,-15.24,0.2599999999999998,9.24,"[[19.0, 16.5], [13.5, 11.5]]",0,,1
2012,MIA @ BUF,11,Thu,8:29PM,-8.1%,2.5,-5,-2.5,2.3000000000000007,-1.72,0.78,-3.2800000000000002,"[[5.5, 3.0], [0.0, -2.0]]",0,,0
2012,NO @ OAK,11,Sun,4:05PM,-1.1%,-6.5,21,14.5,29.099999999999998,4.3,-2.2,16.7,"[[-0.5, -3.0], [-6.0, -8.0]]",1,OAK,0
2012,NYJ @ STL,11,Sun,1:00PM,-15.5%,3.5,14,17.5,-12.0,-4.83,-1.33,18.83,"[[8.5, 6.5], [3.5, 1.0]]",1,STL,0
2012,PHI @ WAS,11,Sun,1:03PM,-18.0%,3.5,-25,-21.5,-10.0,-4.4,-0.9000000000000004,-20.6,"[[8.0, 6.0], [3.0, 0.5]]",0,,1
2012,SD @ DEN,11,Sun,4:25PM,-11.0%,7.5,-7,0.5,-52.1,-13.15,-5.65,6.15,"[[17.0, 14.5], [11.5, 9.5]]",0,,0
2012,TB @ CAR,11,Sun,1:04PM,3.9%,-1.5,6,4.5,11.3,0.27,-1.23,5.73,"[[3.5, 1.0], [-2.0, -4.0]]",0,,0
