Team,Opponent,Week,Day,Date,Time,Home_Team,Unnamed: 7,Points For,Points Against,YdsW,TOW,YdsL,TOL,WDVOA,Betting Spread
ARI,ATL,11,Sun,November 18,1:03PM,0,boxscore,19,23,354,6,178,1,-13.8%,9.5
ATL,ARI,11,Sun,November 18,1:03PM,1,boxscore,23,19,354,6,178,1,4.9%,-9.5
BAL,PIT,11,Sun,November 18,8:30PM,0,boxscore,13,10,200,0,309,3,14.4%,-3.0
BUF,MIA,11,Thu,November 15,8:29PM,1,boxscore,19,14,281,0,184,3,-10.4%,-2.5
CAR,TB,11,Sun,November 18,1:04PM,1,boxscore,21,27,403,3,331,1,-7.4%,1.5
CHI,SF,11,Mon,November 19,8:40PM,0,boxscore,7,32,353,0,143,2,33.9%,5.0
CIN,KC,11,Sun,November 18,1:03PM,0,boxscore,28,6,409,0,284,1,-1.0%,-3.0
CLE,DAL,11,Sun,November 18,1:04PM,0,boxscore,20,23,320,1,311,1,-22.5%,7.0
DAL,CLE,11,Sun,November 18,1:04PM,1,boxscore,23,20,320,1,311,1,8.4%,-7.0
DEN,SD,11,Sun,November 18,4:25PM,1,boxscore,30,23,386,2,277,3,41.1%,-7.5
DET,GB,11,Sun,November 18,1:02PM,1,boxscore,20,24,314,1,362,4,2.2%,3.0
GB,DET,11,Sun,November 18,1:02PM,0,boxscore,24,20,314,1,362,4,31.3%,-3.0
HOU,JAC,11,Sun,November 18,1:03PM,1,boxscore,43,37,653,3,458,1,23.2%,-15.5
IND,NE,11,Sun,November 18,4:25PM,0,boxscore,24,59,446,0,448,4,-21.1%,10.0
JAC,HOU,11,Sun,November 18,1:03PM,0,boxscore,37,43,653,3,458,1,-39.4%,15.5
KC,CIN,11,Sun,November 18,1:03PM,1,boxscore,6,28,409,0,284,1,-35.6%,3.0
MIA,BUF,11,Thu,November 15,8:29PM,0,boxscore,14,19,281,0,184,3,-8.1%,2.5
NE,IND,11,Sun,November 18,4:25PM,1,boxscore,59,24,446,0,448,4,34.8%,-10.0
NO,OAK,11,Sun,November 18,4:05PM,0,boxscore,38,17,380,0,404,2,-1.1%,-6.5
NYJ,STL,11,Sun,November 18,1:00PM,0,boxscore,27,13,289,0,281,3,-15.5%,3.5
OAK,NO,11,Sun,November 18,4:05PM,1,boxscore,17,38,380,0,404,2,-30.2%,6.5
PHI,WAS,11,Sun,November 18,1:03PM,0,boxscore,6,31,361,0,257,3,-18.0%,3.5
PIT,BAL,11,Sun,November 18,8:30PM,1,boxscore,10,13,200,0,309,3,6.3%,3.0
SD,DEN,11,Sun,November 18,4:25PM,0,boxscore,23,30,386,2,277,3,-11.0%,7.5
SF,CHI,11,Mon,November 19,8:40PM,1,boxscore,32,7,353,0,143,2,30.6%,-5.0
STL,NYJ,11,Sun,November 18,1:00PM,1,boxscore,13,27,289,0,281,3,-3.5%,-3.5
TB,CAR,11,Sun,November 18,1:04PM,0,boxscore,27,21,403,3,331,1,3.9%,-1.5
WAS,PHI,11,Sun,November 18,1:03PM,1,boxscore,31,6,361,0,257,3,-8.0%,-3.5
