Season,Team,Opponent,Week,Day,Time,Home_Team,WDVOA,Betting Spread,Scoring Margin,SRD
2012,ARI,ATL,11,Sun,1:03PM,0,-13.8%,9.5,-4,5.5
2012,ATL,ARI,11,Sun,1:03PM,1,4.9%,-9.5,4,-5.5
2012,BAL,PIT,11,Sun,8:30PM,0,14.4%,-3.0,3,0.0
2012,BUF,MIA,11,Thu,8:29PM,1,-10.4%,-2.5,5,2.5
2012,CAR,TB,11,Sun,1:04PM,1,-7.4%,1.5,-6,-4.5
2012,CHI,SF,11,Mon,8:40PM,0,33.9%,5.0,-25,-20.0
2012,CIN,KC,11,Sun,1:03PM,0,-1.0%,-3.0,22,19.0
2012,CLE,DAL,11,Sun,1:04PM,0,-22.5%,7.0,-3,4.0
2012,DAL,CLE,11,Sun,1:04PM,1,8.4%,-7.0,3,-4.0
2012,DEN,SD,11,Sun,4:25PM,1,41.1%,-7.5,7,-0.5
2012,DET,GB,11,Sun,1:02PM,1,2.2%,3.0,-4,-1.0
2012,GB,DET,11,Sun,1:02PM,0,31.3%,-3.0,4,1.0
2012,HOU,JAC,11,Sun,1:03PM,1,23.2%,-15.5,6,-9.5
2012,IND,NE,11,Sun,4:25PM,0,-21.1%,10.0,-35,-25.0
2012,JAC,HOU,11,Sun,1:03PM,0,-39.4%,15.5,-6,9.5
2012,KC,CIN,11,Sun,1:03PM,1,-35.6%,3.0,-22,-19.0
2012,MIA,BUF,11,Thu,8:29PM,0,-8.1%,2.5,-5,-2.5
2012,NE,IND,11,Sun,4:25PM,1,34.8%,-10.0,35,25.0
2012,NO,OAK,11,Sun,4:05PM,0,-1.1%,-6.5,21,14.5
2012,NYJ,STL,11,Sun,1:00PM,0,-15.5%,3.5,14,17.5
2012,OAK,NO,11,Sun,4:05PM,1,-30.2%,6.5,-21,-14.5
2012,PHI,WAS,11,Sun,1:03PM,0,-18.0%,3.5,-25,-21.5
2012,PIT,BAL,11,Sun,8:30PM,1,6.3%,3.0,-3,0.0
2012,SD,DEN,11,Sun,4:25PM,0,-11.0%,7.5,-7,0.5
2012,SF,CHI,11,Mon,8:40PM,1,30.6%,-5.0,25,20.0
2012,STL,NYJ,11,Sun,1:00PM,1,-3.5%,-3.5,-14,-17.5
2012,TB,CAR,11,Sun,1:04PM,0,3.9%,-1.5,6,4.5
2012,WAS,PHI,11,Sun,1:03PM,1,-8.0%,-3.5,25,21.5
