Season,Team,Opponent,Week,Day,Time,Home_Team,WDVOA,Betting Spread,Scoring Margin,SRD
2013,ARI,SF,6,Sun,4:25PM,0,-9.2%,10.5,-12,-1.5
2013,BAL,GB,6,Sun,1:02PM,1,2.7%,2.0,-2,0.0
2013,BUF,CIN,6,Sun,1:02PM,1,1.9%,6.0,-3,3.0
2013,CAR,MIN,6,Sun,1:05PM,0,12.0%,2.5,25,27.5
2013,CHI,NYG,6,Thu,8:29PM,1,10.9%,-8.5,6,-2.5
2013,CIN,BUF,6,Sun,1:02PM,0,9.9%,-6.0,3,-3.0
2013,CLE,DET,6,Sun,1:02PM,1,-8.6%,2.5,-14,-11.5
2013,DAL,WAS,6,Sun,8:31PM,1,2.1%,-5.5,15,9.5
2013,DEN,JAC,6,Sun,4:05PM,1,42.8%,-26.5,16,-10.5
2013,DET,CLE,6,Sun,1:02PM,0,2.3%,-2.5,14,11.5
2013,GB,BAL,6,Sun,1:02PM,0,19.1%,-2.0,2,0.0
2013,HOU,STL,6,Sun,1:03PM,1,-8.6%,-9.0,-25,-34.0
2013,IND,SD,6,Mon,8:40PM,0,15.6%,0.0,-10,-10.0
2013,JAC,DEN,6,Sun,4:05PM,0,-61.0%,26.5,-16,10.5
2013,KC,OAK,6,Sun,1:02PM,1,16.9%,-7.5,17,9.5
2013,MIN,CAR,6,Sun,1:05PM,1,-6.1%,-2.5,-25,-27.5
2013,NE,NO,6,Sun,4:25PM,1,10.8%,-2.5,3,0.5
2013,NO,NE,6,Sun,4:25PM,0,18.0%,2.5,-3,-0.5
2013,NYG,CHI,6,Thu,8:29PM,0,-33.1%,8.5,-6,2.5
2013,NYJ,PIT,6,Sun,1:03PM,1,-0.3%,1.5,-13,-11.5
2013,OAK,KC,6,Sun,1:02PM,0,-20.3%,7.5,-17,-9.5
2013,PHI,TB,6,Sun,1:03PM,0,-3.1%,-3.0,11,8.0
2013,PIT,NYJ,6,Sun,1:03PM,0,-6.3%,-1.5,13,11.5
2013,SD,IND,6,Mon,8:40PM,1,-4.3%,-0.0,10,10.0
2013,SEA,TEN,6,Sun,4:06PM,1,31.3%,-11.5,7,-4.5
2013,SF,ARI,6,Sun,4:25PM,1,13.9%,-10.5,12,1.5
2013,STL,HOU,6,Sun,1:03PM,0,-23.5%,9.0,25,34.0
2013,TB,PHI,6,Sun,1:03PM,1,-5.7%,3.0,-11,-8.0
2013,TEN,SEA,6,Sun,4:06PM,0,-3.8%,11.5,-7,4.5
2013,WAS,DAL,6,Sun,8:31PM,0,-5.7%,5.5,-15,-9.5
