Team,Opponent,Week,Day,Date,Time,Home_Team,Unnamed: 7,Points For,Points Against,YdsW,TOW,YdsL,TOL,WDVOA,Betting Spread
ARI,SF,6,Sun,October 13,4:25PM,0,boxscore,20,32,387,2,403,4,-9.2%,10.5
BAL,GB,6,Sun,October 13,1:02PM,1,boxscore,17,19,438,2,360,1,2.7%,2.0
BUF,CIN,6,Sun,October 13,1:02PM,1,boxscore,24,27,483,1,322,1,1.9%,6.0
CAR,MIN,6,Sun,October 13,1:05PM,0,boxscore,35,10,367,0,290,2,12.0%,2.5
CHI,NYG,6,Thu,October 10,8:29PM,1,boxscore,27,21,372,0,355,3,10.9%,-8.5
CIN,BUF,6,Sun,October 13,1:02PM,0,boxscore,27,24,483,1,322,1,9.9%,-6.0
CLE,DET,6,Sun,October 13,1:02PM,1,boxscore,17,31,366,1,395,2,-8.6%,2.5
DAL,WAS,6,Sun,October 13,8:31PM,1,boxscore,31,16,213,1,433,2,2.1%,-5.5
DEN,JAC,6,Sun,October 13,4:05PM,1,boxscore,35,19,407,3,362,2,42.8%,-26.5
DET,CLE,6,Sun,October 13,1:02PM,0,boxscore,31,17,366,1,395,2,2.3%,-2.5
GB,BAL,6,Sun,October 13,1:02PM,0,boxscore,19,17,438,2,360,1,19.1%,-2.0
HOU,STL,6,Sun,October 13,1:03PM,1,boxscore,13,38,216,0,420,4,-8.6%,-9.0
IND,SD,6,Mon,October 14,8:40PM,0,boxscore,9,19,374,0,267,1,15.6%,0.0
JAC,DEN,6,Sun,October 13,4:05PM,0,boxscore,19,35,407,3,362,2,-61.0%,26.5
KC,OAK,6,Sun,October 13,1:02PM,1,boxscore,24,7,216,1,274,3,16.9%,-7.5
MIN,CAR,6,Sun,October 13,1:05PM,1,boxscore,10,35,367,0,290,2,-6.1%,-2.5
NE,NO,6,Sun,October 13,4:25PM,1,boxscore,30,27,376,1,361,2,10.8%,-2.5
NO,NE,6,Sun,October 13,4:25PM,0,boxscore,27,30,376,1,361,2,18.0%,2.5
NYG,CHI,6,Thu,October 10,8:29PM,0,boxscore,21,27,372,0,355,3,-33.1%,8.5
NYJ,PIT,6,Sun,October 13,1:03PM,1,boxscore,6,19,328,0,267,2,-0.3%,1.5
OAK,KC,6,Sun,October 13,1:02PM,0,boxscore,7,24,216,1,274,3,-20.3%,7.5
PHI,TB,6,Sun,October 13,1:03PM,0,boxscore,31,20,425,1,351,1,-3.1%,-3.0
PIT,NYJ,6,Sun,October 13,1:03PM,0,boxscore,19,6,328,0,267,2,-6.3%,-1.5
SD,IND,6,Mon,October 14,8:40PM,1,boxscore,19,9,374,0,267,1,-4.3%,-0.0
SEA,TEN,6,Sun,October 13,4:06PM,1,boxscore,20,13,404,2,223,2,31.3%,-11.5
SF,ARI,6,Sun,October 13,4:25PM,1,boxscore,32,20,387,2,403,4,13.9%,-10.5
STL,HOU,6,Sun,October 13,1:03PM,0,boxscore,38,13,216,0,420,4,-23.5%,9.0
TB,PHI,6,Sun,October 13,1:03PM,1,boxscore,20,31,425,1,351,1,-5.7%,3.0
TEN,SEA,6,Sun,October 13,4:06PM,0,boxscore,13,20,404,2,223,2,-3.8%,11.5
WAS,DAL,6,Sun,October 13,8:31PM,0,boxscore,16,31,213,1,433,2,-5.7%,5.5
