Season,Team,Opponent,Week,Day,Time,Home_Team,WDVOA,Betting Spread,Scoring Margin,SRD
2014,ARI,PHI,8,Sun,4:05PM,1,-0.5%,1.0,4,5.0
2014,ATL,DET,8,Sun,9:37AM,1,-2.6%,3.5,-1,2.5
2014,BAL,CIN,8,Sun,1:02PM,0,26.1%,-3.0,-3,-6.0
2014,BUF,NYJ,8,Sun,1:02PM,0,-1.0%,3.0,20,23.0
2014,CAR,SEA,8,Sun,1:04PM,1,-11.4%,6.0,-4,2.0
2014,CHI,NE,8,Sun,1:02PM,0,-1.4%,6.0,-28,-22.0
2014,CIN,BAL,8,Sun,1:02PM,1,2.2%,3.0,3,6.0
2014,CLE,OAK,8,Sun,4:25PM,1,-3.4%,-6.5,10,3.5
2014,DAL,WAS,8,Mon,8:30PM,1,12.2%,-9.5,-3,-12.5
2014,DEN,SD,8,Thu,8:26PM,1,44.2%,-9.0,14,5.0
2014,DET,ATL,8,Sun,9:37AM,0,4.0%,-3.5,1,-2.5
2014,GB,NO,8,Sun,8:30PM,0,25.6%,2.0,-21,-19.0
2014,HOU,TEN,8,Sun,1:03PM,0,-9.1%,-3.5,14,10.5
2014,IND,PIT,8,Sun,4:25PM,0,18.1%,-4.5,-17,-21.5
2014,JAC,MIA,8,Sun,1:02PM,1,-27.9%,7.0,-14,-7.0
2014,KC,STL,8,Sun,1:04PM,1,7.2%,-7.0,27,20.0
2014,MIA,JAC,8,Sun,1:02PM,0,4.8%,-7.0,14,7.0
2014,MIN,TB,8,Sun,1:03PM,0,-23.7%,1.5,6,7.5
2014,NE,CHI,8,Sun,1:02PM,1,6.2%,-6.0,28,22.0
2014,NO,GB,8,Sun,8:30PM,1,-1.5%,-2.0,21,19.0
2014,NYJ,BUF,8,Sun,1:02PM,1,-13.7%,-3.0,-20,-23.0
2014,OAK,CLE,8,Sun,4:25PM,0,-21.4%,6.5,-10,-3.5
2014,PHI,ARI,8,Sun,4:05PM,0,12.6%,-1.0,-4,-5.0
2014,PIT,IND,8,Sun,4:25PM,1,2.0%,4.5,17,21.5
2014,SD,DEN,8,Thu,8:26PM,0,13.2%,9.0,-14,-5.0
2014,SEA,CAR,8,Sun,1:04PM,0,21.0%,-6.0,4,-2.0
2014,STL,KC,8,Sun,1:04PM,0,-12.9%,7.0,-27,-20.0
2014,TB,MIN,8,Sun,1:03PM,1,-39.3%,-1.5,-6,-7.5
2014,TEN,HOU,8,Sun,1:03PM,1,-13.3%,3.5,-14,-10.5
2014,WAS,DAL,8,Mon,8:30PM,0,-10.7%,9.5,3,12.5
