Season,Team,Opponent,Week,Day,Time,Home_Team,WDVOA,Betting Spread,Scoring Margin,SRD
2009,ARI,STL,11,Sun,4:05PM,0,19.9%,-9.0,8,-1.0
2009,ATL,NYG,11,Sun,1:03PM,0,3.0%,7.0,-3,4.0
2009,BAL,IND,11,Sun,1:02PM,1,27.2%,1.5,-2,-0.5
2009,BUF,JAC,11,Sun,1:03PM,0,-24.9%,8.5,-3,5.5
2009,CAR,MIA,11,Thu,8:20PM,1,-5.3%,-3.5,-7,-10.5
2009,CHI,PHI,11,Sun,8:30PM,1,-18.9%,3.5,-4,-0.5
2009,CIN,OAK,11,Sun,4:15PM,0,19.5%,-8.5,-3,-11.5
2009,CLE,DET,11,Sun,1:02PM,0,-43.9%,3.0,-1,2.0
2009,DAL,WAS,11,Sun,1:03PM,1,22.5%,-10.5,1,-9.5
2009,DEN,SD,11,Sun,4:15PM,1,12.3%,6.0,-29,-23.0
2009,DET,CLE,11,Sun,1:02PM,1,-54.6%,-3.0,1,-2.0
2009,GB,SF,11,Sun,1:02PM,1,19.8%,-6.0,6,0.0
2009,HOU,TEN,11,Mon,8:40PM,1,11.3%,-3.5,-3,-6.5
2009,IND,BAL,11,Sun,1:02PM,0,35.9%,-1.5,2,0.5
2009,JAC,BUF,11,Sun,1:03PM,1,2.3%,-8.5,3,-5.5
2009,KC,PIT,11,Sun,1:00PM,1,-33.2%,11.5,3,14.5
2009,MIA,CAR,11,Thu,8:20PM,0,11.8%,3.5,7,10.5
2009,MIN,SEA,11,Sun,1:05PM,1,26.3%,-11.0,26,15.0
2009,NE,NYJ,11,Sun,4:15PM,1,42.5%,-11.0,17,6.0
2009,NO,TB,11,Sun,1:00PM,0,27.9%,-10.5,31,20.5
2009,NYG,ATL,11,Sun,1:03PM,1,8.6%,-7.0,3,-4.0
2009,NYJ,NE,11,Sun,4:15PM,0,-1.9%,11.0,-17,-6.0
2009,OAK,CIN,11,Sun,4:15PM,1,-50.8%,8.5,3,11.5
2009,PHI,CHI,11,Sun,8:30PM,0,28.5%,-3.5,4,0.5
2009,PIT,KC,11,Sun,1:00PM,0,24.0%,-11.5,-3,-14.5
2009,SD,DEN,11,Sun,4:15PM,0,8.1%,-6.0,29,23.0
2009,SEA,MIN,11,Sun,1:05PM,0,-11.9%,11.0,-26,-15.0
2009,SF,GB,11,Sun,1:02PM,0,-1.0%,6.0,-6,0.0
2009,STL,ARI,11,Sun,4:05PM,1,-36.1%,9.0,-8,1.0
2009,TB,NO,11,Sun,1:00PM,1,-33.2%,10.5,-31,-20.5
2009,TEN,HOU,11,Mon,8:40PM,0,-13.0%,3.5,3,6.5
2009,WAS,DAL,11,Sun,1:03PM,0,-6.8%,10.5,-1,9.5
