Team,Opponent,Week,Day,Date,Time,Home_Team,Unnamed: 7,Points For,Points Against,YdsW,TOW,YdsL,TOL,WDVOA,Betting Spread
ARI,STL,11,Sun,November 22,4:05PM,0,boxscore,21,13,444,2,314,1,19.9%,-9.0
ATL,NYG,11,Sun,November 22,1:03PM,0,boxscore,31,34,456,1,352,1,3.0%,7.0
BAL,IND,11,Sun,November 22,1:02PM,1,boxscore,15,17,375,3,354,2,27.2%,1.5
BUF,JAC,11,Sun,November 22,1:03PM,0,boxscore,15,18,310,2,343,3,-24.9%,8.5
CAR,MIA,11,Thu,November 19,8:20PM,1,boxscore,17,24,326,0,383,1,-5.3%,-3.5
CHI,PHI,11,Sun,November 22,8:30PM,1,boxscore,20,24,377,3,284,1,-18.9%,3.5
CIN,OAK,11,Sun,November 22,4:15PM,0,boxscore,17,20,275,3,348,4,19.5%,-8.5
CLE,DET,11,Sun,November 22,1:02PM,0,boxscore,37,38,473,2,439,0,-43.9%,3.0
DAL,WAS,11,Sun,November 22,1:03PM,1,boxscore,7,6,305,2,324,1,22.5%,-10.5
DEN,SD,11,Sun,November 22,4:15PM,1,boxscore,3,32,348,0,271,3,12.3%,6.0
DET,CLE,11,Sun,November 22,1:02PM,1,boxscore,38,37,473,2,439,0,-54.6%,-3.0
GB,SF,11,Sun,November 22,1:02PM,1,boxscore,30,24,484,0,284,1,19.8%,-6.0
HOU,TEN,11,Mon,November 23,8:40PM,1,boxscore,17,20,344,1,340,0,11.3%,-3.5
IND,BAL,11,Sun,November 22,1:02PM,0,boxscore,17,15,375,3,354,2,35.9%,-1.5
JAC,BUF,11,Sun,November 22,1:03PM,1,boxscore,18,15,310,2,343,3,2.3%,-8.5
KC,PIT,11,Sun,November 22,1:00PM,1,boxscore,27,24,282,1,516,3,-33.2%,11.5
MIA,CAR,11,Thu,November 19,8:20PM,0,boxscore,24,17,326,0,383,1,11.8%,3.5
MIN,SEA,11,Sun,November 22,1:05PM,1,boxscore,35,9,431,0,212,2,26.3%,-11.0
NE,NYJ,11,Sun,November 22,4:15PM,1,boxscore,31,14,410,1,226,5,42.5%,-11.0
NO,TB,11,Sun,November 22,1:00PM,0,boxscore,38,7,370,0,219,4,27.9%,-10.5
NYG,ATL,11,Sun,November 22,1:03PM,1,boxscore,34,31,456,1,352,1,8.6%,-7.0
NYJ,NE,11,Sun,November 22,4:15PM,0,boxscore,14,31,410,1,226,5,-1.9%,11.0
OAK,CIN,11,Sun,November 22,4:15PM,1,boxscore,20,17,275,3,348,4,-50.8%,8.5
PHI,CHI,11,Sun,November 22,8:30PM,0,boxscore,24,20,377,3,284,1,28.5%,-3.5
PIT,KC,11,Sun,November 22,1:00PM,0,boxscore,24,27,282,1,516,3,24.0%,-11.5
SD,DEN,11,Sun,November 22,4:15PM,0,boxscore,32,3,348,0,271,3,8.1%,-6.0
SEA,MIN,11,Sun,November 22,1:05PM,0,boxscore,9,35,431,0,212,2,-11.9%,11.0
SF,GB,11,Sun,November 22,1:02PM,0,boxscore,24,30,484,0,284,1,-1.0%,6.0
STL,ARI,11,Sun,November 22,4:05PM,1,boxscore,13,21,444,2,314,1,-36.1%,9.0
TB,NO,11,Sun,November 22,1:00PM,1,boxscore,7,38,370,0,219,4,-33.2%,10.5
TEN,HOU,11,Mon,November 23,8:40PM,0,boxscore,20,17,344,1,340,0,-13.0%,3.5
WAS,DAL,11,Sun,November 22,1:03PM,0,boxscore,6,7,305,2,324,1,-6.8%,10.5
