Season,Team,Opponent,Week,Day,Time,Home_Team,WDVOA,Betting Spread,Scoring Margin,SRD
2018,ARI,MIN,6,Sun,1:00PM,0,-20.0%,10.0,-10,0.0
2018,ATL,TB,6,Sun,1:00PM,1,-8.2%,-3.0,5,2.0
2018,BAL,TEN,6,Sun,4:25PM,0,11.5%,-2.5,21,18.5
2018,BUF,HOU,6,Sun,1:00PM,0,-34.5%,10.5,-7,3.5
2018,CAR,WAS,6,Sun,1:00PM,0,1.7%,-1.0,-6,-7.0
2018,CHI,MIA,6,Sun,1:00PM,0,11.7%,-7.5,-3,-10.5
2018,CIN,PIT,6,Sun,1:00PM,1,1.4%,-1.5,-7,-8.5
2018,CLE,LAC,6,Sun,1:00PM,1,-9.3%,-1.0,-24,-25.0
2018,DAL,JAX,6,Sun,4:25PM,1,-4.5%,3.0,33,36.0
2018,DEN,LAR,6,Sun,4:05PM,1,-2.0%,7.0,-3,4.0
2018,GB,SF,6,Mon,8:15PM,1,6.5%,-9.0,3,-6.0
2018,HOU,BUF,6,Sun,1:00PM,1,1.7%,-10.5,7,-3.5
2018,IND,NYJ,6,Sun,1:00PM,0,-2.2%,2.5,-8,-5.5
2018,JAX,DAL,6,Sun,4:25PM,0,6.6%,-3.0,-33,-36.0
2018,KC,NE,6,Sun,8:20PM,0,19.6%,3.5,-3,0.5
2018,LAC,CLE,6,Sun,1:00PM,0,9.7%,1.0,24,25.0
2018,LAR,DEN,6,Sun,4:05PM,0,29.1%,-7.0,3,-4.0
2018,MIA,CHI,6,Sun,1:00PM,1,7.0%,7.5,3,10.5
2018,MIN,ARI,6,Sun,1:00PM,1,-3.0%,-10.0,10,0.0
2018,NE,KC,6,Sun,8:20PM,1,12.4%,-3.5,3,-0.5
2018,NYG,PHI,6,Thu,8:20PM,1,-9.1%,1.5,-21,-19.5
2018,NYJ,IND,6,Sun,1:00PM,1,-4.3%,-2.5,8,5.5
2018,OAK,SEA,6,Sun,1:00PM,1,-11.7%,3.0,-24,-21.0
2018,PHI,NYG,6,Thu,8:20PM,0,0.7%,-1.5,21,19.5
2018,PIT,CIN,6,Sun,1:00PM,0,11.9%,1.5,7,8.5
2018,SEA,OAK,6,Sun,1:00PM,0,2.6%,-3.0,24,21.0
2018,SF,GB,6,Mon,8:15PM,0,-20.2%,9.0,-3,6.0
2018,TB,ATL,6,Sun,1:00PM,0,-13.6%,3.0,-5,-2.0
2018,TEN,BAL,6,Sun,4:25PM,1,-3.7%,2.5,-21,-18.5
2018,WAS,CAR,6,Sun,1:00PM,1,-4.1%,1.0,6,7.0
