Season,Team,Opponent,Week,Day,Time,Home_Team,WDVOA,Betting Spread,Scoring Margin,SRD
2019,ARI,SF,11,Sun,4:05PM,0,-12.8%,10.0,-10,0.0
2019,ATL,CAR,11,Sun,1:00PM,0,-19.4%,3.5,26,29.5
2019,BAL,HOU,11,Sun,1:00PM,1,23.8%,-4.0,34,30.0
2019,BUF,MIA,11,Sun,1:00PM,0,-10.3%,-7.0,17,10.0
2019,CAR,ATL,11,Sun,1:00PM,1,-0.2%,-3.5,-26,-29.5
2019,CHI,LAR,11,Sun,8:20PM,0,-1.3%,5.0,-10,-5.0
2019,CIN,OAK,11,Sun,4:25PM,0,-42.4%,13.0,-7,6.0
2019,CLE,PIT,11,Thu,8:20PM,1,-11.5%,-3.0,14,11.0
2019,DAL,DET,11,Sun,1:00PM,0,27.3%,-7.5,8,0.5
2019,DEN,MIN,11,Sun,1:00PM,0,-4.2%,10.0,-4,6.0
2019,DET,DAL,11,Sun,1:00PM,1,0.8%,7.5,-8,-0.5
2019,HOU,BAL,11,Sun,1:00PM,0,9.3%,4.0,-34,-30.0
2019,IND,JAX,11,Sun,1:00PM,1,2.5%,-2.5,20,17.5
2019,JAX,IND,11,Sun,1:00PM,0,3.1%,2.5,-20,-17.5
2019,KC,LAC,11,Mon,8:15PM,0,26.7%,-5.5,7,1.5
2019,LAC,KC,11,Mon,8:15PM,1,-0.9%,5.5,-7,-1.5
2019,LAR,CHI,11,Sun,8:20PM,1,1.8%,-5.0,10,5.0
2019,MIA,BUF,11,Sun,1:00PM,1,-48.9%,7.0,-17,-10.0
2019,MIN,DEN,11,Sun,1:00PM,1,22.7%,-10.0,4,-6.0
2019,NE,PHI,11,Sun,4:25PM,0,34.9%,-4.5,7,2.5
2019,NO,TB,11,Sun,1:00PM,0,18.3%,-5.0,17,12.0
2019,NYJ,WAS,11,Sun,1:00PM,0,-31.1%,1.0,17,18.0
2019,OAK,CIN,11,Sun,4:25PM,1,6.2%,-13.0,7,-6.0
2019,PHI,NE,11,Sun,4:25PM,1,8.3%,4.5,-7,-2.5
2019,PIT,CLE,11,Thu,8:20PM,0,-0.5%,3.0,-14,-11.0
2019,SF,ARI,11,Sun,4:05PM,1,30.5%,-10.0,10,0.0
2019,TB,NO,11,Sun,1:00PM,1,-6.6%,5.0,-17,-12.0
2019,WAS,NYJ,11,Sun,1:00PM,1,-31.3%,-1.0,-17,-18.0
