Season,Team,Opponent,Week,Day,Time,Home_Team,WDVOA,Betting Spread,Scoring Margin,SRD
2017,ARI,SF,9,Sun,4:05PM,0,-28.6%,-2.5,10,7.5
2017,ATL,CAR,9,Sun,1:00PM,0,-4.6%,-3.0,-3,-6.0
2017,BAL,TEN,9,Sun,1:00PM,0,11.7%,3.0,-3,0.0
2017,BUF,NYJ,9,Thu,8:25PM,0,13.2%,-3.0,-13,-16.0
2017,CAR,ATL,9,Sun,1:00PM,1,8.4%,3.0,3,6.0
2017,CIN,JAC,9,Sun,1:00PM,0,-6.2%,6.0,-16,-10.0
2017,DAL,KC,9,Sun,4:25PM,1,14.7%,-2.5,11,8.5
2017,DEN,PHI,9,Sun,1:00PM,0,1.7%,7.0,-28,-21.0
2017,DET,GB,9,Mon,8:30PM,0,11.2%,-2.5,13,10.5
2017,GB,DET,9,Mon,8:30PM,1,3.3%,2.5,-13,-10.5
2017,HOU,IND,9,Sun,1:00PM,1,17.9%,-6.0,-6,-12.0
2017,IND,HOU,9,Sun,1:00PM,0,-37.2%,6.0,6,12.0
2017,JAC,CIN,9,Sun,1:00PM,1,18.1%,-6.0,16,10.0
2017,KC,DAL,9,Sun,4:25PM,0,21.1%,2.5,-11,-8.5
2017,LARM,NYG,9,Sun,1:00PM,0,27.6%,-5.5,34,28.5
2017,MIA,OAK,9,Sun,8:30PM,1,-34.5%,3.0,-3,0.0
2017,NO,TB,9,Sun,1:00PM,1,21.7%,-7.0,20,13.0
2017,NYG,LARM,9,Sun,1:00PM,1,-20.1%,5.5,-34,-28.5
2017,NYJ,BUF,9,Thu,8:25PM,1,-23.0%,3.0,13,16.0
2017,OAK,MIA,9,Sun,8:30PM,0,-1.1%,-3.0,3,0.0
2017,PHI,DEN,9,Sun,1:00PM,1,22.6%,-7.0,28,21.0
2017,SEA,WAS,9,Sun,4:05PM,1,13.5%,-8.0,-3,-11.0
2017,SF,ARI,9,Sun,4:05PM,1,-31.2%,2.5,-10,-7.5
2017,TB,NO,9,Sun,1:00PM,0,-12.4%,7.0,-20,-13.0
2017,TEN,BAL,9,Sun,1:00PM,1,-4.0%,-3.0,3,0.0
2017,WAS,SEA,9,Sun,4:05PM,0,8.1%,8.0,3,11.0
