Season,Team,Opponent,Week,Day,Time,Home_Team,WDVOA,Betting Spread,Scoring Margin,SRD,WDVOA Delta,EGO,Spread to EGO Diff,Margin to EGO Diff,Target Spreads,Make Pick,Pick,Pick Right
2017,ARI,SF,9,Sun,4:05PM,0,-28.6%,-2.5,10,7.5,2.599999999999998,-1.65,-4.15,11.65,"[[5.5, 3.0], [0.0, -2.0]]",0,,0
2017,ATL,CAR,9,Sun,1:00PM,0,-4.6%,-3.0,-3,-6.0,-13.0,-5.05,-8.05,2.05,"[[9.0, 6.5], [3.5, 1.5]]",0,,1
2017,BAL,TEN,9,Sun,1:00PM,0,11.7%,3.0,-3,0.0,15.7,1.26,4.26,-4.26,"[[2.5, 0.0], [-3.0, -5.0]]",0,,1
2017,BUF,NYJ,9,Thu,8:25PM,0,13.2%,-3.0,-13,-16.0,36.2,5.93,2.9299999999999997,-18.93,"[[-2.0, -4.5], [-7.5, -9.5]]",1,BUF,0
2017,CAR,ATL,9,Sun,1:00PM,1,8.4%,3.0,3,6.0,13.0,5.05,8.05,-2.05,"[[-1.5, -3.5], [-6.5, -9.0]]",0,,1
2017,CIN,JAC,9,Sun,1:00PM,0,-6.2%,6.0,-16,-10.0,-24.3,-7.45,-1.4500000000000002,-8.55,"[[11.0, 9.0], [6.0, 4.0]]",1,JAC,1
2017,DAL,KC,9,Sun,4:25PM,1,14.7%,-2.5,11,8.5,-6.400000000000002,0.82,-1.6800000000000002,10.18,"[[3.0, 0.5], [-2.5, -4.5]]",1,KC,0
2017,DEN,PHI,9,Sun,1:00PM,0,1.7%,7.0,-28,-21.0,-20.900000000000002,-6.73,0.2699999999999996,-21.27,"[[10.5, 8.0], [5.0, 3.0]]",0,,0
2017,DET,GB,9,Mon,8:30PM,0,11.2%,-2.5,13,10.5,7.8999999999999995,-0.48,-2.98,13.48,"[[4.0, 2.0], [-1.0, -3.0]]",1,GB,0
2017,GB,DET,9,Mon,8:30PM,1,3.3%,2.5,-13,-10.5,-7.8999999999999995,0.48,2.98,-13.48,"[[3.0, 1.0], [-2.0, -4.0]]",1,GB,0
2017,HOU,IND,9,Sun,1:00PM,1,17.9%,-6.0,-6,-12.0,55.1,13.75,7.75,-19.75,"[[-10.0, -12.0], [-15.0, -17.5]]",0,,0
2017,IND,HOU,9,Sun,1:00PM,0,-37.2%,6.0,6,12.0,-55.1,-13.75,-7.75,19.75,"[[17.5, 15.0], [12.0, 10.0]]",0,,0
2017,JAC,CIN,9,Sun,1:00PM,1,18.1%,-6.0,16,10.0,24.3,7.45,1.4500000000000002,8.55,"[[-4.0, -6.0], [-9.0, -11.0]]",1,JAC,1
2017,KC,DAL,9,Sun,4:25PM,0,21.1%,2.5,-11,-8.5,6.400000000000002,-0.82,1.6800000000000002,-10.18,"[[4.5, 2.5], [-0.5, -3.0]]",1,KC,0
2017,LARM,NYG,9,Sun,1:00PM,0,27.6%,-5.5,34,28.5,47.7,8.63,3.130000000000001,25.369999999999997,"[[-5.0, -7.0], [-10.0, -12.5]]",1,LARM,1
2017,MIA,OAK,9,Sun,8:30PM,1,-34.5%,3.0,-3,0.0,-33.4,-5.29,-2.29,2.29,"[[9.0, 7.0], [4.0, 1.5]]",1,OAK,1
2017,NO,TB,9,Sun,1:00PM,1,21.7%,-7.0,20,13.0,34.1,9.5,2.5,10.5,"[[-6.0, -8.0], [-11.0, -13.0]]",1,NO,1
2017,NYG,LARM,9,Sun,1:00PM,1,-20.1%,5.5,-34,-28.5,-47.7,-8.63,-3.130000000000001,-25.369999999999997,"[[12.5, 10.0], [7.0, 5.0]]",1,LARM,1
2017,NYJ,BUF,9,Thu,8:25PM,1,-23.0%,3.0,13,16.0,-36.2,-5.93,-2.9299999999999997,18.93,"[[9.5, 7.5], [4.5, 2.0]]",1,BUF,0
2017,OAK,MIA,9,Sun,8:30PM,0,-1.1%,-3.0,3,0.0,33.4,5.29,2.29,-2.29,"[[-1.5, -4.0], [-7.0, -9.0]]",1,OAK,1
2017,PHI,DEN,9,Sun,1:00PM,1,22.6%,-7.0,28,21.0,20.900000000000002,6.73,-0.2699999999999996,21.27,"[[-3.0, -5.0], [-8.0, -10.5]]",0,,0
2017,SEA,WAS,9,Sun,4:05PM,1,13.5%,-8.0,-3,-11.0,5.4,3.4,-4.6,-6.4,"[[0.5, -2.0], [-5.0, -7.0]]",0,,1
2017,SF,ARI,9,Sun,4:05PM,1,-31.2%,2.5,-10,-7.5,-2.599999999999998,1.65,4.15,-11.65,"[[2.0, -0.0], [-3.0, -5.5]]",0,,0
2017,TB,NO,9,Sun,1:00PM,0,-12.4%,7.0,-20,-13.0,-34.1,-9.5,-2.5,-10.5,"[[13.0, 11.0], [8.0, 6.0]]",1,NO,1
2017,TEN,BAL,9,Sun,1:00PM,1,-4.0%,-3.0,3,0.0,-15.7,-1.26,-4.26,4.26,"[[5.0, 3.0], [-0.0, -2.5]]",0,,1
2017,WAS,SEA,9,Sun,4:05PM,0,8.1%,8.0,3,11.0,-5.4,-3.4,4.6,6.4,"[[7.0, 5.0], [2.0, -0.5]]",0,,1
