Season,Team,Opponent,Week,Day,Time,Home_Team,WDVOA,Betting Spread,Scoring Margin,SRD
2018,ARI,KC,10,Sun,1:00PM,0,-32.5%,16.5,-12,4.5
2018,ATL,CLE,10,Sun,1:00PM,0,-2.9%,-5.5,-12,-17.5
2018,BUF,NYJ,10,Sun,1:00PM,0,-39.2%,7.0,31,38.0
2018,CAR,PIT,10,Thu,8:20PM,0,24.5%,3.5,-31,-27.5
2018,CHI,DET,10,Sun,1:00PM,1,22.4%,-7.5,12,4.5
2018,CIN,NO,10,Sun,1:00PM,1,0.4%,6.0,-37,-31.0
2018,CLE,ATL,10,Sun,1:00PM,1,-22.1%,5.5,12,17.5
2018,DAL,PHI,10,Sun,8:20PM,0,-11.3%,7.5,7,14.5
2018,DET,CHI,10,Sun,1:00PM,0,-19.3%,7.5,-12,-4.5
2018,GB,MIA,10,Sun,4:25PM,1,4.5%,-11.0,19,8.0
2018,IND,JAX,10,Sun,1:00PM,1,4.4%,-3.0,3,0.0
2018,JAX,IND,10,Sun,1:00PM,0,-4.2%,3.0,-3,0.0
2018,KC,ARI,10,Sun,1:00PM,1,43.2%,-16.5,12,-4.5
2018,LAC,OAK,10,Sun,4:05PM,0,21.4%,-10.5,14,3.5
2018,LAR,SEA,10,Sun,4:25PM,1,29.7%,-10.0,5,-5.0
2018,MIA,GB,10,Sun,4:25PM,0,4.3%,11.0,-19,-8.0
2018,NE,TEN,10,Sun,1:00PM,0,16.7%,-6.5,-24,-30.5
2018,NO,CIN,10,Sun,1:00PM,0,15.4%,-6.0,37,31.0
2018,NYG,SF,10,Mon,8:15PM,0,-13.3%,3.0,4,7.0
2018,NYJ,BUF,10,Sun,1:00PM,1,-14.3%,-7.0,-31,-38.0
2018,OAK,LAC,10,Sun,4:05PM,1,-30.0%,10.5,-14,-3.5
2018,PHI,DAL,10,Sun,8:20PM,1,-6.1%,-7.5,-7,-14.5
2018,PIT,CAR,10,Thu,8:20PM,1,10.4%,-3.5,31,27.5
2018,SEA,LAR,10,Sun,4:25PM,0,12.6%,10.0,-5,5.0
2018,SF,NYG,10,Mon,8:15PM,1,-18.0%,-3.0,-4,-7.0
2018,TB,WAS,10,Sun,1:00PM,1,-21.6%,-3.5,-13,-16.5
2018,TEN,NE,10,Sun,1:00PM,1,-9.3%,6.5,24,30.5
2018,WAS,TB,10,Sun,1:00PM,0,-5.8%,3.5,13,16.5
