Season,Game,Week,Day,Time,WDVOA,Betting Spread,Scoring Margin,SRD,WDVOA Delta,EGO,Spread to EGO Diff,Margin to EGO Diff,Target Spreads,Make Pick,Pick,Pick Right
2018,ARI @ KC,10,Sun,1:00PM,-32.5%,16.5,-12,4.5,-75.7,-17.7,-1.1999999999999993,5.699999999999999,"[[21.5, 19.0], [16.0, 14.0]]",0,,0
2018,ATL @ CLE,10,Sun,1:00PM,-2.9%,-5.5,-12,-17.5,19.200000000000003,2.05,-3.45,-14.05,"[[1.5, -0.5], [-3.5, -6.0]]",1,CLE,1
2018,BUF @ NYJ,10,Sun,1:00PM,-39.2%,7.0,31,38.0,-24.900000000000002,-7.57,-0.5700000000000003,38.57,"[[11.5, 9.0], [6.0, 4.0]]",0,,0
2018,CAR @ PIT,10,Thu,8:20PM,24.5%,3.5,-31,-27.5,14.1,0.9,4.4,-31.9,"[[3.0, 0.5], [-2.5, -4.5]]",0,,0
2018,DAL @ PHI,10,Sun,8:20PM,-11.3%,7.5,7,14.5,-5.200000000000001,-3.36,4.140000000000001,10.36,"[[7.0, 5.0], [2.0, -0.5]]",0,,1
2018,DET @ CHI,10,Sun,1:00PM,-19.3%,7.5,-12,-4.5,-41.7,-11.06,-3.5600000000000005,-0.9399999999999995,"[[15.0, 12.5], [9.5, 7.5]]",1,CHI,1
2018,JAX @ IND,10,Sun,1:00PM,-4.2%,3.0,-3,0.0,-8.600000000000001,-4.1,-1.0999999999999996,1.0999999999999996,"[[8.0, 5.5], [2.5, 0.5]]",0,,1
2018,LAC @ OAK,10,Sun,4:05PM,21.4%,-10.5,14,3.5,51.4,9.51,-0.9900000000000002,4.49,"[[-6.0, -8.0], [-11.0, -13.0]]",0,,0
2018,MIA @ GB,10,Sun,4:25PM,4.3%,11.0,-19,-8.0,-0.20000000000000018,-2.27,8.73,-16.73,"[[6.0, 4.0], [1.0, -1.5]]",0,,0
2018,NE @ TEN,10,Sun,1:00PM,16.7%,-6.5,-24,-30.5,26.0,3.59,-2.91,-27.59,"[[0.0, -2.0], [-5.0, -7.5]]",1,TEN,1
2018,NO @ CIN,10,Sun,1:00PM,15.4%,-6.0,37,31.0,15.0,1.1,-4.9,35.9,"[[2.5, 0.5], [-2.5, -5.0]]",0,,0
2018,NYG @ SF,10,Mon,8:15PM,-13.3%,3.0,4,7.0,4.699999999999999,-1.19,1.81,5.1899999999999995,"[[5.0, 2.5], [-0.5, -2.5]]",1,NYG,1
2018,SEA @ LAR,10,Sun,4:25PM,12.6%,10.0,-5,5.0,-17.1,-5.92,4.08,0.9199999999999999,"[[9.5, 7.5], [4.5, 2.0]]",0,,1
2018,WAS @ TB,10,Sun,1:00PM,-5.8%,3.5,13,16.5,15.8,1.28,4.78,11.72,"[[2.5, 0.0], [-3.0, -5.0]]",0,,1
