Season,Team,Opponent,Week,Day,Time,Home_Team,WDVOA,Betting Spread,Scoring Margin,SRD
2012,ARI,MIN,7,Sun,1:05PM,0,-9.2%,6.5,-7,-0.5
2012,BAL,HOU,7,Sun,1:02PM,0,14.7%,6.5,-30,-23.5
2012,BUF,TEN,7,Sun,1:02PM,1,-16.5%,-4.5,-1,-5.5
2012,CAR,DAL,7,Sun,1:03PM,1,-6.4%,2.5,-5,-2.5
2012,CHI,DET,7,Mon,8:40PM,1,28.9%,-6.5,6,-0.5
2012,CIN,PIT,7,Sun,8:30PM,1,-10.7%,-1.0,-7,-8.0
2012,CLE,IND,7,Sun,1:02PM,0,-21.8%,1.0,-4,-3.0
2012,DAL,CAR,7,Sun,1:03PM,0,-3.3%,-2.5,5,2.5
2012,DET,CHI,7,Mon,8:40PM,0,-2.4%,6.5,-6,0.5
2012,GB,STL,7,Sun,1:00PM,0,31.9%,-5.0,10,5.0
2012,HOU,BAL,7,Sun,1:02PM,1,15.2%,-6.5,30,23.5
2012,IND,CLE,7,Sun,1:02PM,1,-20.0%,-1.0,4,3.0
2012,JAC,OAK,7,Sun,4:25PM,0,-33.4%,6.0,-3,3.0
2012,MIN,ARI,7,Sun,1:05PM,1,8.0%,-6.5,7,0.5
2012,NE,NYJ,7,Sun,4:25PM,1,27.5%,-10.5,3,-7.5
2012,NO,TB,7,Sun,1:02PM,0,-6.3%,-1.5,7,5.5
2012,NYG,WAS,7,Sun,1:03PM,1,30.1%,-6.5,4,-2.5
2012,NYJ,NE,7,Sun,4:25PM,0,-1.4%,10.5,-3,7.5
2012,OAK,JAC,7,Sun,4:25PM,1,-16.4%,-6.0,3,-3.0
2012,PIT,CIN,7,Sun,8:30PM,0,-1.9%,1.0,7,8.0
2012,SEA,SF,7,Thu,8:29PM,0,16.2%,7.5,-7,0.5
2012,SF,SEA,7,Thu,8:29PM,1,25.4%,-7.5,7,-0.5
2012,STL,GB,7,Sun,1:00PM,1,-7.5%,5.0,-10,-5.0
2012,TB,NO,7,Sun,1:02PM,1,-1.1%,1.5,-7,-5.5
2012,TEN,BUF,7,Sun,1:02PM,0,-32.7%,4.5,1,5.5
2012,WAS,NYG,7,Sun,1:03PM,0,-0.4%,6.5,-4,2.5
