Team,Opponent,Week,Day,Date,Time,Home_Team,Unnamed: 7,Points For,Points Against,YdsW,TOW,YdsL,TOL,WDVOA,Betting Spread
ARI,SEA,14,Sun,December 10,4:05PM,1,boxscore,27,21,345,1,348,3,-27.8%,3.5
ATL,TB,14,Sun,December 10,1:02PM,0,boxscore,17,6,280,1,272,2,-18.2%,-3.0
BAL,KC,14,Sun,December 10,1:00PM,0,boxscore,20,10,376,1,276,3,30.7%,3.0
BUF,NYJ,14,Sun,December 10,4:15PM,0,boxscore,31,13,318,1,275,3,-13.1%,3.5
CAR,NYG,14,Sun,December 10,1:02PM,1,boxscore,13,27,307,0,463,3,5.5%,2.5
CHI,STL,14,Mon,December 11,8:30PM,0,boxscore,42,27,372,0,433,1,30.6%,-6.5
CIN,OAK,14,Sun,December 10,1:03PM,1,boxscore,27,10,439,4,223,2,11.5%,-10.5
CLE,PIT,14,Thu,December 7,8:04PM,0,boxscore,7,27,528,1,294,2,-15.4%,7.5
DAL,NO,14,Sun,December 10,8:21PM,1,boxscore,17,42,536,0,347,2,28.5%,-6.5
DEN,SD,14,Sun,December 10,4:15PM,0,boxscore,20,48,419,1,328,1,3.9%,7.0
DET,MIN,14,Sun,December 10,1:03PM,1,boxscore,20,30,328,2,280,6,-29.7%,-1.0
GB,SF,14,Sun,December 10,4:06PM,0,boxscore,30,19,420,0,340,3,-8.8%,4.0
HOU,TEN,14,Sun,December 10,1:02PM,1,boxscore,20,26,418,2,240,0,-11.5%,-1.5
IND,JAC,14,Sun,December 10,1:03PM,0,boxscore,17,44,447,1,339,1,24.5%,-1.0
JAC,IND,14,Sun,December 10,1:03PM,1,boxscore,44,17,447,1,339,1,21.8%,1.0
KC,BAL,14,Sun,December 10,1:00PM,1,boxscore,10,20,376,1,276,3,9.0%,-3.0
MIA,NE,14,Sun,December 10,1:02PM,1,boxscore,21,0,315,0,189,3,-1.6%,3.0
MIN,DET,14,Sun,December 10,1:03PM,0,boxscore,30,20,328,2,280,6,-4.5%,1.0
NE,MIA,14,Sun,December 10,1:02PM,0,boxscore,0,21,315,0,189,3,23.8%,-3.0
NO,DAL,14,Sun,December 10,8:21PM,0,boxscore,42,17,536,0,347,2,6.6%,6.5
NYG,CAR,14,Sun,December 10,1:02PM,0,boxscore,27,13,307,0,463,3,17.7%,-2.5
NYJ,BUF,14,Sun,December 10,4:15PM,1,boxscore,13,31,318,1,275,3,-10.1%,-3.5
OAK,CIN,14,Sun,December 10,1:03PM,0,boxscore,10,27,439,4,223,2,-23.3%,10.5
PHI,WAS,14,Sun,December 10,1:03PM,0,boxscore,21,19,263,1,415,2,16.5%,-2.0
PIT,CLE,14,Thu,December 7,8:04PM,1,boxscore,27,7,528,1,294,2,-2.1%,-7.5
SD,DEN,14,Sun,December 10,4:15PM,1,boxscore,48,20,419,1,328,1,30.0%,-7.0
SEA,ARI,14,Sun,December 10,4:05PM,0,boxscore,21,27,345,1,348,3,-14.9%,-3.5
SF,GB,14,Sun,December 10,4:06PM,1,boxscore,19,30,420,0,340,3,-20.7%,-4.0
STL,CHI,14,Mon,December 11,8:30PM,1,boxscore,27,42,372,0,433,1,-7.7%,6.5
TB,ATL,14,Sun,December 10,1:02PM,1,boxscore,6,17,280,1,272,2,-24.8%,3.0
TEN,HOU,14,Sun,December 10,1:02PM,0,boxscore,26,20,418,2,240,0,-7.4%,1.5
WAS,PHI,14,Sun,December 10,1:03PM,1,boxscore,19,21,263,1,415,2,-9.5%,2.0
