Team,Opponent,Year,Week,Home Team,Spread,Team DVOA,DVOA Diff,DVOA EGO,DVOA EGO to Spread Diff,Line For Rating,Opp Line Against Rating,Opp Line Against Rating EGO Adj,Opp Line Against Rating Correlation,Line Against Rating,Opp Line For Rating,Opp Line For Rating EGO Adj,Opp Line For Rating Correlation,Rushing For Rating,Opp Rushing Against Rating,Opp Rushing Against Rating EGO Adj,Opp Rushing Against Rating Correlation,Rushing Against Rating,Opp Rushing For Rating,Opp Rushing For Rating EGO Adj,Opp Rushing For Rating Correlation,Passing For Rating,Opp Passing Against Rating,Opp Passing Against Rating EGO Adj,Opp Passing Against Rating Correlation,Passing Against Rating,Opp Passing For Rating,Opp Passing For Rating EGO Adj,Opp Passing For Rating Correlation,DVOA EGO Pick,DVOA Pick Right,Game Scoring Margin,Spread to Result Difference,Spread Result Class
GNB,CAR,2008,13,1,-3.0,13.3,-2.299999999999999,1.71,-1.29,36.0,74.0,0.3935536078649591,0.2802763427005752,53.0,48.0,4.323780564263313,0.3747078842772994,34.0,57.0,1.5555380121229794,0.14169035044574246,24.0,64.0,-1.4504608084966009,0.21533536633532024,46.0,76.0,-1.5286781255248894,0.2206646414793654,79.0,30.0,4.632144221512501,0.45918117496396693,-1,1,-4,-7.0,-1
HOU,JAX,2008,13,1,-3.0,-10.8,-3.9,1.39,-1.61,33.0,32.0,2.0415849661685908,0.3015409986979573,47.0,48.0,-0.8478362573099485,0.5791324907332625,41.0,53.0,-0.9196816811808333,0.4660620604655281,37.0,36.0,-1.4191022561032893,0.6055505278420886,65.0,63.0,-1.6527039243887351,0.4839061503818133,63.0,36.0,0.0,0.08606282377809905,-1,-1,13,10.0,1
IND,CLE,2008,13,0,-4.0,10.8,23.6,2.67,-1.33,30.0,85.0,0.0,0.01897370656221088,85.0,27.0,-1.7512266928361133,-0.19589011773689088,0.0,21.0,-11.060198608899686,-0.637510913393569,30.0,31.0,-3.0038666402326193,-0.45209952302560635,61.0,43.0,0.3970781309251299,-0.11386983801651036,71.0,20.0,0.0,0.39163115194290743,-1,0,4,0.0,0
JAX,HOU,2008,13,0,3.0,-6.9,3.9,-1.39,1.61,48.0,47.0,0.0,0.03114499172267693,32.0,33.0,0.08242055226192013,0.20592030280788215,36.0,37.0,0.7561547698044091,0.6744015292823936,53.0,41.0,-4.602402879267098,0.6510978207948839,36.0,63.0,0.0,0.016334901162094656,63.0,65.0,4.690470025744762,-0.44733158408251483,1,-1,-13,-10.0,-1
KAN,OAK,2008,13,0,3.5,-35.9,-17.4,-5.66,-2.16,0.0,27.0,-12.922706072070948,-0.3195825632700813,29.0,54.0,0.0,-0.152525139423116,42.0,6.0,-7.707400000000004,-0.12819659138566203,1.0,51.0,-5.576574009382183,0.3955157238377368,29.0,72.0,-9.253699176726107,0.4972183035220082,26.0,0.0,-17.09040429338104,-0.5557716295643158,-1,-1,7,10.5,1
MIA,STL,2008,13,0,-7.0,4.1,57.3,9.88,2.8800000000000012,67.0,12.0,0.0,-0.061678797302689964,53.0,45.0,0.0,0.2709712988150549,39.0,4.0,4.002554787547551,0.2166546143362844,72.0,11.0,0.0,-0.031340528186217215,58.0,43.0,-1.2812905474555376,0.2321674442256923,26.0,20.0,0.0,-0.07309518983711372,1,-1,4,-3.0,-1
MIN,CHI,2008,13,1,-5.0,-0.5,-6.6,0.84,-4.16,73.0,65.0,0.0,-0.016769487982954495,29.0,48.0,0.0,0.16754672015277888,69.0,86.0,5.5023380035026275,-0.25776252419936424,96.0,44.0,3.4122631370999645,-0.31097253269679326,24.0,22.0,0.0,-0.07596403402701378,38.0,33.0,0.9440005439216745,-0.21248843675621173,-1,-1,20,15.0,1
NOR,TAM,2008,13,0,3.5,12.3,-5.899999999999999,-3.37,0.1299999999999999,42.0,74.0,-4.180911159513764,0.4522515793993509,94.0,54.0,-0.7735856418259877,0.14136723776032553,16.0,66.0,-4.059436245405712,0.5192692276487582,56.0,42.0,3.024191811088862,0.5191671524542507,100.0,94.0,3.556640576565408,-0.1431276985319485,31.0,49.0,-1.2986973306860792,0.22956081077767493,1,1,-3,0.5,1
NWE,PIT,2008,13,1,-2.5,-0.4,-19.8,-1.88,-4.38,48.0,18.0,-0.7545148262025165,-0.18406810221346745,18.0,94.0,0.0,0.05928265532010894,61.0,100.0,-0.11157636542025706,0.12284024694863455,66.0,27.0,2.1302853005068854,-0.2187399004873659,51.0,100.0,0.0,-0.1704917606657075,52.0,36.0,0.12546927348662607,-0.21059276351513245,-1,1,-23,-25.5,-1
NYG,WAS,2008,13,0,-4.0,41.6,33.40000000000001,4.73,0.7300000000000004,79.0,38.0,3.510580820244125,0.11303192938859671,83.0,33.0,-2.671438391038686,-0.45730267178013845,100.0,77.0,6.172076075629001,-0.2850886701556152,82.0,75.0,13.588359218859107,-0.3025552824068272,35.0,86.0,0.0,0.02093822284320121,78.0,32.0,0.0,-0.0007466040543564478,1,1,16,12.0,1
NYJ,DEN,2008,13,1,-8.0,12.9,19.2,6.01,-1.99,85.0,97.0,10.55461977186312,-0.2194488764993254,59.0,42.0,3.768123186731371,-0.3491111546816874,61.0,22.0,0.0,-0.011046260217600898,89.0,36.0,3.2429623824451452,0.30110045325741286,40.0,31.0,-2.896609522974396,-0.49837373073977703,27.0,74.0,0.0,-0.01940708665904165,-1,1,-17,-25.0,-1
OAK,KAN,2008,13,1,-3.5,-18.5,17.4,5.66,2.16,54.0,29.0,7.29528319159699,0.31601210786694284,27.0,0.0,2.361547277936965,0.10656502466694431,51.0,1.0,10.584480994152047,0.39367957641822576,6.0,42.0,-0.5450315509797412,0.15354428132022868,0.0,26.0,0.12767424431676355,0.14727127419921787,72.0,29.0,0.3037066087813032,0.11122277857584228,1,-1,-7,-10.5,-1
PHI,ARI,2008,13,1,-3.0,21.4,2.5,2.68,-0.31999999999999984,100.0,65.0,-3.3218652849740935,0.13888855722366517,71.0,54.0,-2.40143143700897,-0.228119831590741,18.0,77.0,-3.8516990818442167,0.3309893297122361,67.0,3.0,1.723587165578318,0.228958288575071,64.0,55.0,-2.074457853713932,0.5557777745312278,79.0,94.0,0.0,-0.07744312296692073,-1,-1,28,25.0,1
PIT,NWE,2008,13,0,2.5,19.4,19.8,1.88,4.38,94.0,18.0,10.94240557966662,0.7860141466782945,18.0,48.0,1.546360418751215,0.5701251365866892,27.0,66.0,0.0,0.03520291598054999,100.0,61.0,0.0,-0.0158585732499227,36.0,52.0,1.6596165064633737,-0.1697074301475896,100.0,51.0,-2.8666643220007852,0.6719923312861584,1,1,23,25.5,1
SDG,ATL,2008,13,1,-6.5,2.2,-8.5,0.45,-6.05,48.0,83.0,-0.523541555246549,0.2774757072783396,74.0,45.0,1.1739225528863422,-0.5892850533971232,19.0,46.0,1.7726531245154282,-0.43136660710114555,63.0,84.0,0.0,-0.6333871128017838,59.0,36.0,1.6719912651835689,-0.10337800292964391,0.0,40.0,2.852630136986301,0.19705402229574662,-1,1,-6,-12.5,-1
SEA,DAL,2008,13,0,12.0,-21.1,-16.400000000000002,-5.46,6.54,60.0,68.0,-7.068515179392833,0.7150449647825295,50.0,82.0,-9.4615210355987,0.5623567056541591,37.0,68.0,-1.6078213818942206,0.3778176111349103,44.0,39.0,-0.22653742156012413,0.5088486670087388,0.0,72.0,-3.5873166537223984,0.5720325826012579,6.0,53.0,-0.49209880427941943,0.1739704207631778,1,-1,-25,-13.0,-1
SFO,BUF,2008,13,0,6.5,-15.0,-6.800000000000002,-3.55,2.95,39.0,47.0,-2.3900277564124,0.355124389700863,3.0,36.0,1.2564189189189188,0.293084279552944,27.0,52.0,-3.047985448798298,0.4038488460966438,63.0,32.0,-2.815208985178445,0.22815846784614716,40.0,56.0,-2.2713135840659078,-0.16405089691551544,22.0,41.0,0.0,-0.010262225190832737,1,1,7,13.5,1
STL,MIA,2008,13,1,7.0,-53.2,-57.3,-9.88,-2.8800000000000012,45.0,53.0,-5.298393514000448,0.12884018001193961,12.0,67.0,-6.300784658691061,0.1426576266932734,11.0,72.0,0.0,0.13519667996825407,4.0,39.0,0.0,-0.01472025487625904,20.0,26.0,-13.431872085276483,-0.6298719630449509,43.0,58.0,-2.56929454663978,-0.2095765278733878,-1,-1,-4,3.0,1
TAM,NOR,2008,13,1,-3.5,18.2,5.899999999999999,3.37,-0.1299999999999999,54.0,94.0,0.0,-0.09757370553480826,74.0,42.0,0.0,-0.002004602207537401,42.0,56.0,0.0,-0.0958932555216052,66.0,16.0,-1.3174132405457373,-0.3606112407512102,49.0,31.0,1.2271432692134367,-0.3924779372259827,94.0,100.0,0.0,0.24134219951800157,-1,1,3,-0.5,-1
TEN,DET,2008,13,0,-11.0,25.4,72.9,13.28,2.28,73.0,0.0,10.053358607616746,0.317770489920843,100.0,48.0,1.1046388261851074,0.7081925005743257,53.0,0.0,10.58547284512259,0.43140775086292443,63.0,5.0,7.064400098243892,0.2652459167758448,27.0,45.0,2.2603974997957375,-0.20877294164992174,79.0,26.0,3.796212040300471,0.1207039270593334,1,1,37,26.0,1
WAS,NYG,2008,13,1,4.0,8.2,-33.40000000000001,-4.73,-0.7300000000000004,33.0,83.0,2.508732841904809,-0.5823920080585557,38.0,79.0,0.0,-0.022401397156079344,75.0,82.0,-1.3044276502450356,-0.12970100659865902,77.0,100.0,0.0,0.20233104251289796,32.0,78.0,-3.9818360234776238,0.1929879058530535,86.0,35.0,-4.181430712858091,-0.533042917739248,-1,1,-16,-12.0,-1
ARI,STL,2008,14,1,-14.5,7.5,58.7,13.56,-0.9399999999999996,53.0,22.0,3.731180891120176,0.24638795256717783,70.0,42.0,5.748766944631068,0.5017988756004099,0.0,14.0,15.175583787053833,0.47484446109105516,75.0,18.0,3.89480043873012,0.23792286613933492,92.0,45.0,0.0,0.04455437849257682,51.0,20.0,2.66313736164036,0.1975287322183205,-1,-1,24,9.5,1
ATL,NOR,2008,14,0,3.0,12.9,1.3000000000000007,-1.91,1.09,50.0,95.0,-4.613271551909278,0.458634150478608,87.0,50.0,2.0667952674897183,0.3717452293361739,89.0,59.0,1.0584040577017984,0.5108971123100465,57.0,14.0,0.0,0.028628910990475508,41.0,42.0,0.0,0.07780792160407828,43.0,100.0,-3.525195260663506,0.27280731021125176,1,-1,-4,-1.0,-1
BAL,WAS,2008,14,1,-6.5,32.1,22.9,6.74,0.2400000000000002,56.0,35.0,10.732542242703532,0.4506312609225065,59.0,36.0,4.976169805641553,0.1092186389299408,80.0,81.0,1.9836132663928199,0.11654670657720068,93.0,75.0,-0.03084612042351509,0.19193881050392647,23.0,74.0,0.4373140863886036,0.43978128793079213,92.0,34.0,0.0,0.0003622862524570447,1,1,14,7.5,1
BUF,MIA,2008,14,1,-2.0,-11.4,-12.7,-0.42,-2.42,42.0,59.0,-1.6305836721746432,0.15196581096263892,46.0,61.0,-6.439414470932659,0.6273680071353526,40.0,76.0,-6.479144806743323,0.6134783709154887,64.0,47.0,0.0,-0.09384866649578127,41.0,33.0,-0.020790172932003692,0.13237742140876335,61.0,56.0,-3.86622709163347,0.4271543233512418,-1,1,-13,-15.0,-1
CAR,TAM,2008,14,1,-3.0,16.2,-3.6999999999999993,1.43,-1.57,50.0,68.0,0.0,-0.09934495618220164,73.0,53.0,-1.5562485086074673,0.5730495648267707,68.0,77.0,-3.3935491563715967,0.3983863112650687,61.0,50.0,0.7324335803195465,0.1846082479700751,30.0,82.0,-5.934945285093455,0.30670859870454553,66.0,44.0,1.0598799179721365,-0.22207432051189063,-1,-1,15,12.0,1
CHI,JAX,2008,14,1,-6.5,2.5,10.6,4.31,-2.1900000000000004,50.0,32.0,0.03175650037322675,0.1449775380932542,62.0,44.0,0.0,-0.08276781639995094,47.0,59.0,-1.3056884525085821,0.1736893601629207,83.0,42.0,-0.275265941816043,0.25694068903336326,30.0,62.0,0.0,0.33266212459995326,25.0,39.0,0.0,0.2176731880628754,-1,-1,13,6.5,1
CIN,IND,2008,14,0,13.5,-28.5,-38.5,-9.77,3.73,19.0,89.0,-1.0743795024353204,-0.3053010145878515,6.0,36.0,-9.51200328107911,-0.26482064617010426,2.0,41.0,0.0,-0.04371865399276392,43.0,4.0,0.0,-0.11394949755997841,8.0,78.0,-6.076300182481756,0.2147573529798449,48.0,56.0,0.0,-0.22295583094600296,1,-1,-32,-18.5,-1
CLE,TEN,2008,14,0,13.5,-10.4,-40.6,-10.17,3.33,25.0,100.0,0.0,0.04027605574892192,81.0,78.0,6.160156498032997,-0.31101563952666694,35.0,75.0,2.8888836920162255,-0.22214438338205897,34.0,74.0,4.5426714654100895,-0.2880110488911641,17.0,82.0,0.0,0.018802169098660206,51.0,26.0,4.005054984839569,0.2467583322117733,1,-1,-19,-5.5,-1
DAL,PIT,2008,14,0,4.0,1.7,-20.5,-6.27,-2.27,94.0,24.0,0.0,-0.06675480595856345,73.0,100.0,0.0,0.005291037575066958,43.0,100.0,6.437661188980181,-0.24500639806075325,76.0,36.0,0.0,-0.0182036654974345,59.0,100.0,0.0,0.08928685626393665,66.0,35.0,0.0,-0.04793154494937582,-1,1,-7,-3.0,-1
DEN,KAN,2008,14,1,-9.0,-1.8,31.2,8.36,-0.6400000000000006,44.0,35.0,-16.25937209683589,-0.7779540212753783,100.0,0.0,-18.399965433009175,-0.3539525206470985,41.0,13.0,-19.006004776119397,-0.492174082516922,31.0,49.0,0.0,0.02084024878488222,79.0,34.0,-2.518118396837286,0.346875322713324,29.0,28.0,-7.858034029167855,-0.28168475896204676,-1,1,7,-2.0,-1
DET,MIN,2008,14,1,10.5,-52.0,-57.8,-9.99,0.5099999999999998,47.0,32.0,-2.559118806545847,0.21063373416467007,0.0,75.0,0.0,0.08595110252922292,2.0,98.0,-0.22616827245092175,-0.2380802646574558,0.0,77.0,0.29853693181818386,-0.2993919178850234,24.0,46.0,-3.591771438450898,0.1804103745213109,49.0,26.0,0.0,-0.03215937705333448,1,1,-4,6.5,1
GNB,HOU,2008,14,1,-7.0,13.7,21.2,6.4,-0.5999999999999996,39.0,54.0,2.601879255164386,0.30240502372719974,54.0,39.0,7.568658613711108,0.4064346327671449,42.0,45.0,2.666369124622678,0.1784944501432051,33.0,46.0,1.0218181818181824,0.19682597572772448,50.0,57.0,0.5378758989797641,0.19798262445107576,79.0,64.0,-5.966249135147599,0.5130690357766237,-1,1,-3,-10.0,-1
HOU,GNB,2008,14,0,7.0,-7.5,-21.2,-6.4,0.5999999999999996,39.0,54.0,0.2331158970006495,0.33803271614853625,54.0,39.0,3.753515909207362,0.6505356070524583,46.0,33.0,4.178395127827602,0.399036722201219,45.0,42.0,-0.5682666957081715,0.5278598705339128,64.0,79.0,-6.001229648671803,0.5911839172841284,57.0,50.0,0.0,0.21144249031877524,1,1,3,10.0,1
IND,CIN,2008,14,1,-13.5,10.0,38.5,9.77,-3.73,36.0,6.0,0.0,-0.0074420049560228775,89.0,19.0,-2.9455187715845366,-0.26590963548074725,4.0,43.0,-4.441316551973923,-0.6021329459928167,41.0,2.0,-8.50445043405208,-0.35598268743160033,56.0,48.0,0.6122385695492278,-0.19645418868447023,78.0,8.0,0.0,0.35349705364605394,-1,-1,32,18.5,1
JAX,CHI,2008,14,0,6.5,-8.1,-10.6,-4.31,2.1900000000000004,44.0,62.0,0.0,-0.013815222363512156,32.0,50.0,-1.5250627766236127,0.13289031455757108,42.0,83.0,-8.224383887714694,0.6513369331606332,59.0,47.0,-3.9979371369632553,0.6226096919821498,39.0,25.0,0.0,0.056780028567432125,62.0,30.0,-2.7603304182241364,-0.28613506771016306,1,-1,-13,-6.5,-1
KAN,DEN,2008,14,0,9.0,-33.0,-31.2,-8.36,0.6400000000000006,0.0,100.0,0.0,-0.09555807178631398,35.0,44.0,0.0,0.014694683239446917,49.0,31.0,-1.2427325944427083,0.14516848117623848,13.0,41.0,-0.8017147653403871,0.3590798104081761,28.0,29.0,1.8250404478060513,0.42866862161424035,34.0,79.0,1.897492796871786,-0.29752067568694324,1,1,-7,2.0,1
MIA,BUF,2008,14,0,2.0,1.3,12.7,0.42,2.42,61.0,46.0,0.0,-0.0802926924815898,59.0,42.0,0.0,0.36925275873834146,47.0,64.0,-2.756421469697871,0.1475224409690156,76.0,40.0,-2.1212820011725615,-0.12187189168393596,56.0,61.0,-3.114526617127545,0.1771074137806045,33.0,41.0,0.0,-0.0742663033663521,1,1,13,15.0,1
MIN,DET,2008,14,0,-10.5,5.8,57.8,9.99,-0.5099999999999998,75.0,0.0,0.0,-0.04363884218897353,32.0,47.0,0.0,0.16549862421710737,77.0,0.0,-6.323126385809308,-0.4080821495174455,98.0,2.0,-1.9377603066826943,-0.2805984289443355,26.0,49.0,3.3675784753363223,0.24805652896119637,46.0,24.0,1.1552324240567908,-0.12928394960549142,-1,1,4,-6.5,-1
NOR,ATL,2008,14,1,-3.0,11.6,-1.3000000000000007,1.91,-1.09,50.0,87.0,-5.053225702366957,0.40345078783153193,95.0,50.0,0.1375460399954802,0.17132543693756297,14.0,57.0,0.204494823966602,0.5221819974055554,59.0,89.0,-8.381202308556395,0.4588635811766706,100.0,43.0,-0.019328963966434465,-0.22154557129375108,42.0,41.0,0.47472088390623934,0.21482372585262996,-1,-1,4,1.0,1
NWE,SEA,2008,14,0,-7.5,-4.8,22.4,2.42,-5.08,47.0,38.0,-1.753380595826033,-0.31950014753640893,14.0,56.0,1.7945561819850582,0.2794832857328871,65.0,52.0,4.045056079826734,0.2953624047498948,67.0,38.0,1.5903535914269202,-0.18558974122150437,48.0,0.0,6.788615826014587,0.2116181721449024,54.0,5.0,-17.504824621471467,-0.38686707524946273,-1,1,3,-4.5,-1
NYG,PHI,2008,14,1,-7.0,39.7,9.000000000000004,3.99,-3.01,83.0,73.0,2.825641102942881,0.10078796631063139,81.0,92.0,12.685104684422765,-0.44221659128352175,100.0,79.0,6.914296712278198,-0.3237287848181468,87.0,31.0,3.4758353696652824,-0.3816704736838445,40.0,74.0,0.0,-0.011491471543304755,73.0,65.0,0.0,-0.08698243440037003,-1,1,-6,-13.0,-1
NYJ,SFO,2008,14,0,-5.0,6.1,26.1,3.2,-1.7999999999999998,78.0,6.0,0.0,-0.0018966935506919413,59.0,44.0,2.8632518137140206,-0.3394739559780799,66.0,65.0,3.8913664965986436,-0.12451985959400967,90.0,26.0,3.7492339224149642,0.14475794946901815,42.0,26.0,-7.814627627262787,-0.540499270071769,16.0,37.0,2.863761734670513,0.19182647262915747,-1,1,-10,-15.0,-1
OAK,SDG,2008,14,0,9.0,-20.5,-20.6,-6.29,2.71,53.0,70.0,-2.0384623270117883,0.12496178643853491,35.0,44.0,0.0,0.06435992044033212,57.0,66.0,-2.778740533541799,0.22509991909379815,17.0,20.0,0.0,0.04959099790206877,0.0,5.0,2.8128226382291817,0.20370660759214457,74.0,55.0,0.0,0.023090948298592186,1,-1,-27,-18.0,-1
PHI,NYG,2008,14,0,7.0,30.7,-9.000000000000004,-3.99,3.01,92.0,81.0,0.0,-0.04063816466419298,73.0,83.0,-0.6218079028086851,-0.10453181962842181,31.0,87.0,-4.700838902973036,0.2787230893362967,79.0,100.0,-10.705961983790047,0.4368088867570114,65.0,73.0,-5.474012252666645,0.43215931715732503,74.0,40.0,-1.148895175029736,-0.4709742726057504,1,1,6,13.0,1
PIT,DAL,2008,14,1,-4.0,22.2,20.5,6.27,2.27,100.0,73.0,-2.814505247912468,0.8269874570668726,24.0,94.0,-5.787309498706028,0.43789860902544075,36.0,76.0,0.0,0.027387057798277305,100.0,43.0,0.0,-0.09265527358913223,35.0,66.0,0.0,0.029574132252492474,100.0,59.0,-2.1438681504437316,0.45823485527026486,1,1,7,3.0,1
SDG,OAK,2008,14,1,-9.0,0.1,20.6,6.29,-2.71,44.0,35.0,4.390439733638045,0.37419202336049745,70.0,53.0,2.064537253983131,-0.508543694866735,20.0,17.0,-2.8619016740250114,-0.3502403243999553,66.0,57.0,2.903298181701981,-0.2872609881068196,55.0,74.0,0.0,0.026017691942014934,5.0,0.0,4.253845125407778,0.1495986275493506,-1,-1,27,18.0,1
SEA,NWE,2008,14,1,7.5,-27.2,-22.4,-2.42,5.08,56.0,14.0,11.948351192859324,0.7126108481668838,38.0,47.0,4.37737693969752,0.6897184573645156,38.0,67.0,-0.7900404712004025,0.4750280832785423,52.0,65.0,-6.252079845148804,0.4900344730566759,5.0,54.0,0.5726957732317537,0.5625681009108129,0.0,48.0,-0.4207272282076353,0.3441139350035725,1,1,-3,4.5,1
SFO,NYJ,2008,14,1,5.0,-20.0,-26.1,-3.2,1.7999999999999998,44.0,59.0,-1.6861610205831923,0.215969677228002,6.0,78.0,-3.9681394257834484,0.3095520937592391,26.0,90.0,-5.775415957368075,0.369517323137854,65.0,66.0,-3.3506055090135543,0.20824655214778343,37.0,16.0,-5.225617649535453,-0.32992005112254125,26.0,42.0,0.0,0.025426495047585644,1,1,10,15.0,1
STL,ARI,2008,14,0,14.5,-51.2,-58.7,-13.56,0.9399999999999996,42.0,70.0,0.0,0.02831433733908979,22.0,53.0,0.0,-0.07925290886144407,18.0,75.0,0.0,0.04325571848656076,14.0,0.0,0.0,-0.040044947198056936,20.0,51.0,-2.036467511094127,-0.5912404336253214,45.0,92.0,4.710518800571162,-0.25701595518941295,1,-1,-24,-9.5,-1
TAM,CAR,2008,14,0,3.0,19.9,3.6999999999999993,-1.43,1.57,53.0,73.0,0.0,-0.048048375362091764,68.0,50.0,0.0,-0.006320327088547194,50.0,61.0,0.0,-0.08436224390528847,77.0,68.0,5.1399030538051385,-0.38901048449727893,44.0,66.0,5.825067712045616,-0.4091423324381525,82.0,30.0,3.4045952553861056,0.2560069536338814,1,-1,-15,-12.0,-1
TEN,CLE,2008,14,1,-13.5,30.2,40.6,10.17,-3.33,78.0,81.0,-4.4421396044406105,0.47707489497153466,100.0,25.0,9.407686439131218,0.5042852763953959,74.0,34.0,8.436639184777231,0.5697961285504523,75.0,35.0,5.252986870897148,0.4066361793926734,26.0,51.0,3.7333917753193715,-0.2850019691344256,82.0,17.0,7.825478164916748,0.2684321738900486,-1,-1,19,5.5,1
WAS,BAL,2008,14,0,6.5,9.2,-22.9,-6.74,-0.2400000000000002,36.0,59.0,-3.1570552212117082,-0.45215666072718624,35.0,56.0,0.0,0.0315795269576387,75.0,93.0,0.0,-0.07226946250267471,81.0,80.0,-8.75674334797848,0.34149747824458576,34.0,92.0,-6.11194704948781,0.21102243149696803,74.0,23.0,-7.144319387658074,-0.538282352835491,-1,1,-14,-7.5,-1
ARI,MIN,2008,15,1,-3.5,9.0,4.6,3.1,-0.3999999999999999,51.0,34.0,3.5310020943626688,0.3335243556035424,71.0,80.0,-4.74388037585204,0.45474649454111965,0.0,100.0,-9.775503845887322,0.5380730860498477,77.0,82.0,-4.052621054919422,0.3039107369413001,95.0,49.0,0.0,0.05390268645304272,51.0,27.0,3.153227276711366,0.2827182438311967,-1,1,-21,-24.5,-1
ATL,TAM,2008,15,1,-4.5,11.1,-5.700000000000001,1.02,-3.48,46.0,59.0,4.834427753934184,0.39851751447579786,88.0,51.0,2.0634240144324334,0.3907450405346587,90.0,62.0,0.6680459598089783,0.4481993202383302,51.0,51.0,0.0,0.02260091040783145,48.0,86.0,-0.891041498584447,0.20439167254239718,44.0,50.0,2.9560371618306123,0.3041609999224936,-1,1,3,-1.5,-1
BAL,PIT,2008,15,1,-3.0,32.1,9.700000000000003,4.13,1.13,56.0,20.0,12.790397388727897,0.4178658527075522,63.0,100.0,-1.0742219471947188,0.17718196956191126,87.0,100.0,0.0,0.07734721441041546,96.0,36.0,4.606966185859543,0.12187332833130698,23.0,100.0,-8.727119245229488,0.45434733373675157,92.0,36.0,0.0,-0.042823226930555014,1,-1,-4,-7.0,-1
BUF,NYJ,2008,15,0,8.0,-14.3,-17.5,-5.68,2.3200000000000003,41.0,56.0,-1.6058884297520644,0.15027975682748218,42.0,77.0,-11.511432540625519,0.6316325133042389,41.0,90.0,-9.203289473684205,0.5863545576973855,63.0,64.0,0.0,-0.08842306397566974,37.0,14.0,3.698295446379379,0.2415290722208354,64.0,41.0,-0.6135515241203429,0.4255734059540632,1,1,-4,4.0,1
CAR,DEN,2008,15,1,-7.5,18.3,22.2,6.6,-0.9000000000000004,59.0,100.0,4.952946074864586,-0.1574400028769748,73.0,44.0,2.7610894418291814,0.5569558834324216,89.0,34.0,3.63008419944744,0.2818351465972965,62.0,48.0,1.6298986560916484,0.166523578537452,31.0,34.0,6.017542961827194,0.31750266961823737,59.0,83.0,5.104750841395708,-0.201160509000466,-1,-1,20,12.5,1
CHI,NOR,2008,15,1,-3.0,4.6,-10.0,0.14,-2.86,54.0,95.0,-3.820090560002304,0.1677647830136063,63.0,46.0,0.0,0.00769357259836765,48.0,60.0,-0.9285454182297084,0.164037387849438,82.0,26.0,2.3854725459317594,0.2616485958345041,33.0,35.0,0.0,0.12688494521321586,32.0,100.0,0.0,0.2214297391137905,-1,0,3,0.0,0
CIN,WAS,2008,15,1,6.5,-32.6,-41.8,-6.52,-0.01999999999999957,18.0,37.0,-7.413898985561694,-0.12724955544067068,3.0,33.0,-10.685109866341296,-0.28679025860173923,4.0,78.0,-5.613173014560941,-0.15839096611142792,47.0,73.0,-3.6293981335247647,-0.2611321734546697,11.0,80.0,-6.542640572964215,0.1541180921141027,44.0,36.0,0.0,0.017749615974991792,-1,-1,7,13.5,1
CLE,PHI,2008,15,0,16.0,-12.6,-44.6,-10.93,5.07,23.0,76.0,0.4604216763158089,0.1621922660359533,81.0,85.0,3.3995511028269667,-0.12496552566476078,31.0,80.0,2.026900343642609,-0.11216508249589101,25.0,37.0,0.826612145316481,-0.10506151039492477,18.0,81.0,0.0,0.04667238359358801,56.0,65.0,-1.200020719594816,0.2243391956793206,1,-1,-20,-4.0,-1
DAL,NYG,2008,15,1,-3.0,0.4,-35.30000000000001,-5.13,-8.129999999999999,100.0,83.0,0.0,-0.04588793033932637,68.0,77.0,0.0,-0.011021906270122762,45.0,83.0,3.1570008460236894,-0.17529207656166546,78.0,100.0,0.0,-0.043707598848121115,60.0,74.0,0.7534774844720493,0.12396558482125986,70.0,39.0,0.0,-0.07773873625872252,-1,-1,12,9.0,1
DEN,CAR,2008,15,0,7.5,-3.9,-22.2,-6.6,0.9000000000000004,44.0,73.0,2.97661773341164,-0.7105776271686043,100.0,59.0,-1.9098776604658934,-0.2242324701489487,48.0,62.0,-2.066478230664739,-0.3541703081320014,34.0,89.0,0.0,0.01553198812441976,83.0,59.0,-8.10725023400937,0.3907666032535228,34.0,31.0,-6.76817057845365,-0.288489086837854,1,-1,-20,-12.5,-1
DET,IND,2008,15,0,17.0,-48.0,-60.8,-13.95,3.0500000000000007,49.0,90.0,-9.009887040460054,0.2352789100834468,0.0,46.0,0.0,-0.17694089976489275,4.0,44.0,-8.97411333875859,-0.286474091592132,0.0,3.0,0.0,-0.31349498418084104,27.0,81.0,-8.214239242005535,0.2627269884799092,53.0,61.0,0.0,0.041249188997948286,1,1,-10,7.0,1
GNB,JAX,2008,15,0,-2.5,13.1,22.9,2.52,0.020000000000000014,39.0,32.0,4.264886660854399,0.24151908948340464,54.0,44.0,3.0124819903453375,0.21248713836748967,45.0,60.0,0.48066002209577086,0.12110418381874175,32.0,46.0,1.2242920521049614,0.27363924041862536,55.0,62.0,0.0,0.09689628678804253,63.0,40.0,2.1202644985027224,0.524289669873843,1,-1,-4,-6.5,-1
HOU,TEN,2008,15,1,3.0,-7.0,-37.7,-5.64,-2.64,41.0,100.0,-4.405753883235135,0.3543145475380265,56.0,74.0,-9.166270038083436,0.6748531020801739,53.0,81.0,-3.4309168131224332,0.4700281714933389,46.0,89.0,-7.708364451238582,0.5407961750683437,74.0,87.0,0.0,0.6755899381988586,52.0,27.0,0.0,0.06820630959762604,-1,-1,1,4.0,1
