Team,Opponent,Week,Day,Date,Time,Home_Team,Unnamed: 7,Points For,Points Against,YdsW,TOW,YdsL,TOL,WDVOA,Betting Spread
ARI,CLE,15,Sun,December 18,4:15PM,1,boxscore,20,17,363,1,333,1,-17.7%,-6.5
ATL,JAC,15,Thu,December 15,8:29PM,1,boxscore,41,14,373,0,207,4,20.5%,-13.5
BAL,SD,15,Sun,December 18,8:30PM,0,boxscore,14,34,415,0,290,2,26.2%,-2.5
BUF,MIA,15,Sun,December 18,1:02PM,1,boxscore,23,30,448,3,404,3,-21.8%,-1.5
CAR,HOU,15,Sun,December 18,1:03PM,0,boxscore,28,13,316,0,358,3,-1.5%,6.0
CHI,SEA,15,Sun,December 18,1:03PM,1,boxscore,14,38,286,1,221,5,12.7%,-3.5
CIN,STL,15,Sun,December 18,1:00PM,0,boxscore,20,13,283,1,305,0,4.8%,-7.0
CLE,ARI,15,Sun,December 18,4:15PM,0,boxscore,17,20,363,1,333,1,-15.2%,6.5
DAL,TB,15,Sat,December 17,8:29PM,0,boxscore,31,15,399,1,190,1,5.1%,-7.0
DEN,NE,15,Sun,December 18,4:16PM,1,boxscore,23,41,451,0,393,3,-0.2%,7.5
DET,OAK,15,Sun,December 18,4:05PM,0,boxscore,28,27,432,1,477,1,7.5%,-1.5
GB,KC,15,Sun,December 18,1:03PM,0,boxscore,14,19,438,0,315,0,26.5%,-11.5
HOU,CAR,15,Sun,December 18,1:03PM,1,boxscore,13,28,316,0,358,3,30.5%,-6.0
IND,TEN,15,Sun,December 18,1:03PM,1,boxscore,27,13,287,1,388,3,-41.7%,6.5
JAC,ATL,15,Thu,December 15,8:29PM,0,boxscore,14,41,373,0,207,4,-11.2%,13.5
KC,GB,15,Sun,December 18,1:03PM,1,boxscore,19,14,438,0,315,0,-16.5%,11.5
MIA,BUF,15,Sun,December 18,1:02PM,0,boxscore,30,23,448,3,404,3,1.4%,1.5
MIN,NO,15,Sun,December 18,1:05PM,1,boxscore,20,42,573,2,207,1,-20.0%,7.5
NE,DEN,15,Sun,December 18,4:16PM,0,boxscore,41,23,451,0,393,3,20.7%,-7.5
NO,MIN,15,Sun,December 18,1:05PM,0,boxscore,42,20,573,2,207,1,17.3%,-7.5
NYG,WAS,15,Sun,December 18,1:02PM,1,boxscore,10,23,300,2,324,3,7.5%,-6.0
NYJ,PHI,15,Sun,December 18,4:16PM,0,boxscore,19,45,420,4,241,4,19.9%,3.0
OAK,DET,15,Sun,December 18,4:05PM,1,boxscore,27,28,432,1,477,1,-10.5%,1.5
PHI,NYJ,15,Sun,December 18,4:16PM,1,boxscore,45,19,420,4,241,4,3.6%,-3.0
PIT,SF,15,Mon,December 19,9:00PM,0,boxscore,3,20,287,0,389,4,32.4%,3.0
SD,BAL,15,Sun,December 18,8:30PM,1,boxscore,34,14,415,0,290,2,3.6%,2.5
SEA,CHI,15,Sun,December 18,1:03PM,0,boxscore,38,14,286,1,221,5,1.1%,3.5
SF,PIT,15,Mon,December 19,9:00PM,1,boxscore,20,3,287,0,389,4,15.1%,-3.0
STL,CIN,15,Sun,December 18,1:00PM,1,boxscore,13,20,283,1,305,0,-38.6%,7.0
TB,DAL,15,Sat,December 17,8:29PM,1,boxscore,15,31,399,1,190,1,-22.3%,7.0
TEN,IND,15,Sun,December 18,1:03PM,0,boxscore,13,27,287,1,388,3,7.9%,-6.5
WAS,NYG,15,Sun,December 18,1:02PM,0,boxscore,23,10,300,2,324,3,-13.9%,6.0
