Game,EGO,Spread,Spread Target,Pick
CIN @ MIA,5.2,-3.0,"[-1.5, -3.5]",CIN
TEN @ STL,-1.26,-3.0,"[-0.0, -2.5]",
KC @ BUF,3.29,-4.5,"[-5.0, -7.0]",
ATL @ CAR,-8.98,8.0,"[7.5, 5.5]",
MIN @ DAL,-7.83,8.5,"[11.5, 9.5]",
SD @ WAS,3.47,0.0,"[0.0, -2.0]",SD
NO @ NYJ,4.87,-5.5,"[-6.5, -8.5]",
PHI @ OAK,-0.12,1.0,"[4.0, 1.5]",
TB @ SEA,-12.71,14.5,"[16.5, 14.0]",TB
BAL @ CLE,-1.94,-1.0,"[0.5, -2.0]",CLE
PIT @ NE,-4.66,5.5,"[8.5, 6.0]",
IND @ HOU,9.32,-1.0,"[-5.5, -8.0]",
CHI @ GB,-1.87,9.5,"[5.5, 3.5]",
