Season,Game,Week,Day,Time,WDVOA,Betting Spread,Scoring Margin,SRD,WDVOA Delta,EGO,Spread to EGO Diff,Margin to EGO Diff,Target Spreads,Make Pick,Pick,Pick Right
2013,ATL @ CAR,9,Sun,1:03PM,-8.0%,8.0,-24,-16.0,-31.6,-8.98,-0.9800000000000004,-15.02,"[[12.5, 10.5], [7.5, 5.5]]",0,,1
2013,BAL @ CLE,9,Sun,4:25PM,-8.4%,-1.0,-6,-7.0,1.299999999999999,-1.94,-2.94,-4.0600000000000005,"[[5.5, 3.5], [0.5, -2.0]]",1,CLE,1
2013,CHI @ GB,9,Mon,8:40PM,21.2%,9.5,7,16.5,1.5999999999999979,-1.87,7.63,8.870000000000001,"[[5.5, 3.5], [0.5, -2.0]]",0,,1
2013,CIN @ MIA,9,Thu,8:29PM,22.8%,-3.0,-2,-5.0,33.0,5.2,2.2,-7.2,"[[-1.5, -3.5], [-6.5, -9.0]]",1,CIN,0
2013,IND @ HOU,9,Sun,8:30PM,26.2%,-1.0,3,2.0,50.599999999999994,9.32,8.32,-6.32,"[[-5.5, -8.0], [-11.0, -13.0]]",0,,1
2013,KC @ BUF,9,Sun,1:02PM,17.3%,-4.5,10,5.5,24.700000000000003,3.29,-1.21,6.71,"[[0.5, -2.0], [-5.0, -7.0]]",0,,0
2013,MIN @ DAL,9,Sun,1:03PM,-13.9%,8.5,-4,4.5,-26.1,-7.83,0.6699999999999999,3.83,"[[11.5, 9.5], [6.5, 4.0]]",0,,1
2013,NO @ NYJ,9,Sun,1:04PM,20.3%,-5.5,-6,-11.5,31.6,4.87,-0.6299999999999999,-10.870000000000001,"[[-1.0, -3.5], [-6.5, -8.5]]",0,,1
2013,PHI @ OAK,9,Sun,4:05PM,-12.2%,1.0,29,30.0,9.5,-0.12,0.88,29.12,"[[4.0, 1.5], [-1.5, -3.5]]",0,,1
2013,PIT @ NE,9,Sun,4:25PM,-4.0%,5.5,-24,-18.5,-11.2,-4.66,0.8399999999999999,-19.34,"[[8.5, 6.0], [3.0, 1.0]]",0,,0
2013,SD @ WAS,9,Sun,1:03PM,1.2%,0.0,-6,-6.0,25.5,3.47,3.47,-9.47,"[[0.0, -2.0], [-5.0, -7.0]]",1,SD,0
2013,TB @ SEA,9,Sun,4:05PM,-17.7%,14.5,-3,11.5,-49.900000000000006,-12.71,1.7899999999999991,9.71,"[[16.5, 14.0], [11.0, 9.0]]",1,TB,1
2013,TEN @ STL,9,Sun,1:00PM,-10.0%,-3.0,7,4.0,4.4,-1.26,-4.26,8.26,"[[5.0, 3.0], [-0.0, -2.5]]",0,,0
