Season,Team,Opponent,Week,Day,Time,Home_Team,WDVOA,Betting Spread,Scoring Margin,SRD
2013,ATL,CAR,9,Sun,1:03PM,0,-8.0%,8.0,-24,-16.0
2013,BAL,CLE,9,Sun,4:25PM,0,-8.4%,-1.0,-6,-7.0
2013,BUF,KC,9,Sun,1:02PM,1,-7.4%,4.5,-10,-5.5
2013,CAR,ATL,9,Sun,1:03PM,1,23.6%,-8.0,24,16.0
2013,CHI,GB,9,Mon,8:40PM,0,21.2%,9.5,7,16.5
2013,CIN,MIA,9,Thu,8:29PM,0,22.8%,-3.0,-2,-5.0
2013,CLE,BAL,9,Sun,4:25PM,1,-9.7%,1.0,6,7.0
2013,DAL,MIN,9,Sun,1:03PM,1,12.2%,-8.5,4,-4.5
2013,GB,CHI,9,Mon,8:40PM,1,19.6%,-9.5,-7,-16.5
2013,HOU,IND,9,Sun,8:30PM,1,-24.4%,1.0,-3,-2.0
2013,IND,HOU,9,Sun,8:30PM,0,26.2%,-1.0,3,2.0
2013,KC,BUF,9,Sun,1:02PM,0,17.3%,-4.5,10,5.5
2013,MIA,CIN,9,Thu,8:29PM,1,-10.2%,3.0,2,5.0
2013,MIN,DAL,9,Sun,1:03PM,0,-13.9%,8.5,-4,4.5
2013,NE,PIT,9,Sun,4:25PM,1,7.2%,-5.5,24,18.5
2013,NO,NYJ,9,Sun,1:04PM,0,20.3%,-5.5,-6,-11.5
2013,NYJ,NO,9,Sun,1:04PM,1,-11.3%,5.5,6,11.5
2013,OAK,PHI,9,Sun,4:05PM,1,-21.7%,-1.0,-29,-30.0
2013,PHI,OAK,9,Sun,4:05PM,0,-12.2%,1.0,29,30.0
2013,PIT,NE,9,Sun,4:25PM,0,-4.0%,5.5,-24,-18.5
2013,SD,WAS,9,Sun,1:03PM,0,1.2%,0.0,-6,-6.0
2013,SEA,TB,9,Sun,4:05PM,1,32.2%,-14.5,3,-11.5
2013,STL,TEN,9,Sun,1:00PM,1,-14.4%,3.0,-7,-4.0
2013,TB,SEA,9,Sun,4:05PM,0,-17.7%,14.5,-3,11.5
2013,TEN,STL,9,Sun,1:00PM,0,-10.0%,-3.0,7,4.0
2013,WAS,SD,9,Sun,1:03PM,1,-24.3%,-0.0,6,6.0
