Game,EGO,Spread,Spread Target,Pick
CAR @ STL,-3.84,2.5,"[2.5, 0.0]",STL
WAS @ DET,-1.3,3.0,"[5.0, 3.0]",WAS
GB @ NYJ,-3.77,6.0,"[7.5, 5.5]",GB
JAC @ DAL,-7.8,6.5,"[6.5, 4.0]",DAL
MIA @ CIN,0.23,1.0,"[3.5, 1.5]",
DEN @ SF,-5.92,2.5,"[4.5, 2.0]",SF
BUF @ KC,-11.9,7.0,"[10.5, 8.0]",
TEN @ SD,0.16,6.0,"[3.5, 1.5]",
MIN @ NE,-7.7,5.5,"[6.0, 4.0]",NE
SEA @ OAK,2.27,2.0,"[1.5, -1.0]",
TB @ ARI,1.55,3.0,"[2.0, -0.0]",
PIT @ NO,2.79,1.0,"[1.0, -1.5]",PIT
HOU @ IND,-5.24,5.5,"[9.0, 6.5]",
