Season,Team,Opponent,Week,Day,Time,Home_Team,WDVOA,Betting Spread,Scoring Margin,SRD
2010,ARI,TB,8,Sun,4:15PM,1,-31.6%,-3.0,-3,-6.0
2010,BUF,KC,8,Sun,1:08PM,0,-25.0%,7.0,-3,4.0
2010,CAR,STL,8,Sun,1:00PM,0,-28.2%,2.5,-10,-7.5
2010,CIN,MIA,8,Sun,1:06PM,1,-3.8%,-1.0,-8,-9.0
2010,DAL,JAC,8,Sun,1:05PM,1,1.9%,-6.5,-18,-24.5
2010,DEN,SF,8,Sun,1:07PM,0,-24.5%,2.5,-8,-5.5
2010,DET,WAS,8,Sun,1:02PM,1,-9.6%,-3.0,12,9.0
2010,GB,NYJ,8,Sun,1:03PM,0,11.5%,6.0,9,15.0
2010,HOU,IND,8,Mon,8:41PM,0,-0.3%,5.5,-13,-7.5
2010,IND,HOU,8,Mon,8:41PM,1,13.6%,-5.5,13,7.5
2010,JAC,DAL,8,Sun,1:05PM,0,-24.1%,6.5,18,24.5
2010,KC,BUF,8,Sun,1:08PM,1,20.8%,-7.0,3,-4.0
2010,MIA,CIN,8,Sun,1:06PM,0,7.3%,1.0,8,9.0
2010,MIN,NE,8,Sun,4:15PM,0,0.0%,5.5,-10,-4.5
2010,NE,MIN,8,Sun,4:15PM,1,25.5%,-5.5,10,4.5
2010,NO,PIT,8,Sun,8:30PM,1,4.9%,-1.0,10,9.0
2010,NYJ,GB,8,Sun,1:03PM,1,18.6%,-6.0,-9,-15.0
2010,OAK,SEA,8,Sun,4:15PM,1,-20.1%,-2.0,30,28.0
2010,PIT,NO,8,Sun,8:30PM,0,27.4%,1.0,-10,-9.0
2010,SD,TEN,8,Sun,4:05PM,1,12.6%,-6.0,8,2.0
2010,SEA,OAK,8,Sun,4:15PM,0,0.1%,2.0,-30,-28.0
2010,SF,DEN,8,Sun,1:07PM,1,-7.4%,-2.5,8,5.5
2010,STL,CAR,8,Sun,1:00PM,1,-20.8%,-2.5,10,7.5
2010,TB,ARI,8,Sun,4:15PM,0,-14.6%,3.0,3,6.0
2010,TEN,SD,8,Sun,4:05PM,0,23.4%,6.0,-8,-2.0
2010,WAS,DET,8,Sun,1:02PM,0,-5.4%,3.0,-12,-9.0
