Opening Spread,Team 1,Team 2,Game Time,Betting Spread
+8.0 / -8.0,ARI,NYG,-,+8.0 / -8.0
+5.0 / -5.0,ATL,DAL,-,+5.0 / -5.0
+7.0 / -7.0,BUF,CAR,-,+7.0 / -7.0
-2.0 / 2.0,CHI,CIN,-,-2.0 / 2.0
-9.0 / 9.0,GNB,CLE,-,-9.0 / 9.0
-14.5 / 14.5,IND,STL,-,-14.5 / 14.5
+6.0 / -6.0,MIN,PIT,-,+6.0 / -6.0
-6.5 / 6.5,NOR,MIA,-,-6.5 / 6.5
-15.5 / 15.5,NWE,TAM,-,-15.5 / 15.5
-6.0 / 6.0,NYJ,OAK,-,-6.0 / 6.0
-9.0 / 9.0,PHI,WAS,-,-9.0 / 9.0
-5.5 / 5.5,SDG,KAN,-,-5.5 / 5.5
+3.0 / -3.0,SFO,HOU,-,+3.0 / -3.0
