Team,Opponent,Week,Day,Date,Time,Home_Team,Unnamed: 7,Points For,Points Against,YdsW,TOW,YdsL,TOL,WDVOA,Betting Spread
ARI,STL,13,Sun,December 5,4:15PM,1,boxscore,6,19,288,1,224,2,-38.9%,3.5
ATL,TB,13,Sun,December 5,4:16PM,0,boxscore,28,24,290,2,325,1,15.4%,-3.0
BAL,PIT,13,Sun,December 5,8:30PM,1,boxscore,10,13,288,1,269,1,21.0%,-3.0
BUF,MIN,13,Sun,December 5,1:05PM,0,boxscore,14,38,387,4,239,5,-11.3%,5.0
CAR,SEA,13,Sun,December 5,4:16PM,0,boxscore,14,31,371,2,283,1,-39.6%,5.0
CHI,DET,13,Sun,December 5,1:03PM,0,boxscore,24,20,311,1,302,0,-0.2%,-5.5
CIN,NO,13,Sun,December 5,1:03PM,1,boxscore,30,34,436,1,311,0,-13.4%,7.0
CLE,MIA,13,Sun,December 5,1:02PM,0,boxscore,13,10,252,0,281,3,8.3%,6.0
DAL,IND,13,Sun,December 5,4:15PM,0,boxscore,38,35,368,0,405,4,-19.9%,5.5
DEN,KC,13,Sun,December 5,1:03PM,0,boxscore,6,10,359,1,247,1,-9.7%,8.0
DET,CHI,13,Sun,December 5,1:03PM,1,boxscore,20,24,311,1,302,0,-12.5%,5.5
GB,SF,13,Sun,December 5,1:02PM,1,boxscore,34,16,410,0,269,1,21.9%,-9.0
HOU,PHI,13,Thu,December 2,8:30PM,0,boxscore,24,34,416,1,431,2,5.8%,8.0
IND,DAL,13,Sun,December 5,4:15PM,1,boxscore,35,38,368,0,405,4,6.7%,-5.5
JAC,TEN,13,Sun,December 5,1:03PM,0,boxscore,17,6,377,0,220,2,-10.9%,3.0
KC,DEN,13,Sun,December 5,1:03PM,1,boxscore,10,6,359,1,247,1,5.2%,-8.0
MIA,CLE,13,Sun,December 5,1:02PM,1,boxscore,10,13,252,0,281,3,12.2%,-6.0
MIN,BUF,13,Sun,December 5,1:05PM,1,boxscore,38,14,387,4,239,5,-11.9%,-5.0
NE,NYJ,13,Mon,December 6,8:40PM,1,boxscore,45,3,405,0,301,3,30.5%,-4.0
NO,CIN,13,Sun,December 5,1:03PM,0,boxscore,34,30,436,1,311,0,12.7%,-7.0
NYG,WAS,13,Sun,December 5,1:02PM,1,boxscore,31,7,358,1,338,6,21.7%,-7.5
NYJ,NE,13,Mon,December 6,8:40PM,0,boxscore,3,45,405,0,301,3,16.8%,4.0
OAK,SD,13,Sun,December 5,4:05PM,0,boxscore,28,13,368,1,286,2,-13.5%,13.0
PHI,HOU,13,Thu,December 2,8:30PM,1,boxscore,34,24,416,1,431,2,27.9%,-8.0
PIT,BAL,13,Sun,December 5,8:30PM,0,boxscore,13,10,288,1,269,1,33.4%,3.0
SD,OAK,13,Sun,December 5,4:05PM,1,boxscore,13,28,368,1,286,2,22.2%,-13.0
SEA,CAR,13,Sun,December 5,4:16PM,1,boxscore,31,14,371,2,283,1,-30.2%,-5.0
SF,GB,13,Sun,December 5,1:02PM,0,boxscore,16,34,410,0,269,1,-4.0%,9.0
STL,ARI,13,Sun,December 5,4:15PM,0,boxscore,19,6,288,1,224,2,-19.0%,-3.5
TB,ATL,13,Sun,December 5,4:16PM,1,boxscore,24,28,290,2,325,1,0.9%,3.0
TEN,JAC,13,Sun,December 5,1:03PM,1,boxscore,6,17,377,0,220,2,12.7%,-3.0
WAS,NYG,13,Sun,December 5,1:02PM,0,boxscore,7,31,358,1,338,6,-14.6%,7.5
