Season,Team,Opponent,Week,Day,Time,Home_Team,WDVOA,Betting Spread,Scoring Margin,SRD,WDVOA Delta,EGO,Spread to EGO Diff,Margin to EGO Diff,Target Spreads,Make Pick,Pick,Pick Right
2016,ARI,MIN,11,Sun,1:00PM,0,-1.2%,2.0,-6,-4.0,-4.5,-3.2,-1.2000000000000002,-2.8,"[[7.0, 4.5], [1.5, -0.5]]",0,,1
2016,BAL,DAL,11,Sun,1:00PM,0,1.9%,7.0,-10,-3.0,-20.0,-6.54,0.45999999999999996,-3.46,"[[10.0, 8.0], [5.0, 3.0]]",0,,0
2016,BUF,CIN,11,Sun,1:00PM,0,8.3%,2.5,4,6.5,5.9,-0.93,1.5699999999999998,4.93,"[[4.5, 2.5], [-0.5, -3.0]]",1,BUF,1
2016,CAR,NO,11,Thu,8:25PM,1,-5.6%,-3.5,3,-0.5,-9.2,0.19,-3.31,2.81,"[[3.5, 1.5], [-1.5, -4.0]]",1,NO,1
2016,CHI,NYG,11,Sun,1:00PM,0,-7.0%,7.0,-6,1.0,-8.9,-4.16,2.84,-1.8399999999999999,"[[8.0, 5.5], [2.5, 0.5]]",1,CHI,1
2016,CIN,BUF,11,Sun,1:00PM,1,2.4%,-2.5,-4,-6.5,-5.9,0.93,-1.5699999999999998,-4.93,"[[3.0, 0.5], [-2.5, -4.5]]",1,BUF,1
2016,CLE,PIT,11,Sun,1:00PM,1,-36.4%,8.0,-15,-7.0,-41.8,-7.23,0.7699999999999996,-7.77,"[[11.0, 8.5], [5.5, 3.5]]",0,,0
2016,DAL,BAL,11,Sun,1:00PM,1,21.9%,-7.0,10,3.0,20.0,6.54,-0.45999999999999996,3.46,"[[-3.0, -5.0], [-8.0, -10.0]]",0,,0
2016,DET,JAC,11,Sun,1:00PM,1,-15.3%,-5.5,7,1.5,0.6999999999999993,2.38,-3.12,4.62,"[[1.5, -1.0], [-4.0, -6.0]]",1,JAC,0
2016,GB,WAS,11,Sun,8:30PM,0,1.5%,3.0,-18,-15.0,-7.800000000000001,-3.92,-0.9199999999999999,-14.08,"[[7.5, 5.5], [2.5, 0.0]]",0,,1
2016,HOU,OAK,11,Mon,8:30PM,0,-27.5%,6.5,-7,-0.5,-36.8,-10.06,-3.5600000000000005,3.0600000000000005,"[[14.0, 11.5], [8.5, 6.5]]",1,OAK,1
2016,IND,TEN,11,Sun,1:00PM,1,-15.2%,-3.0,7,4.0,-15.6,-1.23,-4.23,8.23,"[[5.0, 2.5], [-0.5, -2.5]]",0,,0
2016,JAC,DET,11,Sun,1:00PM,0,-16.0%,5.5,-7,-1.5,-0.6999999999999993,-2.38,3.12,-4.62,"[[6.0, 4.0], [1.0, -1.5]]",1,JAC,0
2016,KC,TB,11,Sun,1:00PM,1,4.0%,-7.0,-2,-9.0,9.6,4.31,-2.6900000000000004,-6.31,"[[-0.5, -3.0], [-6.0, -8.0]]",1,TB,1
2016,LARM,MIA,11,Sun,4:05PM,1,-8.1%,-1.0,-4,-5.0,-21.9,-2.66,-3.66,-1.3399999999999999,"[[6.5, 4.0], [1.0, -1.0]]",1,MIA,1
2016,MIA,LARM,11,Sun,4:05PM,0,13.8%,1.0,4,5.0,21.9,2.66,3.66,1.3399999999999999,"[[1.0, -1.0], [-4.0, -6.5]]",1,MIA,1
2016,MIN,ARI,11,Sun,1:00PM,1,3.3%,-2.0,6,4.0,4.5,3.2,1.2000000000000002,2.8,"[[0.5, -1.5], [-4.5, -7.0]]",0,,1
2016,NE,SF,11,Sun,4:25PM,0,20.9%,-10.5,13,2.5,38.9,6.56,-3.9400000000000004,6.44,"[[-3.0, -5.0], [-8.0, -10.5]]",1,SF,0
2016,NO,CAR,11,Thu,8:25PM,0,3.6%,3.5,-3,0.5,9.2,-0.19,3.31,-2.81,"[[4.0, 1.5], [-1.5, -3.5]]",1,NO,1
2016,NYG,CHI,11,Sun,1:00PM,1,1.9%,-7.0,6,-1.0,8.9,4.16,-2.84,1.8399999999999999,"[[-0.5, -2.5], [-5.5, -8.0]]",1,CHI,1
2016,OAK,HOU,11,Mon,8:30PM,1,9.3%,-6.5,7,0.5,36.8,10.06,3.5600000000000005,-3.0600000000000005,"[[-6.5, -8.5], [-11.5, -14.0]]",1,OAK,1
2016,PHI,SEA,11,Sun,4:25PM,0,31.3%,6.5,-11,-4.5,7.100000000000001,-0.66,5.84,-10.34,"[[4.5, 2.0], [-1.0, -3.0]]",0,,0
2016,PIT,CLE,11,Sun,1:00PM,0,5.4%,-8.0,15,7.0,41.8,7.23,-0.7699999999999996,7.77,"[[-3.5, -5.5], [-8.5, -11.0]]",0,,0
2016,SEA,PHI,11,Sun,4:25PM,1,24.2%,-6.5,11,4.5,-7.100000000000001,0.66,-5.84,10.34,"[[3.0, 1.0], [-2.0, -4.5]]",0,,0
2016,SF,NE,11,Sun,4:25PM,1,-18.0%,10.5,-13,-2.5,-38.9,-6.56,3.9400000000000004,-6.44,"[[10.5, 8.0], [5.0, 3.0]]",1,SF,0
2016,TB,KC,11,Sun,1:00PM,0,-5.6%,7.0,2,9.0,-9.6,-4.31,2.6900000000000004,6.31,"[[8.0, 6.0], [3.0, 0.5]]",1,TB,1
2016,TEN,IND,11,Sun,1:00PM,0,0.4%,3.0,-7,-4.0,15.6,1.23,4.23,-8.23,"[[2.5, 0.5], [-2.5, -5.0]]",0,,0
2016,WAS,GB,11,Sun,8:30PM,1,9.3%,-3.0,18,15.0,7.800000000000001,3.92,0.9199999999999999,14.08,"[[-0.0, -2.5], [-5.5, -7.5]]",0,,1
