Season,Team,Opponent,Week,Day,Time,Home_Team,WDVOA,Betting Spread,Scoring Margin,SRD
2011,ARI,DAL,13,Sun,4:15PM,1,-27.1%,4.5,6,10.5
2011,ATL,HOU,13,Sun,1:03PM,0,18.6%,-2.0,-7,-9.0
2011,BAL,CLE,13,Sun,4:05PM,0,21.1%,-7.0,14,7.0
2011,BUF,TEN,13,Sun,1:02PM,1,-9.4%,-1.0,-6,-7.0
2011,CAR,TB,13,Sun,1:02PM,0,-12.0%,-2.5,19,16.5
2011,CHI,KC,13,Sun,1:03PM,1,21.9%,-9.0,-7,-16.0
2011,CIN,PIT,13,Sun,1:02PM,0,7.1%,7.0,-28,-21.0
2011,CLE,BAL,13,Sun,4:05PM,1,-13.4%,7.0,-14,-7.0
2011,DAL,ARI,13,Sun,4:15PM,0,8.8%,-4.5,-6,-10.5
2011,DEN,MIN,13,Sun,1:05PM,0,-3.8%,1.5,3,4.5
2011,DET,NO,13,Sun,8:31PM,0,9.3%,9.0,-14,-5.0
2011,GB,NYG,13,Sun,4:15PM,0,25.8%,-7.0,3,-4.0
2011,HOU,ATL,13,Sun,1:03PM,1,36.7%,2.0,7,9.0
2011,IND,NE,13,Sun,1:02PM,0,-44.6%,20.5,-7,13.5
2011,JAC,SD,13,Mon,8:41PM,1,-9.1%,3.0,-24,-21.0
2011,KC,CHI,13,Sun,1:03PM,0,-23.7%,9.0,7,16.0
2011,MIA,OAK,13,Sun,1:03PM,1,-1.1%,-3.0,20,17.0
2011,MIN,DEN,13,Sun,1:05PM,1,-18.5%,-1.5,-3,-4.5
2011,NE,IND,13,Sun,1:02PM,1,25.2%,-20.5,7,-13.5
2011,NO,DET,13,Sun,8:31PM,1,18.5%,-9.0,14,5.0
2011,NYG,GB,13,Sun,4:15PM,1,6.3%,7.0,-3,4.0
2011,NYJ,WAS,13,Sun,1:03PM,0,22.6%,-3.0,15,12.0
2011,OAK,MIA,13,Sun,1:03PM,0,0.7%,3.0,-20,-17.0
2011,PHI,SEA,13,Thu,8:29PM,0,6.8%,-3.0,-17,-20.0
2011,PIT,CIN,13,Sun,1:02PM,1,23.6%,-7.0,28,21.0
2011,SD,JAC,13,Mon,8:41PM,0,-12.0%,-3.0,24,21.0
2011,SEA,PHI,13,Thu,8:29PM,1,-13.0%,3.0,17,20.0
2011,SF,STL,13,Sun,4:15PM,1,19.6%,-14.5,26,11.5
2011,STL,SF,13,Sun,4:15PM,0,-34.7%,14.5,-26,-11.5
2011,TB,CAR,13,Sun,1:02PM,1,-9.3%,2.5,-19,-16.5
2011,TEN,BUF,13,Sun,1:02PM,0,6.2%,1.0,6,7.0
2011,WAS,NYJ,13,Sun,1:03PM,1,-16.1%,3.0,-15,-12.0
