Team,Opponent,Week,Day,Date,Time,Home_Team,Unnamed: 7,Points For,Points Against,YdsW,TOW,YdsL,TOL,WDVOA,Betting Spread
ATL,MIN,6,Sun,October 18,1:00PM,0,boxscore,40,23,462,1,365,3,-1.7%,1.5
BAL,PHI,6,Sun,October 18,1:00PM,0,boxscore,30,28,355,0,364,1,21.2%,-4.0
BUF,KC,6,Mon,October 19,5:00PM,1,boxscore,17,26,466,1,206,1,7.1%,-4.5
CAR,CHI,6,Sun,October 18,1:00PM,1,boxscore,16,23,261,1,303,3,-8.8%,-1.5
CHI,CAR,6,Sun,October 18,1:00PM,0,boxscore,23,16,261,1,303,3,-4.1%,4.0
CIN,IND,6,Sun,October 18,1:00PM,0,boxscore,27,31,430,2,398,1,-16.4%,7.0
CLE,PIT,6,Sun,October 18,1:00PM,0,boxscore,7,38,277,0,220,2,-3.3%,-2.5
DAL,ARI,6,Mon,October 19,8:15PM,1,boxscore,10,38,438,0,344,4,-5.1%,11.0
DEN,NE,6,Sun,October 18,1:00PM,0,boxscore,18,12,299,2,288,3,-16.0%,3.5
DET,JAX,6,Sun,October 18,1:00PM,0,boxscore,34,16,403,1,275,2,-2.2%,3.0
GB,TB,6,Sun,October 18,4:25PM,0,boxscore,10,38,324,0,201,2,7.3%,-6.5
IND,CIN,6,Sun,October 18,1:00PM,1,boxscore,31,27,430,2,398,1,13.1%,-3.0
KC,BUF,6,Mon,October 19,5:00PM,0,boxscore,26,17,466,1,206,1,22.2%,-20.0
LAR,SF,6,Sun,October 18,8:20PM,0,boxscore,16,24,390,0,311,1,12.7%,-3.5
MIA,NYJ,6,Sun,October 18,4:05PM,1,boxscore,24,0,302,2,263,1,-8.4%,3.5
MIN,ATL,6,Sun,October 18,1:00PM,1,boxscore,23,40,462,1,365,3,1.4%,6.5
NE,DEN,6,Sun,October 18,1:00PM,1,boxscore,12,18,299,2,288,3,-0.7%,4.5
NYG,WAS,6,Sun,October 18,1:00PM,1,boxscore,20,19,240,1,337,2,-14.0%,12.5
NYJ,MIA,6,Sun,October 18,4:05PM,0,boxscore,0,24,302,2,263,1,-19.5%,20.0
PHI,BAL,6,Sun,October 18,1:00PM,1,boxscore,28,30,355,0,364,1,-6.7%,-11.0
PIT,CLE,6,Sun,October 18,1:00PM,1,boxscore,38,7,277,0,220,2,11.5%,4.0
SF,LAR,6,Sun,October 18,8:20PM,1,boxscore,24,16,390,0,311,1,1.9%,3.0
TB,GB,6,Sun,October 18,4:25PM,1,boxscore,38,10,324,0,201,2,14.8%,-12.5
TEN,HOU,6,Sun,October 18,1:00PM,1,boxscore,42,36,607,2,412,0,1.8%,-7.0
