Team,Opponent,Week,Day,Date,Time,Home_Team,Unnamed: 7,Points For,Points Against,YdsW,TOW,YdsL,TOL,WDVOA,Betting Spread
ARI,SEA,6,Sun,October 18,4:05PM,0,boxscore,27,3,344,2,128,2,-14.2%,3.0
ATL,CHI,6,Sun,October 18,8:30PM,1,boxscore,21,14,253,2,373,3,1.7%,-3.5
BAL,MIN,6,Sun,October 18,1:05PM,0,boxscore,31,33,426,0,448,0,27.7%,3.0
BUF,NYJ,6,Sun,October 18,4:15PM,0,boxscore,16,13,296,2,414,6,-23.5%,9.5
CAR,TB,6,Sun,October 18,1:00PM,0,boxscore,28,21,322,3,245,2,-25.9%,-3.0
CHI,ATL,6,Sun,October 18,8:30PM,0,boxscore,14,21,253,2,373,3,10.7%,3.5
CIN,HOU,6,Sun,October 18,1:02PM,1,boxscore,17,28,472,2,296,3,-3.4%,-3.5
CLE,PIT,6,Sun,October 18,1:01PM,0,boxscore,14,27,543,4,197,4,-21.8%,14.0
DEN,SD,6,Mon,October 19,8:40PM,0,boxscore,34,23,328,0,311,1,16.9%,3.5
DET,GB,6,Sun,October 18,1:02PM,0,boxscore,0,26,435,2,149,3,-39.8%,14.0
GB,DET,6,Sun,October 18,1:02PM,1,boxscore,26,0,435,2,149,3,9.4%,-14.0
HOU,CIN,6,Sun,October 18,1:02PM,0,boxscore,28,17,472,2,296,3,-8.9%,3.5
JAC,STL,6,Sun,October 18,1:03PM,1,boxscore,23,20,492,3,262,1,9.7%,-9.5
KC,WAS,6,Sun,October 18,1:03PM,0,boxscore,14,6,268,0,265,2,-21.0%,6.5
MIN,BAL,6,Sun,October 18,1:05PM,1,boxscore,33,31,426,0,448,0,30.2%,-3.0
NE,TEN,6,Sun,October 18,4:15PM,1,boxscore,59,0,619,0,186,5,18.7%,-9.0
NO,NYG,6,Sun,October 18,1:03PM,1,boxscore,48,27,493,0,325,2,32.7%,-3.0
NYG,NO,6,Sun,October 18,1:03PM,0,boxscore,27,48,493,0,325,2,37.2%,3.0
NYJ,BUF,6,Sun,October 18,4:15PM,1,boxscore,13,16,296,2,414,6,1.2%,-9.5
OAK,PHI,6,Sun,October 18,4:05PM,1,boxscore,13,9,325,2,283,0,-47.5%,14.0
PHI,OAK,6,Sun,October 18,4:05PM,0,boxscore,9,13,325,2,283,0,36.0%,-14.0
PIT,CLE,6,Sun,October 18,1:01PM,1,boxscore,27,14,543,4,197,4,15.1%,-14.0
SD,DEN,6,Mon,October 19,8:40PM,1,boxscore,23,34,328,0,311,1,7.3%,-3.5
SEA,ARI,6,Sun,October 18,4:05PM,1,boxscore,3,27,344,2,128,2,9.2%,-3.0
STL,JAC,6,Sun,October 18,1:03PM,0,boxscore,20,23,492,3,262,1,-37.8%,9.5
TB,CAR,6,Sun,October 18,1:00PM,1,boxscore,21,28,322,3,245,2,-34.8%,3.0
TEN,NE,6,Sun,October 18,4:15PM,0,boxscore,0,59,619,0,186,5,-15.6%,9.0
WAS,KC,6,Sun,October 18,1:03PM,1,boxscore,6,14,268,0,265,2,-4.6%,-6.5
