Season,Team,Opponent,Week,Day,Time,Home_Team,WDVOA,Betting Spread,Scoring Margin,SRD
2009,ARI,SEA,6,Sun,4:05PM,0,-14.2%,3.0,24,27.0
2009,ATL,CHI,6,Sun,8:30PM,1,1.7%,-3.5,7,3.5
2009,BAL,MIN,6,Sun,1:05PM,0,27.7%,3.0,-2,1.0
2009,BUF,NYJ,6,Sun,4:15PM,0,-23.5%,9.5,3,12.5
2009,CAR,TB,6,Sun,1:00PM,0,-25.9%,-3.0,7,4.0
2009,CHI,ATL,6,Sun,8:30PM,0,10.7%,3.5,-7,-3.5
2009,CIN,HOU,6,Sun,1:02PM,1,-3.4%,-3.5,-11,-14.5
2009,CLE,PIT,6,Sun,1:01PM,0,-21.8%,14.0,-13,1.0
2009,DEN,SD,6,Mon,8:40PM,0,16.9%,3.5,11,14.5
2009,DET,GB,6,Sun,1:02PM,0,-39.8%,14.0,-26,-12.0
2009,GB,DET,6,Sun,1:02PM,1,9.4%,-14.0,26,12.0
2009,HOU,CIN,6,Sun,1:02PM,0,-8.9%,3.5,11,14.5
2009,JAC,STL,6,Sun,1:03PM,1,9.7%,-9.5,3,-6.5
2009,KC,WAS,6,Sun,1:03PM,0,-21.0%,6.5,8,14.5
2009,MIN,BAL,6,Sun,1:05PM,1,30.2%,-3.0,2,-1.0
2009,NE,TEN,6,Sun,4:15PM,1,18.7%,-9.0,59,50.0
2009,NO,NYG,6,Sun,1:03PM,1,32.7%,-3.0,21,18.0
2009,NYG,NO,6,Sun,1:03PM,0,37.2%,3.0,-21,-18.0
2009,NYJ,BUF,6,Sun,4:15PM,1,1.2%,-9.5,-3,-12.5
2009,OAK,PHI,6,Sun,4:05PM,1,-47.5%,14.0,4,18.0
2009,PHI,OAK,6,Sun,4:05PM,0,36.0%,-14.0,-4,-18.0
2009,PIT,CLE,6,Sun,1:01PM,1,15.1%,-14.0,13,-1.0
2009,SD,DEN,6,Mon,8:40PM,1,7.3%,-3.5,-11,-14.5
2009,SEA,ARI,6,Sun,4:05PM,1,9.2%,-3.0,-24,-27.0
2009,STL,JAC,6,Sun,1:03PM,0,-37.8%,9.5,-3,6.5
2009,TB,CAR,6,Sun,1:00PM,1,-34.8%,3.0,-7,-4.0
2009,TEN,NE,6,Sun,4:15PM,0,-15.6%,9.0,-59,-50.0
2009,WAS,KC,6,Sun,1:03PM,1,-4.6%,-6.5,-8,-14.5
