Team,Opponent,Week,Day,Date,Time,Home_Team,Unnamed: 7,Points For,Points Against,YdsW,TOW,YdsL,TOL,WDVOA,Betting Spread
ATL,SF,9,Sun,November 8,4:05PM,0,boxscore,16,17,318,2,302,0,-5.4%,-7.5
BUF,MIA,9,Sun,November 8,1:02PM,1,boxscore,33,17,420,0,397,1,4.2%,-3.0
CAR,GB,9,Sun,November 8,1:04PM,1,boxscore,37,29,427,1,402,2,18.4%,2.5
CHI,SD,9,Mon,November 9,8:30PM,0,boxscore,22,19,446,2,339,1,-22.7%,4.5
CIN,CLE,9,Thu,November 5,8:25PM,1,boxscore,31,10,371,0,213,0,30.1%,-11.0
CLE,CIN,9,Thu,November 5,8:25PM,0,boxscore,10,31,371,0,213,0,-12.9%,11.0
DAL,PHI,9,Sun,November 8,8:31PM,1,boxscore,27,33,459,0,411,1,-15.9%,3.0
DEN,IND,9,Sun,November 8,4:25PM,0,boxscore,24,27,365,0,309,2,21.3%,-5.5
GB,CAR,9,Sun,November 8,1:04PM,0,boxscore,29,37,427,1,402,2,24.5%,-2.5
IND,DEN,9,Sun,November 8,4:25PM,1,boxscore,27,24,365,0,309,2,-10.7%,5.5
JAC,NYJ,9,Sun,November 8,1:02PM,0,boxscore,23,28,290,0,436,4,-15.3%,8.0
MIA,BUF,9,Sun,November 8,1:02PM,0,boxscore,17,33,420,0,397,1,-8.3%,3.0
MIN,STL,9,Sun,November 8,1:02PM,1,boxscore,21,18,293,1,320,0,-17.4%,-1.0
NE,WAS,9,Sun,November 8,1:02PM,1,boxscore,27,10,460,2,250,2,40.4%,-14.0
NO,TEN,9,Sun,November 8,1:02PM,1,boxscore,28,34,483,1,416,2,-8.0%,-7.5
NYG,TB,9,Sun,November 8,4:05PM,0,boxscore,32,18,327,2,383,3,2.1%,-1.0
NYJ,JAC,9,Sun,November 8,1:02PM,1,boxscore,28,23,290,0,436,4,22.9%,-8.0
OAK,PIT,9,Sun,November 8,1:02PM,0,boxscore,35,38,597,2,440,4,15.4%,4.5
PHI,DAL,9,Sun,November 8,8:31PM,0,boxscore,33,27,459,0,411,1,13.2%,-3.0
PIT,OAK,9,Sun,November 8,1:02PM,1,boxscore,38,35,597,2,440,4,13.8%,-4.5
SD,CHI,9,Mon,November 9,8:30PM,1,boxscore,19,22,446,2,339,1,-13.1%,-4.5
SF,ATL,9,Sun,November 8,4:05PM,1,boxscore,17,16,318,2,302,0,-38.7%,7.5
STL,MIN,9,Sun,November 8,1:02PM,0,boxscore,18,21,293,1,320,0,4.7%,1.0
TB,NYG,9,Sun,November 8,4:05PM,1,boxscore,18,32,327,2,383,3,-15.7%,1.0
TEN,NO,9,Sun,November 8,1:02PM,0,boxscore,34,28,483,1,416,2,-17.9%,7.5
WAS,NE,9,Sun,November 8,1:02PM,0,boxscore,10,27,460,2,250,2,-5.7%,14.0
