Season,Team,Opponent,Week,Day,Time,Home_Team,WDVOA,Betting Spread,Scoring Margin,SRD
2011,ARI,SF,11,Sun,4:05PM,0,-21.3%,10.0,-16,-6.0
2011,ATL,TEN,11,Sun,4:15PM,1,14.0%,-6.5,6,-0.5
2011,BAL,CIN,11,Sun,1:02PM,1,18.8%,-7.0,7,0.0
2011,BUF,MIA,11,Sun,1:02PM,0,1.0%,3.0,-27,-24.0
2011,CAR,DET,11,Sun,1:02PM,0,-14.2%,7.0,-14,-7.0
2011,CHI,SD,11,Sun,4:16PM,1,17.6%,-4.5,11,6.5
2011,CIN,BAL,11,Sun,1:02PM,0,5.6%,7.0,-7,0.0
2011,CLE,JAC,11,Sun,1:02PM,1,-14.7%,-1.5,4,2.5
2011,DAL,WAS,11,Sun,1:03PM,0,14.4%,-7.0,3,-4.0
2011,DEN,NYJ,11,Thu,8:30PM,1,-10.3%,6.5,4,10.5
2011,DET,CAR,11,Sun,1:02PM,1,7.3%,-7.0,14,7.0
2011,GB,TB,11,Sun,1:02PM,1,30.6%,-13.5,9,-4.5
2011,JAC,CLE,11,Sun,1:02PM,0,-15.0%,1.5,-4,-2.5
2011,KC,NE,11,Mon,8:40PM,0,-19.8%,17.0,-31,-14.0
2011,MIA,BUF,11,Sun,1:02PM,1,-7.6%,-3.0,27,24.0
2011,MIN,OAK,11,Sun,1:05PM,1,-9.4%,-2.0,-6,-8.0
2011,NE,KC,11,Mon,8:40PM,1,21.5%,-17.0,31,14.0
2011,NYG,PHI,11,Sun,8:32PM,1,21.2%,-6.0,-7,-13.0
2011,NYJ,DEN,11,Thu,8:30PM,0,28.3%,-6.5,-4,-10.5
2011,OAK,MIN,11,Sun,1:05PM,0,-7.2%,2.0,6,8.0
2011,PHI,NYG,11,Sun,8:32PM,0,7.6%,6.0,7,13.0
2011,SD,CHI,11,Sun,4:16PM,0,-9.9%,4.5,-11,-6.5
2011,SEA,STL,11,Sun,4:05PM,0,-12.7%,3.0,17,20.0
2011,SF,ARI,11,Sun,4:05PM,1,20.8%,-10.0,16,6.0
2011,STL,SEA,11,Sun,4:05PM,1,-33.4%,-3.0,-17,-20.0
2011,TB,GB,11,Sun,1:02PM,0,-13.5%,13.5,-9,4.5
2011,TEN,ATL,11,Sun,4:15PM,0,6.7%,6.5,-6,0.5
2011,WAS,DAL,11,Sun,1:03PM,1,-17.8%,7.0,-3,4.0
