Team,Opponent,Week,Day,Date,Time,Home_Team,Unnamed: 7,Points For,Points Against,YdsW,TOW,YdsL,TOL,WDVOA,Betting Spread
ARI,SF,11,Sun,November 20,4:05PM,0,boxscore,7,23,431,1,229,5,-21.3%,10.0
ATL,TEN,11,Sun,November 20,4:15PM,1,boxscore,23,17,432,1,298,1,14.0%,-6.5
BAL,CIN,11,Sun,November 20,1:02PM,1,boxscore,31,24,373,1,483,3,18.8%,-7.0
BUF,MIA,11,Sun,November 20,1:02PM,0,boxscore,8,35,242,0,245,2,1.0%,3.0
CAR,DET,11,Sun,November 20,1:02PM,0,boxscore,35,49,495,3,409,4,-14.2%,7.0
CHI,SD,11,Sun,November 20,4:16PM,1,boxscore,31,20,378,1,332,3,17.6%,-4.5
CIN,BAL,11,Sun,November 20,1:02PM,0,boxscore,24,31,373,1,483,3,5.6%,7.0
CLE,JAC,11,Sun,November 20,1:02PM,1,boxscore,14,10,334,1,303,0,-14.7%,-1.5
DAL,WAS,11,Sun,November 20,1:03PM,0,boxscore,27,24,353,0,339,2,14.4%,-7.0
DEN,NYJ,11,Thu,November 17,8:30PM,1,boxscore,17,13,229,1,318,2,-10.3%,6.5
DET,CAR,11,Sun,November 20,1:02PM,1,boxscore,49,35,495,3,409,4,7.3%,-7.0
GB,TB,11,Sun,November 20,1:02PM,1,boxscore,35,26,378,1,455,2,30.6%,-13.5
JAC,CLE,11,Sun,November 20,1:02PM,0,boxscore,10,14,334,1,303,0,-15.0%,1.5
KC,NE,11,Mon,November 21,8:40PM,0,boxscore,3,34,380,1,334,3,-19.8%,17.0
MIA,BUF,11,Sun,November 20,1:02PM,1,boxscore,35,8,242,0,245,2,-7.6%,-3.0
MIN,OAK,11,Sun,November 20,1:05PM,1,boxscore,21,27,301,1,311,5,-9.4%,-2.0
NE,KC,11,Mon,November 21,8:40PM,1,boxscore,34,3,380,1,334,3,21.5%,-17.0
NYG,PHI,11,Sun,November 20,8:32PM,1,boxscore,10,17,391,3,278,2,21.2%,-6.0
NYJ,DEN,11,Thu,November 17,8:30PM,0,boxscore,13,17,229,1,318,2,28.3%,-6.5
OAK,MIN,11,Sun,November 20,1:05PM,0,boxscore,27,21,301,1,311,5,-7.2%,2.0
PHI,NYG,11,Sun,November 20,8:32PM,0,boxscore,17,10,391,3,278,2,7.6%,6.0
SD,CHI,11,Sun,November 20,4:16PM,0,boxscore,20,31,378,1,332,3,-9.9%,4.5
SEA,STL,11,Sun,November 20,4:05PM,0,boxscore,24,7,289,2,185,3,-12.7%,3.0
SF,ARI,11,Sun,November 20,4:05PM,1,boxscore,23,7,431,1,229,5,20.8%,-10.0
STL,SEA,11,Sun,November 20,4:05PM,1,boxscore,7,24,289,2,185,3,-33.4%,-3.0
TB,GB,11,Sun,November 20,1:02PM,0,boxscore,26,35,378,1,455,2,-13.5%,13.5
TEN,ATL,11,Sun,November 20,4:15PM,0,boxscore,17,23,432,1,298,1,6.7%,6.5
WAS,DAL,11,Sun,November 20,1:03PM,1,boxscore,24,27,353,0,339,2,-17.8%,7.0
